TIME 2024-02-08 12:33:06
    CORE         IPC      MISSES     LLC[KB]   MBL[MB/s]   MBR[MB/s]
       5        0.24          2k       160.0         0.0         0.0
       6        0.14          0k        40.0         0.0         0.0
       7        0.10          0k       120.0         0.0         0.0
       8        0.16          0k         0.0         0.0         0.0
       9        0.16          0k         0.0         0.0         0.0
      10        1.50          3k      2160.0         0.2         0.0
      11        0.16          0k         0.0         0.0         0.0
      12        0.16          0k        40.0         0.0         0.0
      13        0.17          0k        40.0         0.0         0.0
      14        0.23         16k      1800.0         0.0         0.0
      15        0.20          0k       760.0         0.0         0.0
      16        0.27          0k        80.0         0.0         0.0
      17        0.30          0k         0.0         0.0         0.0
      18        0.12          0k       240.0         0.0         0.0
      19        0.15          0k       200.0         0.0         0.0
      20        0.34          0k         0.0         0.0         0.0
      21        0.22          1k        40.0         0.0         0.0
      22        0.33          0k        40.0         0.0         0.0
      23        0.35          0k        40.0         0.0         0.0
      24        0.22          2k        80.0         0.1         0.0
      25        0.48          6k       760.0         0.3         0.8
      26        0.24          1k        40.0         0.0         0.0
      27        0.30          2k        40.0         0.0         0.0
      28        0.18          0k        80.0         0.0         0.0
      29        0.18          0k       120.0         0.0         0.0
      30        0.19          1k       200.0         0.0         0.0
      31        0.18          0k       120.0         0.0         0.0
      32        0.18          0k        80.0         0.0         0.0
      33        0.18          0k         0.0         0.0         0.0
      34        0.03         13k        80.0         0.0         0.0
      35        0.18          0k        40.0         0.0         0.0
      36        0.12          0k        40.0         0.0         0.0
      37        0.19          1k        40.0         0.0         0.0
      38        0.25          0k         0.0         0.0         0.0
      39        0.18          0k       320.0         0.0         0.0
TIME 2024-02-08 12:33:19
    CORE         IPC      MISSES     LLC[KB]   MBL[MB/s]   MBR[MB/s]
       0        0.98        394k       120.0        41.0         0.0
       1        1.01        373k       440.0         0.3         0.2
       2        0.98        357k       200.0         0.3         0.0
       3        1.01        389k       320.0       199.8         0.0
       4        3.03      18121k      2120.0        94.7         0.0
       5        0.24          2k       120.0         0.0         0.0
       6        0.16          0k        40.0         0.0         0.0
       7        0.16          0k       160.0         0.0         0.0
       8        0.21          0k         0.0         0.0         0.0
       9        0.17          0k         0.0         0.0         0.0
      10        1.50          3k      1960.0         0.0         0.0
      11        0.18          0k         0.0         0.0         0.0
      12        0.29          0k        40.0         0.0         0.0
      13        0.18          0k        40.0         0.0         0.0
      14        0.23         17k      1760.0         0.0         0.0
      15        0.12          0k       720.0         0.0         0.0
      16        0.27          0k        80.0         0.0         0.0
      17        0.29          1k         0.0         0.0         0.0
      18        0.12          0k       240.0         0.0         0.0
      19        0.15          0k       200.0         0.0         0.0
      20        0.33          0k         0.0         0.0         0.0
      21        0.20          2k        80.0         0.0         0.1
      22        0.35          0k        40.0         0.0         0.0
      23        0.34          0k        40.0         0.0         0.0
      24        0.30          0k        80.0         0.0         0.0
      25        0.37          4k       800.0         0.0         0.3
      26        0.18          0k        40.0         0.0         0.0
      27        0.19          0k        40.0         0.0         0.0
      28        0.18          0k        80.0         0.0         0.0
      29        0.18          0k       120.0         0.0         0.0
      30        0.03          1k       200.0         0.0         0.0
      31        0.18          0k       160.0         0.0         0.0
      32        0.15          0k        80.0         0.0         0.0
      33        0.18          0k         0.0         0.0         0.0
      34        0.06         13k        40.0         0.0         0.0
      35        0.23          0k        40.0         0.0         0.0
      36        0.09          0k        40.0         0.0         0.0
      37        0.23          1k        40.0         0.0         0.0
      38        0.25          0k         0.0         0.0         0.0
      39        0.18          0k       320.0         0.0         0.0
TIME 2024-02-08 12:33:20
    CORE         IPC      MISSES     LLC[KB]   MBL[MB/s]   MBR[MB/s]
       0        0.98         60k       120.0         2.8         0.0
       1        1.01         57k       320.0         0.0         0.0
       2        0.98         43k       240.0         0.0         0.0
       3        1.01         45k       240.0        30.1         0.0
       4        2.91       2799k      2120.0         0.9         0.3
       5        0.25          2k       120.0         0.0         0.0
       6        0.17          0k        40.0         0.0         0.0
       7        0.17          0k       160.0         0.0         0.0
       8        0.16          0k         0.0         0.0         0.0
       9        0.17          0k         0.0         0.0         0.0
      10        1.37         44k      4720.0         4.5         0.4
      11        0.07          0k         0.0         0.0         0.0
      12        0.10          0k         0.0         0.0         0.0
      13        0.08          0k        40.0         0.0         0.0
      14        0.24          3k      1160.0         0.1         0.0
      15        0.08          0k       560.0         0.0         0.0
      16        0.16          0k        40.0         0.0         0.0
      17        0.27          0k         0.0         0.0         0.0
      18        0.15          0k       240.0         0.0         0.0
      19        0.15          0k        80.0         0.0         0.0
      20        0.15          0k         0.0         0.0         0.0
      21        0.47          2k        40.0         0.0         0.1
      22        0.21          0k        40.0         0.0         0.0
      23        0.15          0k        40.0         0.0         0.0
      24        0.44          9k       400.0         0.2         0.5
