,input_rate,output_rate,ndpi_stats-pcm_new_System-Date,ndpi_stats-pcm_new_System-Time,ndpi_stats-pcm_new_Socket 0-EXEC,ndpi_stats-pcm_new_Socket 0-IPC,ndpi_stats-pcm_new_Socket 0-FREQ,ndpi_stats-pcm_new_Socket 0-AFREQ,ndpi_stats-pcm_new_Socket 0-L3MISS,ndpi_stats-pcm_new_Socket 0-L2MISS,ndpi_stats-pcm_new_Socket 0-L3HIT,ndpi_stats-pcm_new_Socket 0-L2HIT,ndpi_stats-pcm_new_Socket 0-L3MPI,ndpi_stats-pcm_new_Socket 0-L2MPI,ndpi_stats-pcm_new_Socket 0-L3OCC,ndpi_stats-pcm_new_Socket 0-READ,ndpi_stats-pcm_new_Socket 0-WRITE,ndpi_stats-pcm_new_Socket 0-LOCAL,ndpi_stats-pcm_new_Socket 0-TEMP,ndpi_stats-pcm_new_Socket 0-INST,ndpi_stats-pcm_new_Socket 0-ACYC,ndpi_stats-pcm_new_Socket 0-TIME(ticks),ndpi_stats-pcm_new_Socket 0-PhysIPC,ndpi_stats-pcm_new_Socket 0-PhysIPC%,ndpi_stats-pcm_new_Socket 0-INSTnom,ndpi_stats-pcm_new_Socket 0-INSTnom%,ndpi_stats-pcm_new_Socket 1-EXEC,ndpi_stats-pcm_new_Socket 1-IPC,ndpi_stats-pcm_new_Socket 1-FREQ,ndpi_stats-pcm_new_Socket 1-AFREQ,ndpi_stats-pcm_new_Socket 1-L3MISS,ndpi_stats-pcm_new_Socket 1-L2MISS,ndpi_stats-pcm_new_Socket 1-L3HIT,ndpi_stats-pcm_new_Socket 1-L2HIT,ndpi_stats-pcm_new_Socket 1-L3MPI,ndpi_stats-pcm_new_Socket 1-L2MPI,ndpi_stats-pcm_new_Socket 1-L3OCC,ndpi_stats-pcm_new_Socket 1-READ,ndpi_stats-pcm_new_Socket 1-WRITE,ndpi_stats-pcm_new_Socket 1-LOCAL,ndpi_stats-pcm_new_Socket 1-TEMP,ndpi_stats-pcm_new_Socket 1-INST,ndpi_stats-pcm_new_Socket 1-ACYC,ndpi_stats-pcm_new_Socket 1-TIME(ticks),ndpi_stats-pcm_new_Socket 1-PhysIPC,ndpi_stats-pcm_new_Socket 1-PhysIPC%,ndpi_stats-pcm_new_Socket 1-INSTnom,ndpi_stats-pcm_new_Socket 1-INSTnom%,ndpi_stats-pcm_new_SKT0 Core C-State-C0res%,ndpi_stats-pcm_new_SKT0 Core C-State-C1res%,ndpi_stats-pcm_new_SKT0 Core C-State-C3res%,ndpi_stats-pcm_new_SKT0 Core C-State-C6res%,ndpi_stats-pcm_new_SKT0 Core C-State-C7res%,ndpi_stats-pcm_new_SKT0 Package C-State-C0res%,ndpi_stats-pcm_new_SKT0 Package C-State-C2res%,ndpi_stats-pcm_new_SKT0 Package C-State-C3res%,ndpi_stats-pcm_new_SKT0 Package C-State-C6res%,ndpi_stats-pcm_new_SKT0 Package C-State-C7res%,ndpi_stats-pcm_new_SKT1 Core C-State-C0res%,ndpi_stats-pcm_new_SKT1 Core C-State-C1res%,ndpi_stats-pcm_new_SKT1 Core C-State-C3res%,ndpi_stats-pcm_new_SKT1 Core C-State-C6res%,ndpi_stats-pcm_new_SKT1 Core C-State-C7res%,ndpi_stats-pcm_new_SKT1 Package C-State-C0res%,ndpi_stats-pcm_new_SKT1 Package C-State-C2res%,ndpi_stats-pcm_new_SKT1 Package C-State-C3res%,ndpi_stats-pcm_new_SKT1 Package C-State-C6res%,ndpi_stats-pcm_new_SKT1 Package C-State-C7res%,ndpi_stats-pcm_new_Proc Energy (Joules)-SKT0,ndpi_stats-pcm_new_Proc Energy (Joules)-SKT1,ndpi_stats-pcm_new_DRAM Energy (Joules)-SKT0,ndpi_stats-pcm_new_DRAM Energy (Joules)-SKT1,ndpi_stats-pcm_new_LLCRDMISSLAT (ns)-SKT0,ndpi_stats-pcm_new_LLCRDMISSLAT (ns)-SKT1,ndpi_stats-pcm_new_UncFREQ (Ghz)-SKT0,ndpi_stats-pcm_new_UncFREQ (Ghz)-SKT1,ndpi_stats-pcm_new_Core3 (Socket 0)-EXEC,ndpi_stats-pcm_new_Core3 (Socket 0)-IPC,ndpi_stats-pcm_new_Core3 (Socket 0)-FREQ,ndpi_stats-pcm_new_Core3 (Socket 0)-AFREQ,ndpi_stats-pcm_new_Core3 (Socket 0)-L3MISS,ndpi_stats-pcm_new_Core3 (Socket 0)-L2MISS,ndpi_stats-pcm_new_Core3 (Socket 0)-L3HIT,ndpi_stats-pcm_new_Core3 (Socket 0)-L2HIT,ndpi_stats-pcm_new_Core3 (Socket 0)-L3MPI,ndpi_stats-pcm_new_Core3 (Socket 0)-L2MPI,ndpi_stats-pcm_new_Core3 (Socket 0)-L3OCC,ndpi_stats-pcm_new_Core3 (Socket 0)-C0res%,ndpi_stats-pcm_new_Core3 (Socket 0)-C1res%,ndpi_stats-pcm_new_Core3 (Socket 0)-C3res%,ndpi_stats-pcm_new_Core3 (Socket 0)-C6res%,ndpi_stats-pcm_new_Core3 (Socket 0)-C7res%,ndpi_stats-pcm_new_Core3 (Socket 0)-TEMP,ndpi_stats-pcm_new_Core3 (Socket 0)-INST,ndpi_stats-pcm_new_Core3 (Socket 0)-ACYC,ndpi_stats-pcm_new_Core3 (Socket 0)-TIME(ticks),ndpi_stats-pcm_new_Core3 (Socket 0)-PhysIPC,ndpi_stats-pcm_new_Core3 (Socket 0)-PhysIPC%,ndpi_stats-pcm_new_Core3 (Socket 0)-INSTnom,ndpi_stats-pcm_new_Core3 (Socket 0)-INSTnom%,ndpi_stats-pcm_new_-,pcm-pcie_new_skt-0_PCIRdCur-total,pcm-pcie_new_skt-0_RFO-total,pcm-pcie_new_skt-0_CRd-total,pcm-pcie_new_skt-0_DRd-total,pcm-pcie_new_skt-0_ItoM-total,pcm-pcie_new_skt-0_PRd-total,pcm-pcie_new_skt-0_WiL-total,pcm-pcie_new_skt-0_PCIRdCur-miss,pcm-pcie_new_skt-0_RFO-miss,pcm-pcie_new_skt-0_CRd-miss,pcm-pcie_new_skt-0_DRd-miss,pcm-pcie_new_skt-0_ItoM-miss,pcm-pcie_new_skt-0_PRd-miss,pcm-pcie_new_skt-0_WiL-miss,pcm-pcie_new_skt-0_PCIRdCur-hit,pcm-pcie_new_skt-0_RFO-hit,pcm-pcie_new_skt-0_CRd-hit,pcm-pcie_new_skt-0_DRd-hit,pcm-pcie_new_skt-0_ItoM-hit,pcm-pcie_new_skt-0_PRd-hit,pcm-pcie_new_skt-0_WiL-hit,pcm-pcie_new_skt-1_PCIRdCur-total,pcm-pcie_new_skt-1_RFO-total,pcm-pcie_new_skt-1_CRd-total,pcm-pcie_new_skt-1_DRd-total,pcm-pcie_new_skt-1_ItoM-total,pcm-pcie_new_skt-1_PRd-total,pcm-pcie_new_skt-1_WiL-total,pcm-pcie_new_skt-1_PCIRdCur-miss,pcm-pcie_new_skt-1_RFO-miss,pcm-pcie_new_skt-1_CRd-miss,pcm-pcie_new_skt-1_DRd-miss,pcm-pcie_new_skt-1_ItoM-miss,pcm-pcie_new_skt-1_PRd-miss,pcm-pcie_new_skt-1_WiL-miss,pcm-pcie_new_skt-1_PCIRdCur-hit,pcm-pcie_new_skt-1_RFO-hit,pcm-pcie_new_skt-1_CRd-hit,pcm-pcie_new_skt-1_DRd-hit,pcm-pcie_new_skt-1_ItoM-hit,pcm-pcie_new_skt-1_PRd-hit,pcm-pcie_new_skt-1_WiL-hit,pcm-memory_new_SKT0-Ch0Read,pcm-memory_new_SKT0-Ch0Write,pcm-memory_new_SKT0-Ch1Read,pcm-memory_new_SKT0-Ch1Write,pcm-memory_new_SKT0-Mem Read (MB/s),pcm-memory_new_SKT0-Mem Write (MB/s),pcm-memory_new_SKT0-P. Write (T/s),pcm-memory_new_SKT0-Memory (MB/s),pcm-memory_new_SKT1-Ch0Read,pcm-memory_new_SKT1-Ch0Write,pcm-memory_new_SKT1-Ch1Read,pcm-memory_new_SKT1-Ch1Write,pcm-memory_new_SKT1-Mem Read (MB/s),pcm-memory_new_SKT1-Mem Write (MB/s),pcm-memory_new_SKT1-P. Write (T/s),pcm-memory_new_SKT1-Memory (MB/s),pcm-memory_new_System-Read,pcm-memory_new_System-Write,pcm-memory_new_System-Memory,ddio_ways_new_cos_way,ddio_ways_new_binary,ddio_ways_new_ddio_ways,latency_new_latency,tx_stats_PacketRate,tx_stats_Mbit,tx_stats_MbitWithFraming,tx_stats_TotalPackets,tx_stats_TotalBytes,packetsize
150,9960.4746326492,9958.8678102972,2024-02-22,23:43:23.452,0.36,1.71,0.21,1.17,0.68,115.06,0.99,0.37,0.0,0.0061,16760.0,0.12,0.08,80.0,42.0,18734.67,10954.65,2598.19,3.42,85.51,0.72,18.02,0.2,1.35,0.15,1.21,0.39,34.07,0.99,0.41,0.0,0.0032,26600.0,0.64,0.02,96.0,30.0,10625.32,7850.48,2598.19,2.71,67.67,0.41,10.22,18.04,18.12,0.07,63.77,0.0,100.0,0.0,0.0,0.0,0.0,12.53,16.21,0.01,71.26,0.0,100.0,0.0,0.0,0.0,0.0,58.53,54.51,4.2,4.6,0.33,0.33,3.0,3.0,1.82,1.55,1.18,1.18,0.0,41.38,1.0,0.15,0.0,0.0087,760.0,99.8,0.2,0.0,0.0,0.0,43.0,4733.1,3055.48,2598.19,3.1,77.45,3.64,91.08,,22732472.0,7404838.0,993132.0,81442732.0,13458396.0,0.0,1671698(Total),28.0,310254.0,90342.0,292530.0,15904.0,308.0,1634472(Miss),22732444.0,7094584.0,902790.0,81150202.0,13442492.0,0.0,37226(Hit),22512378.0,328538.0,3546060.0,25943120.0,0.0,658.0,195188(Total),8528170.0,0.0,12110.0,397278.0,0.0,0.0,193256(Miss),13984208.0,328538.0,3533950.0,25545842.0,0.0,658.0,1932(Hit),28.63,22.53,109.08,64.67,137.71,87.21,105100.0,224.92,328.96,10.11,339.89,13.14,668.85,23.25,52723.0,692.1,806.56,110.45,917.02,ff800,1.11111111e+19,9.0,347241.0,4.5110849894223,9238.7010343416,9960.4746326492,1050704453.0,140143986432.0,256
151,9959.037280975,9955.5737224943,2024-02-22,23:43:24.448,0.36,1.91,0.19,1.18,0.21,117.63,1.0,0.36,0.0,0.0063,16840.0,0.04,0.03,74.0,41.0,18777.73,9834.27,2598.1,3.82,95.47,0.72,18.07,0.21,1.54,0.13,1.23,0.17,33.07,0.99,0.42,0.0,0.0031,24440.0,0.68,0.01,98.0,29.0,10806.88,7007.39,2598.1,3.08,77.11,0.42,10.4,16.0,16.27,0.34,67.39,0.0,100.0,0.0,0.0,0.0,0.0,10.96,13.92,0.0,75.11,0.0,100.0,0.0,0.0,0.0,0.0,57.8,53.74,4.14,4.61,0.0,0.33,3.0,3.0,1.81,1.53,1.18,1.19,0.0,43.22,1.0,0.16,0.0,0.0092,1560.0,99.66,0.34,0.0,0.0,0.0,44.0,4709.71,3074.68,2598.1,3.06,76.59,3.63,90.64,,27010760.0,9628248.0,137270.0,81247740.0,13464570.0,0.0,1679118(Total),28.0,1120.0,714.0,269290.0,9590.0,392.0,1666924(Miss),27010732.0,9627128.0,136556.0,80978450.0,13454980.0,0.0,12194(Hit),22513162.0,342720.0,2765378.0,26499242.0,0.0,658.0,197036(Total),9508002.0,0.0,476.0,109256.0,0.0,0.0,192066(Miss),13005160.0,342720.0,2764902.0,26389986.0,0.0,658.0,4970(Hit),4.5,3.44,22.88,13.22,27.38,16.67,104825.0,44.05,318.59,2.28,333.69,5.62,652.27,7.91,52657.0,660.18,679.66,24.57,704.23,ff800,1.11111111e+19,9.0,346995.0,4.5104340149279,9237.3678385865,9959.037280975,1055214949.0,141298673280.0,256
152,9955.3222759866,9954.9139955029,2024-02-22,23:43:25.449,0.37,1.97,0.19,1.19,0.09,117.57,1.0,0.36,0.0,0.0062,17400.0,0.03,0.01,74.0,40.0,18997.97,9641.84,2597.37,3.94,98.52,0.73,18.29,0.21,1.57,0.13,1.23,0.08,32.55,1.0,0.42,0.0,0.003,24880.0,0.59,0.01,99.0,29.0,10844.8,6895.44,2597.37,3.15,78.64,0.42,10.44,15.63,15.41,0.0,68.96,0.0,100.0,0.0,0.0,0.0,0.0,10.75,13.42,0.0,75.82,0.0,100.0,0.0,0.0,0.0,0.0,57.65,53.6,4.11,4.57,0.33,0.33,3.0,3.0,1.81,1.53,1.19,1.19,0.0,43.55,1.0,0.16,0.0,0.0092,2160.0,99.82,0.18,0.0,0.0,0.0,44.0,4708.3,3085.8,2597.37,3.05,76.29,3.63,90.64,,26997488.0,9652300.0,181734.0,81450824.0,13535004.0,14.0,1681596(Total),28.0,1554.0,1162.0,23450.0,11424.0,168.0,1636166(Miss),26997460.0,9650746.0,180572.0,81427374.0,13523580.0,0.0,45430(Hit),22511286.0,343686.0,2764776.0,27063050.0,0.0,686.0,192626(Total),8590806.0,0.0,462.0,17094.0,0.0,0.0,191254(Miss),13920480.0,343686.0,2764314.0,27045956.0,0.0,686.0,1372(Hit),4.29,2.08,22.33,11.48,26.62,13.56,104935.0,40.18,285.35,1.52,294.87,4.87,580.22,6.4,52625.0,586.61,606.84,19.96,626.8,ff800,1.11111111e+19,9.0,347136.0,4.5087514945573,9233.9220368575,9955.3222759866,1059723719.0,142452918272.0,256
153,9858.3175364958,9739.054483179,2024-02-22,23:43:26.449,0.37,1.97,0.19,1.19,0.08,117.58,1.0,0.36,0.0,0.0062,17240.0,0.02,0.01,74.0,41.0,19007.51,9629.48,2597.22,3.95,98.69,0.73,18.3,0.21,1.57,0.13,1.23,0.07,32.63,1.0,0.41,0.0,0.003,23720.0,0.54,0.01,99.0,28.0,10849.93,6893.99,2597.22,3.15,78.69,0.42,10.44,15.62,15.56,0.0,68.82,0.0,100.0,0.0,0.0,0.0,0.0,10.75,13.37,0.01,75.87,0.0,100.0,0.0,0.0,0.0,0.0,57.65,53.61,4.11,4.55,0.33,0.33,3.0,3.0,1.81,1.52,1.19,1.19,0.0,43.61,1.0,0.16,0.0,0.0093,2120.0,99.77,0.23,0.0,0.0,0.0,45.0,4690.11,3082.62,2597.22,3.04,76.07,3.61,90.29,,26821158.0,9718184.0,382606.0,81985610.0,13533030.0,14.0,1682114(Total),28.0,2030.0,238.0,12614.0,11858.0,196.0,1668268(Miss),26821130.0,9716154.0,382368.0,81972996.0,13521172.0,0.0,13846(Hit),22347206.0,344092.0,2873584.0,27919192.0,0.0,686.0,193438(Total),7955836.0,0.0,616.0,15834.0,0.0,0.0,191590(Miss),14391370.0,344092.0,2872968.0,27903358.0,0.0,686.0,1848(Hit),3.41,1.93,19.07,10.25,22.48,12.18,104825.0,34.66,263.32,1.63,273.2,4.96,536.51,6.59,52533.0,543.1,558.99,18.77,577.76,ff800,1.11111111e+19,9.0,347040.0,4.464818188629,9143.9466263152,9858.3175364958,1064188550.0,143595914880.0,256
154,9958.2460470035,9955.2284961631,2024-02-22,23:43:27.449,0.36,1.97,0.19,1.19,0.06,117.59,1.0,0.36,0.0,0.0062,16880.0,0.02,0.01,76.0,41.0,18929.29,9630.34,2597.12,3.93,98.28,0.73,18.22,0.21,1.57,0.13,1.24,0.05,32.47,1.0,0.41,0.0,0.003,23920.0,0.51,0.01,99.0,28.0,10838.61,6884.04,2597.12,3.15,78.72,0.42,10.43,15.61,15.36,0.0,69.03,0.0,100.0,0.0,0.0,0.0,0.0,10.73,13.33,0.0,75.94,0.0,100.0,0.0,0.0,0.0,0.0,57.64,53.59,4.12,4.54,0.33,0.33,3.0,3.0,1.81,1.52,1.19,1.19,0.0,43.62,1.0,0.16,0.0,0.0093,2480.0,99.83,0.17,0.0,0.0,0.0,44.0,4704.88,3086.44,2597.12,3.05,76.22,3.62,90.58,,26828648.0,9725478.0,920220.0,132784568.0,2463174.0,14.0,631008(Total),70.0,3416.0,3262.0,50358.0,0.0,168.0,633822(Miss),26828578.0,9722062.0,916958.0,132734210.0,2463174.0,0.0,0(Hit),22344854.0,343728.0,3382946.0,61685302.0,0.0,700.0,197806(Total),7508480.0,0.0,8638.0,33096.0,0.0,0.0,220962(Miss),14836374.0,343728.0,3374308.0,61652206.0,0.0,700.0,0(Hit),3.86,1.98,20.49,10.85,24.35,12.84,104931.0,37.19,226.05,1.43,230.83,4.77,456.89,6.2,52571.0,463.09,481.24,19.04,500.28,ff800,1.11111111e+19,9.0,347081.0,4.5100756662146,9236.6339404092,9958.2460470035,1068698633.0,144750496000.0,256
155,9959.9007822122,9958.6149194517,2024-02-22,23:43:28.449,0.32,1.75,0.19,1.18,0.12,173.52,1.0,0.31,0.0,0.0103,18080.0,0.03,0.01,72.0,42.0,16853.61,9623.91,2597.25,3.5,87.56,0.65,16.22,0.18,1.4,0.13,1.23,0.08,68.63,1.0,0.42,0.0,0.0072,23840.0,0.05,0.01,92.0,29.0,9563.29,6843.58,2597.25,2.79,69.87,0.37,9.21,15.66,16.52,0.0,67.81,0.0,100.0,0.0,0.0,0.0,0.0,10.74,14.73,0.0,74.52,0.0,100.0,0.0,0.0,0.0,0.0,57.63,53.58,4.11,4.22,0.33,0.33,3.0,3.0,2.04,1.72,1.18,1.19,0.01,52.17,1.0,0.11,0.0,0.0099,1880.0,99.74,0.26,0.0,0.0,0.0,43.0,5286.15,3072.62,2597.25,3.44,86.02,4.07,101.76,,15087618.0,11875206.0,1534736.0,131667984.0,2556764.0,14.0,640808(Total),28.0,0.0,28.0,102760.0,798.0,140.0,643118(Miss),15087590.0,11875206.0,1534708.0,131565224.0,2555966.0,0.0,0(Hit),15153040.0,658126.0,3785180.0,61705532.0,0.0,812.0,212870(Total),0.0,0.0,98.0,32718.0,0.0,0.0,226520(Miss),15153040.0,658126.0,3785082.0,61672814.0,0.0,812.0,0(Hit),3.4,1.65,19.52,10.45,22.92,12.1,104815.0,35.02,3.66,1.18,6.88,4.51,10.54,5.69,52402.0,16.23,33.46,17.79,51.25,ff800,1.11111111e+19,9.0,346778.0,4.5108260209128,9238.1686188662,9959.9007822122,1073209513.0,145905280896.0,256
156,9960.0301318293,9958.2868468198,2024-02-22,23:43:29.449,0.32,1.74,0.19,1.19,0.08,179.6,1.0,0.31,0.0,0.0108,18680.0,0.02,0.01,67.0,42.0,16681.26,9613.5,2596.98,3.47,86.76,0.64,16.06,0.18,1.38,0.13,1.24,0.08,72.64,1.0,0.42,0.0,0.0076,23800.0,0.01,0.01,68.0,28.0,9519.28,6889.97,2596.98,2.76,69.08,0.37,9.16,15.6,15.73,0.01,68.67,0.0,100.0,0.0,0.0,0.0,0.0,10.74,13.29,0.0,75.97,0.0,100.0,0.0,0.0,0.0,0.0,57.65,53.47,4.13,4.17,0.33,0.33,3.0,3.0,2.06,1.74,1.19,1.19,0.01,53.18,1.0,0.11,0.0,0.0099,1520.0,99.78,0.22,0.0,0.0,0.0,44.0,5357.76,3082.52,2596.98,3.48,86.91,4.13,103.16,,15033578.0,12166532.0,443016.0,134246826.0,2516360.0,0.0,643272(Total),84.0,0.0,630.0,172522.0,0.0,210.0,647710(Miss),15033494.0,12166532.0,442386.0,134074304.0,2516360.0,0.0,0(Hit),14940646.0,694876.0,3152478.0,61710866.0,0.0,798.0,221704(Total),0.0,0.0,238.0,126210.0,0.0,0.0,228046(Miss),14940646.0,694876.0,3152240.0,61584656.0,0.0,798.0,0(Hit),3.07,1.36,17.82,9.31,20.89,10.68,104924.0,31.57,3.47,1.57,6.7,4.89,10.17,6.46,52460.0,16.63,31.06,17.14,48.2,ff800,1.11111111e+19,9.0,346493.0,4.5108827481143,9238.288892131,9960.0301318293,1077720427.0,147060075008.0,256
157,8603.1630361852,7794.2110288652,2024-02-22,23:43:30.450,0.32,1.73,0.19,1.19,0.1,179.92,1.0,0.31,0.0,0.0108,19120.0,0.02,0.01,72.0,42.0,16687.17,9655.01,2599.51,3.46,86.42,0.64,16.05,0.18,1.38,0.13,1.24,0.06,72.61,1.0,0.42,0.0,0.0076,24080.0,0.01,0.01,57.0,29.0,9513.94,6890.56,2599.51,2.76,69.04,0.37,9.15,15.64,15.49,0.01,68.86,0.0,100.0,0.0,0.0,0.0,0.0,10.73,13.34,0.01,75.92,0.0,100.0,0.0,0.0,0.0,0.0,57.68,53.57,4.13,4.16,0.33,0.33,3.0,3.0,2.06,1.74,1.19,1.19,0.01,53.26,1.0,0.11,0.0,0.0099,1560.0,99.8,0.2,0.0,0.0,0.0,44.0,5365.43,3086.93,2599.51,3.48,86.91,4.13,103.2,,15065092.0,12445006.0,253386.0,132006420.0,2422658.0,0.0,656964(Total),28.0,0.0,0.0,193760.0,0.0,196.0,637168(Miss),15065064.0,12445006.0,253386.0,131812660.0,2422658.0,0.0,19796(Hit),15417122.0,704984.0,2998898.0,61781118.0,0.0,714.0,230188(Total),0.0,0.0,224.0,269500.0,0.0,0.0,211988(Miss),15417122.0,704984.0,2998674.0,61511618.0,0.0,714.0,18200(Hit),3.56,1.23,19.75,10.04,23.31,11.27,104821.0,34.58,3.12,1.21,6.31,4.52,9.44,5.73,52403.0,15.17,32.75,17.0,49.75,ff800,1.11111111e+19,9.0,346572.0,7.9169779290434,7336.4465675382,8603.1630361852,1085637412.0,147977131648.0,128
158,7406.020758892,6421.68246584,2024-02-22,23:43:31.450,0.32,1.74,0.19,1.19,0.08,179.14,1.0,0.31,0.0,0.0107,19880.0,0.02,0.01,63.0,42.0,16688.64,9609.2,2596.86,3.47,86.84,0.64,16.07,0.18,1.38,0.13,1.24,0.07,72.72,1.0,0.42,0.0,0.0076,24520.0,0.01,0.01,66.0,28.0,9523.05,6880.81,2596.86,2.77,69.2,0.37,9.17,15.59,15.61,0.0,68.8,0.0,100.0,0.0,0.0,0.0,0.0,10.73,13.4,0.01,75.87,0.0,100.0,0.0,0.0,0.0,0.0,57.56,53.54,4.13,4.16,0.33,0.33,3.0,3.0,2.07,1.74,1.19,1.19,0.01,52.89,1.0,0.11,0.0,0.0099,1640.0,99.79,0.21,0.0,0.0,0.0,43.0,5362.44,3083.0,2596.86,3.48,86.97,4.13,103.25,,15106364.0,11980122.0,272762.0,129930864.0,2471154.0,0.0,647430(Total),28.0,0.0,0.0,687260.0,14.0,168.0,630014(Miss),15106336.0,11980122.0,272762.0,129243604.0,2471140.0,0.0,17416(Hit),15326360.0,662214.0,2973166.0,62483610.0,0.0,812.0,221620(Total),0.0,0.0,112.0,145516.0,0.0,0.0,212492(Miss),15326360.0,662214.0,2973054.0,62338094.0,0.0,812.0,9128(Hit),3.18,1.08,18.36,9.25,21.54,10.33,104924.0,31.88,3.21,1.41,6.44,4.74,9.65,6.16,52456.0,15.81,31.2,16.49,47.69,f0000,1.111e+19,4.0,1855690.0,11.020862700736,5642.6827267742,7406.020758892,1096658305.0,148682468928.0,64
159,7433.4540554806,6435.5573811361,2024-02-22,23:43:32.450,0.32,1.7,0.19,1.19,0.18,180.88,1.0,0.31,0.0,0.0109,21360.0,0.03,0.02,79.0,42.0,16645.99,9770.19,2596.88,3.41,85.19,0.64,16.02,0.18,1.37,0.13,1.23,0.08,72.87,1.0,0.42,0.0,0.0077,23680.0,0.02,0.01,43.0,28.0,9505.83,6921.65,2596.88,2.75,68.67,0.37,9.15,15.86,15.83,0.01,68.29,0.0,100.0,0.0,0.0,0.0,0.0,10.79,13.33,0.0,75.87,0.0,100.0,0.0,0.0,0.0,0.0,57.73,53.54,4.12,4.21,0.33,0.33,3.0,3.0,2.06,1.74,1.19,1.19,0.01,52.96,1.0,0.11,0.0,0.0099,1360.0,99.72,0.28,0.0,0.0,0.0,44.0,5344.51,3078.82,2596.88,3.47,86.79,4.12,102.9,,15297884.0,11982460.0,246694.0,134351462.0,2555112.0,0.0,632674(Total),42.0,0.0,28.0,222320.0,1526.0,140.0,646590(Miss),15297842.0,11982460.0,246666.0,134129142.0,2553586.0,0.0,0(Hit),14852460.0,673120.0,2955778.0,62738116.0,0.0,672.0,210420(Total),0.0,0.0,98.0,231658.0,0.0,14.0,228830(Miss),14852460.0,673120.0,2955680.0,62506458.0,0.0,658.0,0(Hit),4.63,3.06,24.06,13.83,28.7,16.89,104816.0,45.58,6.43,2.26,9.64,5.6,16.07,7.86,52408.0,23.93,44.77,24.75,69.52,f0000,1.111e+19,4.0,15000000.0,11.06168758256,5663.584042271,7433.4540554806,1107720000.0,149390417408.0,64
160,7443.3348606811,6437.8365710634,2024-02-22,23:43:33.450,0.32,1.73,0.19,1.19,0.1,179.73,1.0,0.31,0.0,0.0108,20840.0,0.02,0.01,68.0,42.0,16686.47,9660.71,2597.15,3.45,86.36,0.64,16.06,0.18,1.38,0.13,1.23,0.08,72.59,1.0,0.42,0.0,0.0076,24080.0,0.01,0.01,66.0,28.0,9522.75,6921.09,2597.15,2.75,68.8,0.37,9.17,15.68,15.66,0.0,68.66,0.0,100.0,0.0,0.0,0.0,0.0,10.81,13.67,0.01,75.51,0.0,100.0,0.0,0.0,0.0,0.0,57.66,53.6,4.11,4.19,0.33,0.33,3.0,3.0,2.06,1.74,1.19,1.19,0.01,53.15,1.0,0.11,0.0,0.0099,1360.0,99.8,0.2,0.0,0.0,0.0,44.0,5354.19,3083.2,2597.15,3.47,86.83,4.12,103.08,,15165906.0,12217296.0,3994284.0,134124956.0,2480968.0,0.0,638680(Total),42.0,0.0,392308.0,826112.0,14.0,168.0,644602(Miss),15165864.0,12217296.0,3601976.0,133298844.0,2480954.0,0.0,0(Hit),15061354.0,693938.0,8432564.0,62307266.0,0.0,672.0,225176(Total),0.0,0.0,760816.0,1304884.0,0.0,14.0,218428(Miss),15061354.0,693938.0,7671748.0,61002382.0,0.0,658.0,6748(Hit),11.59,5.58,45.02,24.05,56.61,29.63,104985.0,86.24,25.06,15.51,28.32,18.82,53.38,34.32,52491.0,87.7,109.99,63.95,173.94,f0000,1.111e+19,4.0,15000000.0,11.076390399823,5671.1123967094,7443.3348606811,1118796394.0,150099306688.0,64
161,7421.2348239501,6417.82796273,2024-02-22,23:43:34.450,0.32,1.64,0.19,1.18,0.43,178.78,1.0,0.31,0.0,0.0108,21520.0,0.07,0.04,61.0,42.0,16556.98,10124.72,2597.12,3.27,81.77,0.64,15.93,0.19,1.32,0.14,1.21,0.63,74.24,0.99,0.42,0.0001,0.0076,24720.0,0.06,0.04,78.0,29.0,9712.67,7372.53,2597.12,2.63,65.87,0.37,9.35,16.57,17.69,0.1,65.63,0.0,100.0,0.0,0.0,0.0,0.0,11.68,15.93,0.08,72.31,0.0,100.0,0.0,0.0,0.0,0.0,58.08,54.27,4.16,4.26,0.33,0.33,3.0,3.0,2.03,1.72,1.18,1.18,0.01,52.17,1.0,0.11,0.0,0.0099,1040.0,99.63,0.37,0.0,0.0,0.0,43.0,5259.82,3059.24,2597.12,3.44,85.97,4.05,101.26,,15412614.0,12290866.0,245504.0,132967184.0,2435860.0,0.0,651434(Total),42.0,434.0,112.0,210196.0,0.0,196.0,634200(Miss),15412572.0,12290432.0,245392.0,132756988.0,2435860.0,0.0,17234(Hit),15588608.0,689374.0,3019408.0,61532310.0,0.0,686.0,229516(Total),0.0,0.0,70.0,226856.0,0.0,0.0,210896(Miss),15588608.0,689374.0,3019338.0,61305454.0,0.0,686.0,18620(Hit),7.2,3.68,32.57,17.57,39.77,21.25,104839.0,61.03,9.43,4.36,12.44,7.64,21.87,12.0,52418.0,33.87,61.64,33.26,94.9,f0000,1.111e+19,4.0,1651559.0,11.043503440405,5654.2742734854,7421.2348239501,1129839940.0,150806093696.0,64
