,ndpi_stats-pcm_new_System-Date,ndpi_stats-pcm_new_System-Time,ndpi_stats-pcm_new_Socket 0-EXEC,ndpi_stats-pcm_new_Socket 0-IPC,ndpi_stats-pcm_new_Socket 0-FREQ,ndpi_stats-pcm_new_Socket 0-AFREQ,ndpi_stats-pcm_new_Socket 0-L3MISS,ndpi_stats-pcm_new_Socket 0-L2MISS,ndpi_stats-pcm_new_Socket 0-L3HIT,ndpi_stats-pcm_new_Socket 0-L2HIT,ndpi_stats-pcm_new_Socket 0-L3MPI,ndpi_stats-pcm_new_Socket 0-L2MPI,ndpi_stats-pcm_new_Socket 0-L3OCC,ndpi_stats-pcm_new_Socket 0-LMB,ndpi_stats-pcm_new_Socket 0-RMB,ndpi_stats-pcm_new_Socket 0-READ,ndpi_stats-pcm_new_Socket 0-WRITE,ndpi_stats-pcm_new_Socket 0-LOCAL,ndpi_stats-pcm_new_Socket 0-TEMP,ndpi_stats-pcm_new_Socket 0-INST,ndpi_stats-pcm_new_Socket 0-ACYC,ndpi_stats-pcm_new_Socket 0-TIME(ticks),ndpi_stats-pcm_new_Socket 0-PhysIPC,ndpi_stats-pcm_new_Socket 0-PhysIPC%,ndpi_stats-pcm_new_Socket 0-INSTnom,ndpi_stats-pcm_new_Socket 0-INSTnom%,ndpi_stats-pcm_new_SKT0 Core C-State-C0res%,ndpi_stats-pcm_new_SKT0 Core C-State-C1res%,ndpi_stats-pcm_new_SKT0 Core C-State-C3res%,ndpi_stats-pcm_new_SKT0 Core C-State-C6res%,ndpi_stats-pcm_new_SKT0 Core C-State-C7res%,ndpi_stats-pcm_new_SKT0 Package C-State-C0res%,ndpi_stats-pcm_new_SKT0 Package C-State-C2res%,ndpi_stats-pcm_new_SKT0 Package C-State-C3res%,ndpi_stats-pcm_new_SKT0 Package C-State-C6res%,ndpi_stats-pcm_new_SKT0 Package C-State-C7res%,ndpi_stats-pcm_new_Proc Energy (Joules)-SKT0,ndpi_stats-pcm_new_DRAM Energy (Joules)-SKT0,ndpi_stats-pcm_new_LLCRDMISSLAT (ns)-SKT0,ndpi_stats-pcm_new_UncFREQ (Ghz)-SKT0,ndpi_stats-pcm_new_Core3 (Socket 0)-EXEC,ndpi_stats-pcm_new_Core3 (Socket 0)-IPC,ndpi_stats-pcm_new_Core3 (Socket 0)-FREQ,ndpi_stats-pcm_new_Core3 (Socket 0)-AFREQ,ndpi_stats-pcm_new_Core3 (Socket 0)-L3MISS,ndpi_stats-pcm_new_Core3 (Socket 0)-L2MISS,ndpi_stats-pcm_new_Core3 (Socket 0)-L3HIT,ndpi_stats-pcm_new_Core3 (Socket 0)-L2HIT,ndpi_stats-pcm_new_Core3 (Socket 0)-L3MPI,ndpi_stats-pcm_new_Core3 (Socket 0)-L2MPI,ndpi_stats-pcm_new_Core3 (Socket 0)-L3OCC,ndpi_stats-pcm_new_Core3 (Socket 0)-LMB,ndpi_stats-pcm_new_Core3 (Socket 0)-RMB,ndpi_stats-pcm_new_Core3 (Socket 0)-C0res%,ndpi_stats-pcm_new_Core3 (Socket 0)-C1res%,ndpi_stats-pcm_new_Core3 (Socket 0)-C3res%,ndpi_stats-pcm_new_Core3 (Socket 0)-C6res%,ndpi_stats-pcm_new_Core3 (Socket 0)-C7res%,ndpi_stats-pcm_new_Core3 (Socket 0)-TEMP,ndpi_stats-pcm_new_Core3 (Socket 0)-INST,ndpi_stats-pcm_new_Core3 (Socket 0)-ACYC,ndpi_stats-pcm_new_Core3 (Socket 0)-TIME(ticks),ndpi_stats-pcm_new_Core3 (Socket 0)-PhysIPC,ndpi_stats-pcm_new_Core3 (Socket 0)-PhysIPC%,ndpi_stats-pcm_new_Core3 (Socket 0)-INSTnom,ndpi_stats-pcm_new_Core3 (Socket 0)-INSTnom%,pcm-pcie_new_skt-0_PCIRdCur,pcm-pcie_new_skt-0_RFO,pcm-pcie_new_skt-0_CRd,pcm-pcie_new_skt-0_DRd,pcm-pcie_new_skt-0_ItoM,pcm-pcie_new_skt-0_PRd,pcm-pcie_new_skt-0_WiL,pcm-memory_new_SKT0-Ch0Read,pcm-memory_new_SKT0-Ch0Write,pcm-memory_new_SKT0-Ch1Read,pcm-memory_new_SKT0-Ch1Write,pcm-memory_new_SKT0-Ch2Read,pcm-memory_new_SKT0-Ch2Write,pcm-memory_new_SKT0-Ch3Read,pcm-memory_new_SKT0-Ch3Write,pcm-memory_new_SKT0-Mem Read (MB/s),pcm-memory_new_SKT0-Mem Write (MB/s),pcm-memory_new_SKT0-P. Write (T/s),pcm-memory_new_SKT0-Memory (MB/s),pcm-memory_new_System-Read,pcm-memory_new_System-Write,pcm-memory_new_System-Memory
49,2023-11-28,14:43:32.592,0.32,1.6,0.2,1.3,35.88,54.6,0.34,0.36,0.0024,0.0036,15400.0,0.0,0.0,2.49,1.04,100.0,55.0,15169.43,9492.87,2400.03,3.2,79.9,0.63,15.8,15.18,17.47,0.01,67.34,0.0,100.0,0.0,0.0,0.0,0.0,38.18,8.81,0.07,2.7,1.15,0.89,1.3,1.32,19.7,22.37,0.12,0.11,0.0071,0.0081,0.0,0.0,0.0,98.57,1.43,0.0,0.0,0.0,56.0,2771.74,3129.28,2400.03,1.77,44.29,2.31,57.75,7385336.0,5412148.0,5009242.0,59642758.0,1022070.0,0.0,294630.0,605.44,251.97,628.19,261.67,563.28,249.49,688.91,275.22,2485.82,1038.35,125714.0,3524.17,2485.82,1038.35,3524.17
50,2023-11-28,14:43:33.592,0.32,1.6,0.2,1.31,35.87,54.6,0.34,0.36,0.0024,0.0036,15440.0,0.0,0.0,2.48,1.04,100.0,54.0,15185.7,9499.43,2399.83,3.2,79.93,0.63,15.82,15.16,17.15,0.01,67.68,0.0,100.0,0.0,0.0,0.0,0.0,38.21,8.82,0.07,2.7,1.16,0.89,1.31,1.32,19.71,22.38,0.12,0.11,0.0071,0.0081,0.0,0.0,0.0,98.61,1.39,0.0,0.0,0.0,57.0,2774.83,3133.97,2399.83,1.77,44.27,2.31,57.81,7399770.0,5386962.0,4975754.0,59676232.0,1030666.0,0.0,295288.0,605.41,252.03,628.38,261.77,562.94,249.35,688.58,274.9,2485.31,1038.05,125808.0,3523.36,2485.31,1038.05,3523.36
51,2023-11-28,14:43:34.592,0.32,1.6,0.2,1.31,35.81,54.57,0.34,0.36,0.0024,0.0036,15560.0,1.0,0.0,2.48,1.04,100.0,54.0,15196.45,9498.64,2400.07,3.2,79.99,0.63,15.83,15.13,17.04,0.0,67.83,0.0,100.0,0.0,0.0,0.0,0.0,38.23,8.78,0.07,2.7,1.16,0.89,1.31,1.32,19.72,22.4,0.12,0.11,0.0071,0.0081,0.0,0.0,0.0,98.67,1.33,0.0,0.0,0.0,56.0,2778.57,3137.13,2400.07,1.77,44.29,2.32,57.89,7414792.0,5386892.0,5179258.0,59647882.0,1033774.0,0.0,295610.0,602.69,250.95,626.24,260.94,561.34,248.93,686.29,273.9,2476.56,1034.73,125687.0,3511.29,2476.56,1034.73,3511.29
52,2023-11-28,14:43:35.592,0.32,1.6,0.2,1.31,35.89,54.6,0.34,0.36,0.0024,0.0036,15560.0,0.0,0.0,2.49,1.04,100.0,54.0,15221.09,9502.62,2400.03,3.2,80.09,0.63,15.86,15.08,16.65,0.0,68.27,0.0,100.0,0.0,0.0,0.0,0.0,38.24,8.74,0.07,2.7,1.16,0.88,1.31,1.33,19.75,22.43,0.12,0.11,0.0071,0.0081,0.0,0.0,0.0,98.76,1.24,0.0,0.0,0.0,56.0,2781.92,3144.0,2400.03,1.77,44.24,2.32,57.96,7493010.0,5403440.0,5036276.0,59613540.0,1034460.0,0.0,295288.0,604.63,251.71,628.25,261.77,563.6,249.71,687.87,274.35,2484.35,1037.54,125744.0,3521.89,2484.35,1037.54,3521.89
53,2023-11-28,14:43:36.592,0.32,1.6,0.2,1.31,35.94,54.64,0.34,0.36,0.0024,0.0036,15560.0,0.0,0.0,2.49,1.04,100.0,54.0,15223.94,9504.75,2399.94,3.2,80.09,0.63,15.86,15.08,16.67,0.0,68.25,0.0,100.0,0.0,0.0,0.0,0.0,38.26,8.8,0.07,2.7,1.16,0.88,1.31,1.33,19.75,22.44,0.12,0.11,0.0071,0.0081,0.0,0.0,0.0,98.79,1.21,0.0,0.0,0.0,56.0,2782.67,3144.93,2399.94,1.77,44.24,2.32,57.97,7490532.0,5415578.0,4994766.0,59663772.0,1028832.0,0.0,295456.0,605.62,252.06,630.4,262.48,565.59,250.27,689.46,275.15,2491.07,1039.96,125884.0,3531.03,2491.07,1039.96,3531.03
54,2023-11-28,14:43:37.592,0.32,1.6,0.2,1.31,35.91,54.63,0.34,0.36,0.0024,0.0036,15520.0,0.0,0.0,2.49,1.04,100.0,54.0,15226.79,9506.01,2400.22,3.2,80.09,0.63,15.86,15.08,16.69,0.0,68.23,0.0,100.0,0.0,0.0,0.0,0.0,38.2,8.76,0.07,2.7,1.16,0.88,1.31,1.33,19.75,22.43,0.12,0.11,0.0071,0.0081,0.0,0.0,0.0,98.78,1.22,0.0,0.0,0.0,56.0,2783.16,3144.9,2400.22,1.77,44.25,2.32,57.98,7484708.0,5396566.0,5006876.0,59620274.0,1027502.0,0.0,295400.0,604.16,251.6,628.23,261.69,564.6,250.01,688.16,274.44,2485.14,1037.74,125701.0,3522.88,2485.14,1037.74,3522.88
55,2023-11-28,14:43:38.592,0.32,1.6,0.2,1.31,35.86,54.61,0.34,0.36,0.0024,0.0036,15520.0,0.0,0.0,2.48,1.04,100.0,55.0,15209.23,9502.31,2400.07,3.2,80.03,0.63,15.84,15.12,16.94,0.01,67.94,0.0,100.0,0.0,0.0,0.0,0.0,38.16,8.75,0.37,2.7,1.16,0.89,1.31,1.33,19.73,22.42,0.12,0.11,0.0071,0.0081,0.0,0.0,0.0,98.72,1.28,0.0,0.0,0.0,56.0,2780.62,3140.1,2400.07,1.77,44.28,2.32,57.93,7504224.0,5390252.0,4969048.0,59722600.0,1033494.0,0.0,295358.0,603.58,251.4,628.08,261.2,562.84,249.18,688.45,274.58,2482.96,1036.36,125837.0,3519.32,2482.96,1036.36,3519.32
56,2023-11-28,14:43:39.592,0.32,1.6,0.2,1.31,35.78,54.57,0.34,0.36,0.0024,0.0036,15480.0,0.0,0.0,2.47,1.03,100.0,54.0,15222.24,9505.19,2400.21,3.2,80.07,0.63,15.86,15.1,16.83,0.0,68.06,0.0,100.0,0.0,0.0,0.0,0.0,38.23,8.81,0.07,2.7,1.16,0.89,1.31,1.33,19.73,22.43,0.12,0.11,0.0071,0.0081,0.0,0.0,0.0,98.76,1.24,0.0,0.0,0.0,56.0,2783.51,3142.48,2400.21,1.77,44.29,2.32,57.99,7483826.0,5396286.0,5064416.0,59659656.0,1035622.0,168.0,295456.0,601.73,250.9,624.67,260.2,560.76,248.59,685.5,273.69,2472.65,1033.38,125756.0,3506.04,2472.65,1033.38,3506.04
57,2023-11-28,14:43:40.592,0.32,1.6,0.2,1.31,35.82,54.59,0.34,0.36,0.0024,0.0036,15480.0,0.0,0.0,2.48,1.03,100.0,54.0,15211.18,9496.84,2399.99,3.2,80.09,0.63,15.84,15.09,17.08,0.0,67.83,0.0,100.0,0.0,0.0,0.0,0.0,38.21,8.81,0.07,2.7,1.16,0.89,1.31,1.32,19.73,22.43,0.12,0.11,0.0071,0.0081,0.0,0.0,0.0,98.78,1.22,0.0,0.0,0.0,57.0,2782.98,3140.82,2399.99,1.77,44.3,2.32,57.98,7460264.0,5388348.0,4937996.0,59644844.0,1031198.0,0.0,295694.0,602.2,250.98,625.51,260.43,561.12,248.99,686.96,273.79,2475.79,1034.2,125806.0,3509.99,2475.79,1034.2,3509.99
58,2023-11-28,14:43:41.592,0.32,1.6,0.2,1.31,35.85,54.61,0.34,0.36,0.0024,0.0036,15480.0,0.0,0.0,2.48,1.04,100.0,54.0,15231.53,9507.15,2400.25,3.2,80.11,0.63,15.86,15.09,16.74,0.0,68.16,0.0,100.0,0.0,0.0,0.0,0.0,38.23,8.74,0.07,2.7,1.16,0.89,1.31,1.33,19.74,22.43,0.12,0.11,0.0071,0.0081,0.0,0.0,0.0,98.79,1.21,0.0,0.0,0.0,56.0,2784.03,3144.45,2400.25,1.77,44.27,2.32,58.0,7500052.0,5404392.0,4976090.0,59640924.0,1032584.0,0.0,294980.0,603.61,251.69,627.09,261.13,563.25,249.66,688.37,274.65,2482.33,1037.12,125821.0,3519.45,2482.33,1037.12,3519.45
59,2023-11-28,14:43:42.592,0.32,1.6,0.2,1.31,35.81,54.57,0.34,0.36,0.0024,0.0036,15480.0,0.0,0.0,2.48,1.04,100.0,55.0,15215.7,9503.91,2400.14,3.2,80.05,0.63,15.85,15.1,16.83,0.0,68.06,0.0,100.0,0.0,0.0,0.0,0.0,38.21,8.77,0.07,2.7,1.16,0.89,1.31,1.33,19.72,22.42,0.12,0.11,0.0071,0.0081,0.0,0.0,0.0,98.74,1.26,0.0,0.0,0.0,56.0,2782.61,3142.11,2400.14,1.77,44.28,2.32,57.97,7498022.0,5376756.0,4883536.0,59634722.0,1027166.0,0.0,295610.0,602.36,251.38,625.72,260.49,561.15,248.79,686.89,274.07,2476.13,1034.73,125719.0,3510.85,2476.13,1034.73,3510.85
60,2023-11-28,14:43:43.592,0.32,1.6,0.2,1.31,35.86,54.61,0.34,0.36,0.0024,0.0036,15480.0,0.0,0.0,2.48,1.04,100.0,54.0,15230.06,9509.76,2400.18,3.2,80.08,0.63,15.86,15.1,16.73,0.0,68.17,0.0,100.0,0.0,0.0,0.0,0.0,38.21,8.77,0.07,2.7,1.16,0.89,1.31,1.33,19.74,22.44,0.12,0.11,0.0071,0.0081,0.0,0.0,0.0,98.82,1.18,0.0,0.0,0.0,56.0,2784.54,3145.39,2400.18,1.77,44.26,2.32,58.01,7497812.0,5400276.0,5023746.0,59650206.0,1031380.0,0.0,293440.0,603.15,251.45,627.02,261.14,562.24,249.23,687.72,274.52,2480.14,1036.33,125699.0,3516.47,2480.14,1036.33,3516.47
61,2023-11-28,14:43:44.592,0.32,1.6,0.2,1.31,35.76,54.54,0.34,0.36,0.0024,0.0036,15480.0,0.0,0.0,2.47,1.03,100.0,54.0,15209.94,9503.91,2400.13,3.2,80.02,0.63,15.84,15.11,16.85,0.01,68.03,0.0,100.0,0.0,0.0,0.0,0.0,38.2,8.76,0.07,2.7,1.16,0.89,1.31,1.33,19.71,22.41,0.12,0.11,0.0071,0.0081,0.0,0.0,0.0,98.73,1.27,0.0,0.0,0.0,56.0,2782.33,3141.33,2400.13,1.77,44.29,2.32,57.96,7502810.0,5406478.0,4877362.0,59721382.0,1031254.0,0.0,295218.0,602.16,250.97,626.01,260.84,560.98,248.82,685.3,273.57,2474.45,1034.2,125837.0,3508.64,2474.45,1034.2,3508.64
62,2023-11-28,14:43:45.593,0.32,1.6,0.2,1.31,35.75,54.54,0.34,0.36,0.0023,0.0036,15480.0,0.0,0.0,2.47,1.03,100.0,54.0,15220.0,9505.55,2400.39,3.2,80.06,0.63,15.85,15.1,16.83,0.01,68.06,0.0,100.0,0.0,0.0,0.0,0.0,38.25,8.76,0.07,2.7,1.16,0.89,1.31,1.33,19.72,22.42,0.12,0.11,0.0071,0.0081,0.0,0.0,0.0,98.76,1.24,0.0,0.0,0.0,56.0,2784.24,3142.95,2400.39,1.77,44.29,2.32,58.0,7495222.0,5379234.0,4945220.0,59549672.0,1035188.0,0.0,295246.0,600.57,250.38,625.71,260.79,559.57,248.33,684.25,273.28,2470.1,1032.79,125761.0,3502.88,2470.1,1032.79,3502.88
63,2023-11-28,14:43:46.593,0.32,1.6,0.2,1.31,35.74,54.53,0.34,0.36,0.0023,0.0036,15480.0,0.0,0.0,2.47,1.03,100.0,54.0,15225.23,9504.29,2400.06,3.2,80.1,0.63,15.86,15.09,16.78,0.01,68.12,0.0,100.0,0.0,0.0,0.0,0.0,38.21,8.77,0.07,2.7,1.16,0.89,1.31,1.33,19.72,22.42,0.12,0.11,0.0071,0.0081,0.0,0.0,0.0,98.78,1.22,0.0,0.0,0.0,56.0,2784.6,3143.48,2400.06,1.77,44.29,2.32,58.01,7492786.0,5404924.0,4944478.0,59569328.0,1033508.0,0.0,295302.0,600.54,250.4,625.15,260.32,560.12,248.57,684.43,273.43,2470.24,1032.72,125770.0,3502.96,2470.24,1032.72,3502.96
64,2023-11-28,14:43:47.593,0.32,1.6,0.2,1.31,35.76,54.57,0.34,0.36,0.0023,0.0036,15480.0,0.0,0.0,2.47,1.03,100.0,54.0,15222.4,9507.15,2399.92,3.2,80.06,0.63,15.86,15.11,16.79,0.0,68.1,0.0,100.0,0.0,0.0,0.0,0.0,38.21,8.72,0.07,2.7,1.16,0.89,1.31,1.33,19.73,22.43,0.12,0.11,0.0071,0.0081,0.0,0.0,0.0,98.78,1.22,0.0,0.0,0.0,56.0,2785.14,3143.46,2399.92,1.77,44.3,2.32,58.02,7506968.0,5401074.0,4957974.0,59661980.0,1035804.0,0.0,294588.0,601.62,250.53,625.46,260.21,560.2,248.43,685.38,273.61,2472.65,1032.79,125884.0,3505.44,2472.65,1032.79,3505.44
65,2023-11-28,14:43:48.593,0.32,1.6,0.2,1.31,35.8,54.58,0.34,0.36,0.0024,0.0036,15480.0,0.0,0.0,2.48,1.03,100.0,54.0,15223.15,9506.32,2400.05,3.2,80.07,0.63,15.86,15.09,16.76,0.0,68.15,0.0,100.0,0.0,0.0,0.0,0.0,38.23,8.79,0.11,2.7,1.16,0.89,1.31,1.33,19.73,22.43,0.12,0.11,0.0071,0.0081,0.0,0.0,0.0,98.79,1.21,0.0,0.0,0.0,56.0,2784.64,3144.23,2400.05,1.77,44.28,2.32,58.01,7503188.0,5402068.0,4970252.0,59553606.0,1032738.0,168.0,294644.0,602.13,250.9,625.8,260.78,561.08,248.55,686.16,273.95,2475.17,1034.17,125745.0,3509.34,2475.17,1034.17,3509.34
66,2023-11-28,14:43:49.593,0.32,1.6,0.2,1.31,35.71,54.52,0.35,0.36,0.0023,0.0036,15480.0,0.0,0.0,2.47,1.03,100.0,54.0,15211.04,9502.84,2399.29,3.2,80.03,0.63,15.84,15.12,17.06,0.0,67.81,0.0,100.0,0.0,0.0,0.0,0.0,38.25,8.75,0.37,2.7,1.16,0.89,1.31,1.32,19.7,22.4,0.12,0.11,0.0071,0.0081,0.0,0.0,0.0,98.72,1.28,0.0,0.0,0.0,56.0,2781.91,3139.46,2399.29,1.77,44.31,2.32,57.95,7506226.0,5402166.0,4947432.0,59558548.0,1035538.0,0.0,294644.0,600.52,250.35,623.21,259.69,559.48,248.33,683.61,272.92,2466.81,1031.28,125684.0,3498.09,2466.81,1031.28,3498.09
67,2023-11-28,14:43:50.593,0.32,1.6,0.2,1.31,35.85,54.58,0.34,0.36,0.0024,0.0036,15480.0,0.0,0.0,2.48,1.04,100.0,54.0,15208.46,9501.93,2400.18,3.2,80.03,0.63,15.84,15.1,16.87,0.01,68.02,0.0,100.0,0.0,0.0,0.0,0.0,38.22,8.76,0.07,2.7,1.16,0.89,1.31,1.33,19.71,22.39,0.12,0.11,0.0071,0.0081,0.0,0.0,0.0,98.73,1.27,0.0,0.0,0.0,57.0,2780.47,3141.65,2400.18,1.77,44.25,2.32,57.92,7489636.0,5445468.0,4945668.0,59517276.0,1034068.0,0.0,294966.0,604.16,251.4,627.7,261.07,563.23,249.77,688.19,274.8,2483.27,1037.04,125883.0,3520.31,2483.27,1037.04,3520.31
68,2023-11-28,14:43:51.593,0.32,1.6,0.2,1.31,35.81,54.56,0.34,0.36,0.0024,0.0036,15480.0,0.0,0.0,2.48,1.03,100.0,53.0,15225.19,9504.07,2400.27,3.2,80.1,0.63,15.86,15.09,16.73,0.01,68.17,0.0,100.0,0.0,0.0,0.0,0.0,38.25,8.79,0.07,2.7,1.16,0.89,1.31,1.33,19.72,22.41,0.12,0.11,0.0071,0.0081,0.0,0.0,0.0,98.77,1.23,0.0,0.0,0.0,56.0,2783.49,3143.88,2400.27,1.77,44.27,2.32,57.98,7496762.0,5413576.0,4892762.0,59506888.0,1028692.0,0.0,294896.0,602.22,250.75,625.93,260.43,560.89,248.78,686.69,274.27,2475.74,1034.22,125743.0,3509.97,2475.74,1034.22,3509.97
69,2023-11-28,14:43:52.593,0.32,1.6,0.2,1.31,35.76,54.55,0.34,0.36,0.0024,0.0036,15480.0,0.0,0.0,2.47,1.03,100.0,54.0,15210.33,9501.33,2400.24,3.2,80.04,0.63,15.84,15.09,16.85,0.0,68.06,0.0,100.0,0.0,0.0,0.0,0.0,38.24,8.72,0.07,2.7,1.16,0.89,1.31,1.33,19.72,22.42,0.12,0.11,0.0071,0.0081,0.0,0.0,0.0,98.74,1.26,0.0,0.0,0.0,56.0,2783.78,3142.19,2400.24,1.77,44.3,2.32,57.99,7499156.0,5395306.0,4869676.0,59533348.0,1029994.0,0.0,294700.0,601.3,250.69,625.53,260.61,560.17,248.32,686.57,274.34,2473.57,1033.96,125889.0,3507.53,2473.57,1033.96,3507.53
70,2023-11-28,14:43:53.593,0.32,1.6,0.2,1.31,35.73,54.53,0.34,0.36,0.0023,0.0036,15960.0,3.0,0.0,2.47,1.03,100.0,54.0,15217.26,9504.74,2400.34,3.2,80.05,0.63,15.85,15.11,16.88,0.04,67.96,0.0,100.0,0.0,0.0,0.0,0.0,38.26,8.79,0.07,2.7,1.16,0.89,1.31,1.33,19.7,22.4,0.12,0.11,0.0071,0.0081,0.0,0.0,0.0,98.73,1.27,0.0,0.0,0.0,56.0,2782.17,3141.18,2400.34,1.77,44.29,2.32,57.95,7501088.0,5405064.0,4874170.0,59517458.0,1027208.0,0.0,293818.0,600.19,250.3,624.46,260.39,559.34,248.37,684.65,273.83,2468.64,1032.89,125714.0,3501.53,2468.64,1032.89,3501.53
71,2023-11-28,14:43:54.593,0.32,1.6,0.2,1.31,35.65,54.46,0.35,0.36,0.0023,0.0036,16040.0,2.0,0.0,2.46,1.03,100.0,54.0,15198.62,9503.21,2400.28,3.2,79.97,0.63,15.83,15.17,17.17,0.0,67.66,0.0,100.0,0.0,0.0,0.0,0.0,38.21,8.8,0.07,2.7,1.16,0.89,1.31,1.32,19.68,22.36,0.12,0.11,0.0071,0.0081,0.0,0.0,0.0,98.64,1.36,0.0,0.0,0.0,56.0,2777.13,3135.42,2400.28,1.77,44.29,2.31,57.85,7486360.0,5383532.0,4870628.0,59510766.0,1029644.0,0.0,293524.0,598.76,249.89,623.26,259.85,557.2,247.43,682.33,273.13,2461.55,1030.3,125703.0,3491.84,2461.55,1030.3,3491.84
72,2023-11-28,14:43:55.594,0.32,1.6,0.2,1.29,35.63,54.36,0.34,0.36,0.0023,0.0036,17360.0,9.0,0.0,2.46,1.04,100.0,54.0,15274.91,9555.19,2400.38,3.2,79.93,0.64,15.91,15.42,17.56,0.02,67.0,0.0,100.0,0.0,0.0,0.0,0.0,38.22,8.77,0.37,2.7,1.15,0.88,1.3,1.32,19.67,22.19,0.11,0.11,0.0071,0.0081,0.0,0.0,0.0,98.59,1.41,0.0,0.0,0.0,56.0,2756.04,3128.01,2400.38,1.76,44.05,2.3,57.41,7460460.0,5379220.0,4898530.0,64228668.0,1029112.0,0.0,289842.0,598.63,251.41,622.87,261.39,558.78,249.22,681.04,274.37,2461.33,1036.4,125830.0,3497.73,2461.33,1036.4,3497.73
73,2023-11-28,14:43:56.594,0.32,1.61,0.2,1.31,35.45,53.98,0.34,0.37,0.0023,0.0035,17400.0,0.0,0.0,2.45,1.03,100.0,54.0,15276.08,9506.2,2400.39,3.21,80.35,0.64,15.91,15.15,17.01,0.02,67.81,0.0,100.0,0.0,0.0,0.0,0.0,38.23,8.77,0.07,2.7,1.15,0.88,1.31,1.32,19.73,22.21,0.11,0.11,0.0072,0.0081,0.0,0.0,0.0,98.68,1.32,0.0,0.0,0.0,56.0,2758.38,3138.11,2400.39,1.76,43.95,2.3,57.46,7423192.0,5336940.0,4829244.0,59046932.0,1028230.0,0.0,292110.0,594.25,250.27,619.21,260.63,554.9,248.14,677.73,273.66,2446.09,1032.7,125685.0,3478.79,2446.09,1032.7,3478.79
74,2023-11-28,14:43:57.594,0.32,1.6,0.2,1.31,35.48,54.11,0.34,0.37,0.0023,0.0035,17400.0,1.0,0.0,2.45,1.03,100.0,54.0,15251.6,9503.15,2400.1,3.21,80.25,0.64,15.89,15.16,17.1,0.01,67.73,0.0,100.0,0.0,0.0,0.0,0.0,38.22,8.72,0.0,2.7,1.15,0.88,1.31,1.32,19.7,22.25,0.11,0.11,0.0071,0.0081,0.0,0.0,0.0,98.66,1.34,0.0,0.0,0.0,56.0,2764.26,3136.4,2400.1,1.76,44.07,2.3,57.59,7451164.0,5360432.0,4882808.0,59134474.0,1032542.0,168.0,293510.0,594.65,249.95,618.58,259.74,556.06,248.2,677.44,272.88,2446.73,1030.78,125695.0,3477.51,2446.73,1030.78,3477.51
75,2023-11-28,14:43:58.594,0.32,1.6,0.2,1.31,35.54,54.2,0.34,0.37,0.0023,0.0036,17440.0,1.0,0.0,2.45,1.03,100.0,54.0,15245.1,9505.05,2400.27,3.21,80.19,0.64,15.88,15.15,16.98,0.01,67.86,0.0,100.0,0.0,0.0,0.0,0.0,38.25,8.72,0.07,2.7,1.15,0.88,1.31,1.33,19.7,22.28,0.12,0.11,0.0071,0.0081,0.0,0.0,0.0,98.67,1.33,0.0,0.0,0.0,57.0,2767.71,3137.95,2400.27,1.76,44.1,2.31,57.65,7461244.0,5355574.0,4893994.0,59255140.0,1031856.0,0.0,293650.0,596.67,250.52,621.07,260.78,557.81,248.49,680.5,273.52,2456.05,1033.32,125878.0,3489.37,2456.05,1033.32,3489.37
76,2023-11-28,14:43:59.594,0.32,1.6,0.2,1.31,35.63,54.33,0.34,0.37,0.0023,0.0036,17520.0,1.0,0.0,2.46,1.03,100.0,54.0,15242.2,9508.71,2400.33,3.21,80.15,0.64,15.88,15.16,17.0,0.0,67.84,0.0,100.0,0.0,0.0,0.0,0.0,38.2,8.72,0.07,2.7,1.15,0.88,1.31,1.32,19.7,22.31,0.12,0.11,0.0071,0.008,0.0,0.0,0.0,98.7,1.3,0.0,0.0,0.0,57.0,2771.26,3138.69,2400.33,1.77,44.15,2.31,57.73,7469294.0,5384708.0,4915064.0,59347526.0,1024744.0,0.0,294420.0,598.62,250.74,622.78,260.95,558.4,248.41,682.25,273.63,2462.05,1033.73,125732.0,3495.78,2462.05,1033.73,3495.78
77,2023-11-28,14:44:00.594,0.32,1.6,0.2,1.31,35.68,54.35,0.34,0.36,0.0023,0.0036,17400.0,1.0,0.0,2.47,1.04,100.0,55.0,15224.69,9501.2,2400.3,3.2,80.12,0.63,15.86,15.14,17.12,0.01,67.73,0.0,100.0,0.0,0.0,0.0,0.0,38.18,8.72,0.19,2.7,1.16,0.88,1.31,1.32,19.69,22.32,0.12,0.11,0.0071,0.008,0.0,0.0,0.0,98.69,1.31,0.0,0.0,0.0,56.0,2772.94,3137.57,2400.3,1.77,44.19,2.31,57.76,7471366.0,5377736.0,4943316.0,59412024.0,1035818.0,0.0,294224.0,599.89,251.21,624.1,261.27,559.61,249.01,683.02,273.83,2466.62,1035.31,125735.0,3501.93,2466.62,1035.31,3501.93
