# started on Tue Jan  9 19:21:00 2024

    10.017064874,9580575787,,ref-cycles,0,01%,431996478,10,78,2,G/sec
    10.017064874,162115268,,L1-dcache-load-misses,0,04%,431942769,10,78,1,of all L1-dcache accesses
    10.017064874,9806522746,,L1-dcache-loads,0,23%,431946362,10,78,2,G/sec
    10.017064874,4619305831,,L1-dcache-stores,0,28%,287998305,7,19,1,G/sec
    10.017064874,369335,,L1-icache-load-misses,1,11%,288000636,7,19,,
    10.017064874,914770,,LLC-load-misses,1,50%,273561266,6,83,8,of all LL-cache accesses
    10.017064874,792660,,LLC-store-misses,1,90%,262827694,6,56,197,K/sec
    10.017064874,17274581,,LLC-stores,0,44%,277108171,6,92,4,M/sec
    10.017064874,11106037,,LLC-loads,0,78%,288001908,7,19,2,M/sec
    10.017064874,4580021343,,dTLB-stores,0,26%,287978144,7,19,1,G/sec
    10.017064874,97,,dTLB-load-misses,62,80%,287979368,7,19,,
    10.017064874,2003,,dTLB-store-misses,3,15%,288000649,7,19,499,/sec
    10.017064874,1112,,iTLB-loads,77,65%,288002536,7,19,277,/sec
    10.017064874,3839,,iTLB-load-misses,9,87%,287994291,7,19,345,of all iTLB cache accesses
    10.017064874,8389,,node-load-misses,3,99%,287992318,7,19,2,K/sec
    10.017064874,850196,,node-loads,1,16%,287998098,7,19,212,K/sec
    10.017064874,3589,,node-store-misses,5,12%,287996988,7,19,895,/sec
    10.017064874,703693,,node-stores,1,88%,288001378,7,19,175,K/sec
    10.017064874,0,,mem-loads,0,00%,288002344,7,19,0,/sec
    10.017064874,4540157150,,mem-stores,0,23%,287996723,7,19,1,G/sec
    11.018789368,29230109006,,instructions,0,26%,288000571,7,19,2,insn per cycle
    11.018789368,3804167959,,branches,0,29%,288002804,7,19,949,M/sec
    11.018789368,289662,,branch-misses,2,50%,288000790,7,19,0,of all branches
    11.018789368,291776,,branch-load-misses,2,05%,288000652,7,19,72,K/sec
    11.018789368,2756179,,cache-misses,0,38%,287994655,7,19,3,of all cache refs
    11.018789368,85512488,,cache-references,0,16%,287954625,7,19,21,M/sec
