skt-0_PCIRdCur,skt-0_RFO,skt-0_CRd,skt-0_DRd,skt-0_ItoM,skt-0_PRd,skt-0_WiL,skt-1_PCIRdCur,skt-1_RFO,skt-1_CRd,skt-1_DRd,skt-1_ItoM,skt-1_PRd,skt-1_WiL
39406496739386924,39406496739461026,39406496739491168,39406496739049216,39406496739435252,0,3940649673946650,39406496739466444,27584547717643154,39406496739479982,39406496739383774,0,3940649673949072,11821949021846936
39406496739397970,39406496739461152,39406496739490972,39406496739040788,39406496739425452,0,3940649673946636,39406496739466584,31525197391592352,39406496739480136,39406496739372210,0,3940649673949156,11821949021847006
39406496739404592,39406496739460368,39406496739491238,39406496738624624,35465847065614210,5510652,1567580,39406496739468446,35465847065541550,39406496739480318,35465847065402642,27584547717704740,4731762,129360
462294,24740226,3917998,39406496739490734,35465847065937750,7328664,2042012,1116766,11099144,39406496739491308,35465847065573274,27584547717750940,6244574,169274
466942,32002712,5038446,39406496739038128,35465847066045382,7839552,2235100,1385496,14406966,39406496739436694,35465847065479348,200480,6675704,184254
3940649674694040,34022786,5414822,39406496739023078,35465847065961620,8384754,2430946,1527106,15987090,31525197391592520,35465847065469114,27584547717807682,7121170,206080
798770,37848594,5868002,39406496739096410,39406496739433138,0,3940649673945684,1693650,17212496,39406496739476538,39406496739401820,0,14,11821949021846964
39406496739381828,39406496739459640,39406496739490440,39406496739101478,27584547717638114,0,31906,39406496739450904,23643898043694026,39406496739480248,39406496739249612,0,1204,8876
39406496739385552,39406496739463770,39406496739490650,39406496739143268,25480,0,32340,19703248369744604,31525197391592884,39406496739471904,39406496739409436,0,2576,9366
39406496739384264,39406496739467116,39406496739490216,39406496739015994,33894,0,30702,31525197391585730,39406496739491322,39406496739479030,39406496739405572,0,924,14392
39406496739387288,39406496739461376,39406496739453634,39406496739051680,59612,0,23492,31525197391581908,31525197391592156,39406496739474858,39406496739418998,0,2352,8680
39406496739385706,39406496739463070,39406496739490608,39406496739048166,55888,0,30940,23643898043693102,31525197391592254,39406496739453760,39406496739416184,0,2044,13328
39406496739382346,39406496739461950,39406496739490356,39406496739029392,31525197391587620,0,60340,19703248369744786,31525197391592324,39406496739453144,39406496739384194,0,2646,16198
39406496739376802,39406496739463280,39406496739490048,39406496739121946,67508,0,54082,97916,31525197391592730,39406496739477952,39406496739399566,0,4228,12964
39406496739388940,39406496739470126,39406496739490412,39406496739048796,56896,0,54936,37758,31525197391593038,39406496739478526,39406496739415680,0,4312,15190
39406496739381814,39406496739467718,39406496739489782,39406496738800912,65898,0,53816,29134,35465847065542110,39406496739478106,39406496739379252,0,4368,15134
39406496739386966,39406496739464750,39406496739490468,39406496739174054,85120,0,54544,33292,31525197391592912,39406496739478778,39406496739414602,0,3962,14168
39406496739369914,39406496739463546,39406496739490356,39406496739088010,80808,0,55328,23814,39406496739491266,39406496739479926,39406496739387190,0,3962,14728
39406496739387344,39406496739461208,39406496739490216,39406496739050098,64078,0,61516,24976,35465847065541438,39406496739480332,39406496739403794,3940649673949156,4956,21308
39406496739414994,39406496739460984,39406496739490230,39406496739036476,99834,0,57722,63378,39406496739490734,39406496739480080,39406496739403780,0,4508,19894
39406496739411830,39406496739462748,39406496739373414,39406496739035132,93170,0,57050,48734,39406496739490622,39406496739475026,39406496739389850,0,4452,19124
39406496739414910,39406496739460844,23643898043694936,39406496739048950,39406496739546482,0,60494,43064,31525197391592268,39406496739480290,39406496739401064,11821949021847552,3514,21168
39406496739398796,39406496739461026,39406496739490468,39406496739046164,93590,3940649673949156,689136,33684,31525197391592338,39406496739442336,39406496739400588,0,1176,105588
696626,35828688,5511450,39406496739489810,35465847065993694,8884890,2533748,1683164,15713418,39406496739392986,35465847065577544,209020,7386806,215474
726516,40626796,6115452,39406496739490538,35465847066056302,9586500,2744700,1742146,18381272,39406496739470714,35465847065584782,235242,7924350,235900
