SKT0-Ch0Read,SKT0-Ch0Write,SKT0-Ch1Read,SKT0-Ch1Write,SKT0-Ch2Read,SKT0-Ch2Write,SKT0-Ch3Read,SKT0-Ch3Write,SKT0-Mem Read (MB/s),SKT0-Mem Write (MB/s),SKT0-P. Write (T/s),SKT0-Memory (MB/s),System-Read,System-Write,System-Memory
  609.78,  246.58,  610.49,  266.14,  544.30,  245.60,  659.65,  262.50, 2424.22, 1020.83,4264207685, 3445.05,   2424.22,   1020.83,   3445.05
  605.63,  244.16,  605.28,  263.08,  539.66,  243.20,  654.26,  259.18, 2404.83, 1009.62,4263996583, 3414.45,   2404.83,   1009.62,   3414.45
  606.43,  244.78,  606.67,  263.93,  540.28,  243.68,  654.84,  259.53, 2408.22, 1011.92,4268258207, 3420.14,   2408.22,   1011.92,   3420.14
  606.17,  244.63,  606.27,  263.89,  540.55,  243.85,  654.65,  259.61, 2407.65, 1011.97,4263954022, 3419.62,   2407.65,   1011.97,   3419.62
  604.73,  244.08,  605.74,  263.67,  540.04,  243.50,  653.83,  259.07, 2404.34, 1010.32,4264006836, 3414.66,   2404.34,   1010.32,   3414.66
  606.67,  244.41,  607.38,  264.48,  541.31,  243.90,  655.24,  259.83, 2410.59, 1012.61,4268248733, 3423.21,   2410.59,   1012.61,   3423.21
  603.67,  243.65,  605.47,  263.66,  539.51,  243.30,  652.50,  258.94, 2401.14, 1009.55,4263997337, 3410.69,   2401.14,   1009.55,   3410.69
  602.54,  243.44,  603.07,  262.61,  537.54,  242.61,  650.16,  258.05, 2393.30, 1006.71,4264012610, 3400.01,   2393.30,   1006.71,   3400.01
  603.16,  243.59,  603.92,  262.92,  538.75,  242.93,  652.22,  259.15, 2398.06, 1008.58,4268247972, 3406.64,   2398.06,   1008.58,   3406.64
  600.40,  242.55,  602.25,  262.47,  536.62,  242.38,  649.75,  258.05, 2389.02, 1005.44,4264219162, 3394.46,   2389.02,   1005.44,   3394.46
  601.39,  242.93,  602.77,  262.61,  537.96,  242.81,  650.66,  258.44, 2392.79, 1006.79,4263993274, 3399.58,   2392.79,   1006.79,   3399.58
  606.01,  244.63,  606.53,  263.85,  540.42,  243.71,  653.77,  259.55, 2406.72, 1011.74,4268240731, 3418.46,   2406.72,   1011.74,   3418.46
  603.32,  243.46,  603.71,  262.54,  537.94,  242.79,  649.68,  258.17, 2394.66, 1006.96,4263964483, 3401.61,   2394.66,   1006.96,   3401.61
  603.93,  243.79,  603.55,  262.39,  537.43,  242.45,  650.66,  258.61, 2395.58, 1007.22,4264223175, 3402.80,   2395.58,   1007.22,   3402.80
  604.15,  243.60,  604.68,  262.71,  537.91,  242.79,  651.50,  258.96, 2398.24, 1008.05,4268145383, 3406.29,   2398.24,   1008.05,   3406.29
  602.43,  243.17,  602.21,  262.03,  535.59,  241.40,  649.53,  258.55, 2389.75, 1005.15,4263957602, 3394.90,   2389.75,   1005.15,   3394.90
  604.78,  243.98,  604.48,  262.92,  538.50,  242.89,  651.75,  259.03, 2399.52, 1008.81,4268119325, 3408.33,   2399.52,   1008.81,   3408.33
  602.24,  242.76,  602.39,  262.06,  536.38,  241.87,  649.08,  257.97, 2390.09, 1004.66,4263822165, 3394.74,   2390.09,   1004.66,   3394.74
  603.64,  243.32,  604.58,  262.87,  537.56,  242.49,  650.25,  258.32, 2396.04, 1007.00,4264009962, 3403.04,   2396.04,   1007.00,   3403.04
  603.38,  243.11,  604.11,  262.59,  537.24,  242.29,  650.87,  258.74, 2395.61, 1006.73,4268606293, 3402.33,   2395.61,   1006.73,   3402.33
  603.19,  243.16,  604.33,  262.66,  538.90,  242.88,  651.13,  258.64, 2397.54, 1007.34,4263792521, 3404.88,   2397.54,   1007.34,   3404.88
  602.87,  243.21,  604.08,  262.82,  538.14,  242.51,  650.33,  258.43, 2395.41, 1006.98,4264292402, 3402.39,   2395.41,   1006.98,   3402.39
  604.08,  243.74,  604.75,  262.82,  539.21,  243.21,  651.89,  258.75, 2399.93, 1008.51,4268205861, 3408.44,   2399.93,   1008.51,   3408.44
  604.50,  243.54,  604.74,  262.79,  539.04,  242.99,  651.74,  258.72, 2400.02, 1008.05,4263828638, 3408.07,   2400.02,   1008.05,   3408.07
  603.13,  243.21,  603.08,  262.52,  537.73,  242.67,  650.82,  258.56, 2394.75, 1006.97,4263970035, 3401.72,   2394.75,   1006.97,   3401.72
  602.43,  243.17,  602.86,  262.41,  535.78,  242.07,  649.56,  258.11, 2390.62, 1005.76,4268610816, 3396.38,   2390.62,   1005.76,   3396.38
  602.27,  243.03,  602.11,  262.23,  536.59,  241.99,  650.42,  258.41, 2391.39, 1005.66,4263806347, 3397.05,   2391.39,   1005.66,   3397.05
  603.33,  243.26,  603.73,  262.79,  537.04,  242.17,  649.49,  258.27, 2393.59, 1006.49,4264238244, 3400.08,   2393.59,   1006.49,   3400.08
  604.16,  243.53,  604.01,  262.76,  537.17,  242.54,  650.02,  258.57, 2395.35, 1007.40,4268174264, 3402.75,   2395.35,   1007.40,   3402.75
  603.60,  243.42,  604.20,  262.61,  538.08,  242.70,  649.99,  258.26, 2395.87, 1006.99,4263735700, 3402.85,   2395.87,   1006.99,   3402.85
  602.88,  243.10,  602.69,  262.22,  538.21,  242.66,  650.09,  258.49, 2393.87, 1006.48,4263993481, 3400.35,   2393.87,   1006.48,   3400.35
  603.53,  243.32,  603.81,  262.86,  538.91,  243.09,  649.54,  258.19, 2395.80, 1007.46,4265586220, 3403.26,   2395.80,   1007.46,   3403.26
  604.14,  244.04,  603.67,  262.66,  538.55,  242.82,  650.22,  258.59, 2396.59, 1008.12,4268230228, 3404.70,   2396.59,   1008.12,   3404.70
  602.53,  243.38,  602.50,  262.38,  538.14,  242.72,  649.15,  258.19, 2392.33, 1006.67,4263983173, 3399.00,   2392.33,   1006.67,   3399.00
  602.73,  243.21,  602.57,  262.44,  536.47,  242.27,  649.10,  258.28, 2390.88, 1006.20,4263987625, 3397.08,   2390.88,   1006.20,   3397.08
  604.38,  243.81,  604.18,  262.86,  537.27,  242.67,  650.77,  258.94, 2396.60, 1008.28,4268234853, 3404.87,   2396.60,   1008.28,   3404.87
  602.01,  242.95,  602.20,  262.29,  535.57,  242.15,  648.98,  258.62, 2388.76, 1006.01,4263980605, 3394.76,   2388.76,   1006.01,   3394.76
  601.47,  242.75,  601.82,  262.14,  534.55,  241.63,  648.49,  258.32, 2386.33, 1004.83,4268232254, 3391.16,   2386.33,   1004.83,   3391.16
  601.96,  243.21,  601.77,  261.92,  536.21,  242.45,  648.07,  258.27, 2388.02, 1005.84,4264027865, 3393.85,   2388.02,   1005.84,   3393.85
  603.73,  243.70,  603.30,  262.56,  538.23,  242.88,  650.15,  259.06, 2395.41, 1008.20,4263959507, 3403.61,   2395.41,   1008.20,   3403.61
  603.23,  243.41,  601.80,  262.06,  538.11,  242.70,  649.74,  258.90, 2392.88, 1007.08,4268504956, 3399.97,   2392.88,   1007.08,   3399.97
  602.55,  243.18,  603.09,  262.57,  537.94,  242.41,  650.16,  258.63, 2393.73, 1006.79,4263972247, 3400.52,   2393.73,   1006.79,   3400.52
  603.38,  243.56,  604.48,  263.14,  539.10,  243.19,  651.42,  259.29, 2398.38, 1009.17,4263987774, 3407.56,   2398.38,   1009.17,   3407.56
  601.05,  242.67,  601.85,  262.41,  536.74,  242.38,  648.53,  258.21, 2388.18, 1005.67,4268251885, 3393.84,   2388.18,   1005.67,   3393.84
  602.59,  243.07,  602.43,  262.57,  537.53,  242.36,  649.76,  258.34, 2392.32, 1006.34,4263991764, 3398.66,   2392.32,   1006.34,   3398.66
  602.30,  243.02,  602.82,  262.74,  537.23,  242.34,  649.34,  258.14, 2391.69, 1006.24,4264229015, 3397.93,   2391.69,   1006.24,   3397.93
  606.42,  244.68,  606.39,  263.83,  540.57,  243.80,  654.00,  259.67, 2407.38, 1011.99,4268240906, 3419.36,   2407.38,   1011.99,   3419.36
  603.53,  243.75,  604.57,  262.90,  538.27,  242.77,  651.61,  258.81, 2397.98, 1008.23,4263996282, 3406.21,   2397.98,   1008.23,   3406.21
  604.18,  243.98,  605.22,  263.07,  538.98,  243.21,  652.02,  259.14, 2400.40, 1009.41,4263979960, 3409.81,   2400.40,   1009.41,   3409.81
  606.10,  244.67,  606.00,  263.37,  540.08,  243.82,  652.80,  259.16, 2404.98, 1011.02,4268606890, 3416.01,   2404.98,   1011.02,   3416.01
  608.17,  245.44,  608.82,  264.64,  543.31,  244.93,  656.47,  261.08, 2416.77, 1016.09,4263829186, 3432.86,   2416.77,   1016.09,   3432.86
  605.24,  244.13,  605.72,  263.21,  540.63,  243.41,  653.48,  259.83, 2405.07, 1010.58,4264223654, 3415.65,   2405.07,   1010.58,   3415.65
  604.95,  244.03,  606.60,  264.13,  541.13,  244.04,  653.68,  259.98, 2406.36, 1012.19,4268492056, 3418.54,   2406.36,   1012.19,   3418.54
  602.71,  243.14,  604.39,  263.20,  538.81,  243.10,  651.54,  259.21, 2397.46, 1008.65,4263809518, 3406.11,   2397.46,   1008.65,   3406.11
  599.97,  242.32,  604.17,  262.01,  535.22,  241.89,  651.47,  260.84, 2390.83, 1007.06,4263974905, 3397.89,   2390.83,   1007.06,   3397.89
  603.34,  243.62,  608.90,  263.17,  538.35,  242.74,  655.30,  263.78, 2405.90, 1013.31,4268251510, 3419.21,   2405.90,   1013.31,   3419.21
  602.09,  243.25,  608.06,  262.42,  537.00,  242.28,  654.70,  263.45, 2401.86, 1011.40,4263975612, 3413.26,   2401.86,   1011.40,   3413.26
  602.57,  243.42,  607.79,  262.33,  536.80,  242.57,  654.21,  263.42, 2401.38, 1011.74,4263981767, 3413.12,   2401.38,   1011.74,   3413.12
  603.58,  243.57,  608.50,  262.76,  536.83,  242.75,  654.46,  263.66, 2403.37, 1012.75,4268258753, 3416.12,   2403.37,   1012.75,   3416.12
  603.14,  243.69,  607.80,  262.55,  536.70,  242.48,  653.67,  263.48, 2401.30, 1012.20,4263964414, 3413.50,   2401.30,   1012.20,   3413.50
  601.28,  242.78,  606.13,  261.89,  535.59,  242.38,  651.83,  262.66, 2394.84, 1009.71,4268240083, 3404.55,   2394.84,   1009.71,   3404.55
  600.34,  242.37,  604.78,  261.67,  534.47,  241.98,  651.34,  262.60, 2390.93, 1008.61,4264213578, 3399.55,   2390.93,   1008.61,   3399.55
  603.43,  243.70,  607.91,  262.68,  536.68,  242.85,  653.93,  263.54, 2401.96, 1012.77,4263989849, 3414.73,   2401.96,   1012.77,   3414.73
  601.37,  242.94,  606.50,  262.55,  535.44,  242.24,  651.95,  262.92, 2395.26, 1010.65,4268244737, 3405.91,   2395.26,   1010.65,   3405.91
  602.08,  243.09,  606.41,  262.46,  535.58,  242.13,  652.79,  263.40, 2396.86, 1011.08,4264232933, 3407.94,   2396.86,   1011.08,   3407.94
  596.70,  241.30,  601.21,  260.83,  532.04,  241.14,  646.91,  261.15, 2376.86, 1004.43,4263868927, 3381.30,   2376.86,   1004.43,   3381.30
  601.97,  243.33,  606.18,  262.45,  536.13,  242.61,  653.06,  263.22, 2397.34, 1011.59,4268249586, 3408.94,   2397.34,   1011.59,   3408.94
  600.73,  242.96,  605.47,  261.89,  534.62,  242.01,  650.83,  262.15, 2391.65, 1009.01,4263968202, 3400.65,   2391.65,   1009.01,   3400.65
  602.54,  243.40,  606.87,  262.56,  535.81,  242.46,  652.50,  262.86, 2397.73, 1011.28,4263965550, 3409.01,   2397.73,   1011.28,   3409.01
  604.15,  244.13,  608.51,  263.23,  537.30,  243.16,  654.06,  263.65, 2404.02, 1014.17,4268233593, 3418.19,   2404.02,   1014.17,   3418.19
  601.82,  243.35,  607.02,  262.84,  535.63,  242.57,  651.95,  262.89, 2396.41, 1011.66,4263981929, 3408.07,   2396.41,   1011.66,   3408.07
  601.70,  243.37,  606.63,  262.66,  536.70,  242.90,  652.39,  263.03, 2397.41, 1011.95,4263970059, 3409.36,   2397.41,   1011.95,   3409.36
  602.40,  243.60,  606.14,  262.32,  537.32,  242.96,  652.85,  263.40, 2398.71, 1012.29,4268254402, 3410.99,   2398.71,   1012.29,   3410.99
  619.60,  234.46,  617.80,  242.83,  522.55,  232.98,  678.03,  245.65, 2437.98,  955.93,4264046740, 3393.92,   2437.98,    955.93,   3393.92
  601.21,  243.24,  595.83,  256.72,  535.74,  242.42,  643.17,  256.92, 2375.94,  999.29,4263966025, 3375.23,   2375.94,    999.29,   3375.23
  602.22,  243.49,  597.75,  257.29,  535.67,  242.51,  644.92,  258.63, 2380.56, 1001.93,4268510406, 3382.49,   2380.56,   1001.93,   3382.49
  600.65,  242.83,  595.69,  256.60,  533.53,  241.58,  641.63,  257.39, 2371.50,  998.41,4263817104, 3369.91,   2371.50,    998.41,   3369.91
  600.92,  242.94,  596.64,  257.17,  534.17,  241.95,  642.42,  257.86, 2374.14,  999.92,4264218044, 3374.06,   2374.14,    999.92,   3374.06
  602.10,  243.12,  598.95,  257.83,  536.76,  242.89,  644.93,  258.64, 2382.74, 1002.47,4268260729, 3385.21,   2382.74,   1002.47,   3385.21
  600.53,  242.91,  596.51,  257.27,  535.15,  242.31,  643.09,  257.94, 2375.27, 1000.44,4264317404, 3375.71,   2375.27,   1000.44,   3375.71
  600.09,  242.90,  595.70,  257.08,  534.67,  242.19,  642.66,  257.57, 2373.12,  999.73,4263980507, 3372.85,   2373.12,    999.73,   3372.85
  600.87,  242.98,  596.91,  257.31,  535.45,  242.46,  642.62,  257.62, 2375.85, 1000.38,4268237781, 3376.23,   2375.85,   1000.38,   3376.23
  599.58,  242.46,  596.77,  257.37,  534.16,  242.03,  641.68,  257.47, 2372.19,  999.34,4264241458, 3371.53,   2372.19,    999.34,   3371.53
  601.50,  243.28,  597.79,  257.97,  536.16,  242.71,  642.79,  257.84, 2378.24, 1001.80,4264000148, 3380.05,   2378.24,   1001.80,   3380.05
  601.63,  243.26,  597.31,  257.59,  535.29,  242.46,  642.65,  257.82, 2376.89, 1001.12,4268239561, 3378.01,   2376.89,   1001.12,   3378.01
  599.55,  242.56,  595.09,  256.75,  533.69,  242.00,  641.28,  257.31, 2369.62,  998.62,4264220459, 3368.23,   2369.62,    998.62,   3368.23
  602.16,  243.67,  596.38,  256.82,  535.62,  242.92,  642.92,  257.81, 2377.09, 1001.22,4264251867, 3378.31,   2377.09,   1001.22,   3378.31
  600.75,  243.02,  595.28,  256.53,  534.59,  242.37,  641.88,  257.31, 2372.51,  999.23,4268239538, 3371.74,   2372.51,    999.23,   3371.74
  602.13,  243.36,  595.86,  256.63,  535.30,  242.40,  642.90,  257.64, 2376.18, 1000.03,4263987890, 3376.22,   2376.18,   1000.03,   3376.22
  602.15,  243.63,  596.02,  256.83,  536.30,  243.04,  643.29,  257.85, 2377.76, 1001.34,4268256113, 3379.10,   2377.76,   1001.34,   3379.10
  605.87,  245.18,  600.44,  259.03,  540.37,  244.61,  647.88,  260.12, 2394.56, 1008.94,4264299799, 3403.49,   2394.56,   1008.94,   3403.49
  601.45,  242.91,  596.57,  257.32,  535.52,  242.43,  643.16,  257.66, 2376.71, 1000.31,4263984930, 3377.02,   2376.71,   1000.31,   3377.02
  602.28,  243.40,  596.59,  257.28,  534.51,  241.77,  643.89,  258.14, 2377.28, 1000.59,4268236448, 3377.87,   2377.28,   1000.59,   3377.87
  601.53,  243.11,  596.61,  257.45,  534.97,  242.10,  644.04,  258.04, 2377.14, 1000.70,4263928753, 3377.84,   2377.14,   1000.70,   3377.84
  600.69,  242.78,  596.50,  257.30,  535.58,  242.43,  644.13,  258.40, 2376.90, 1000.91,4263987740, 3377.81,   2376.90,   1000.91,   3377.81
  600.24,  242.60,  596.34,  257.50,  534.63,  242.12,  643.65,  258.36, 2374.86, 1000.58,4268232784, 3375.44,   2374.86,   1000.58,   3375.44
  601.10,  242.86,  596.10,  257.27,  535.18,  242.01,  643.32,  258.21, 2375.69, 1000.34,4264030986, 3376.03,   2375.69,   1000.34,   3376.03
  600.21,  242.89,  595.25,  256.86,  535.72,  242.44,  642.88,  257.93, 2374.06, 1000.12,4264221952, 3374.18,   2374.06,   1000.12,   3374.18
  601.20,  243.51,  597.36,  257.67,  535.90,  242.80,  644.36,  258.39, 2378.82, 1002.37,4268246414, 3381.18,   2378.82,   1002.37,   3381.18
  600.18,  243.15,  595.64,  256.77,  534.64,  242.47,  642.05,  257.37, 2372.51,  999.77,4264058970, 3372.27,   2372.51,    999.77,   3372.27
  600.04,  242.97,  595.77,  257.01,  535.03,  242.30,  642.70,  257.69, 2373.55,  999.97,4264200115, 3373.52,   2373.55,    999.97,   3373.52
  600.81,  243.18,  597.77,  257.79,  535.92,  242.38,  644.02,  258.18, 2378.52, 1001.52,4268227536, 3380.04,   2378.52,   1001.52,   3380.04
  598.45,  242.17,  595.00,  256.93,  533.93,  241.88,  641.45,  257.43, 2368.84,  998.41,4264076831, 3367.24,   2368.84,    998.41,   3367.24
  601.85,  243.76,  596.73,  257.52,  536.18,  242.84,  644.02,  258.15, 2378.78, 1002.28,4264183753, 3381.05,   2378.78,   1002.28,   3381.05
  601.24,  243.36,  596.24,  257.07,  535.05,  242.44,  643.36,  257.97, 2375.89, 1000.85,4268231381, 3376.74,   2375.89,   1000.85,   3376.74
  602.35,  244.07,  597.13,  257.69,  536.45,  242.61,  644.30,  258.36, 2380.23, 1002.72,4263984785, 3382.95,   2380.23,   1002.72,   3382.95
  603.34,  244.33,  597.30,  257.57,  536.46,  242.45,  646.04,  258.98, 2383.14, 1003.33,4263961819, 3386.47,   2383.14,   1003.33,   3386.47
  600.55,  243.61,  595.15,  256.44,  534.83,  241.79,  643.50,  258.03, 2374.02,  999.87,4268026040, 3373.89,   2374.02,    999.87,   3373.89
  601.49,  243.70,  596.13,  256.91,  535.79,  242.26,  644.20,  258.29, 2377.61, 1001.17,4263826938, 3378.78,   2377.61,   1001.17,   3378.78
  599.70,  243.03,  594.45,  256.57,  534.79,  242.14,  642.73,  257.82, 2371.67,  999.55,4264223417, 3371.23,   2371.67,    999.55,   3371.23
  599.74,  243.13,  595.39,  256.84,  534.89,  242.26,  643.33,  258.23, 2373.36, 1000.46,4268244108, 3373.83,   2373.36,   1000.46,   3373.83
  599.60,  242.94,  594.78,  256.62,  533.86,  242.08,  642.88,  258.14, 2371.12,  999.78,4263995888, 3370.90,   2371.12,    999.78,   3370.90
  600.40,  243.21,  595.66,  256.96,  533.98,  242.06,  644.05,  258.55, 2374.10, 1000.78,4268249550, 3374.87,   2374.10,   1000.78,   3374.87
  600.35,  243.15,  596.28,  257.21,  534.40,  242.10,  643.40,  258.29, 2374.43, 1000.74,4263972524, 3375.17,   2374.43,   1000.74,   3375.17
  599.27,  243.57,  594.17,  257.43,  533.78,  242.93,  641.69,  258.76, 2368.92, 1002.69,4263955376, 3371.61,   2368.92,   1002.69,   3371.61
  600.23,  243.39,  595.14,  257.00,  534.08,  242.49,  643.27,  258.49, 2372.72, 1001.38,4268238355, 3374.09,   2372.72,   1001.38,   3374.09
  599.54,  243.33,  595.12,  257.30,  532.79,  242.14,  642.07,  257.94, 2369.51, 1000.72,4263961925, 3370.23,   2369.51,   1000.72,   3370.23
  597.87,  243.15,  592.77,  257.08,  530.21,  241.65,  639.52,  257.39, 2360.37,  999.26,4263964049, 3359.63,   2360.37,    999.26,   3359.63
  600.13,  243.67,  595.60,  258.22,  534.29,  243.72,  643.27,  258.50, 2373.29, 1004.12,4268310373, 3377.41,   2373.29,   1004.12,   3377.41
  599.78,  243.52,  594.76,  257.87,  533.91,  243.21,  641.91,  258.11, 2370.38, 1002.71,4263777281, 3373.08,   2370.38,   1002.71,   3373.08
  597.96,  242.69,  594.00,  257.74,  533.02,  242.63,  641.64,  258.08, 2366.62, 1001.13,4264072104, 3367.76,   2366.62,   1001.13,   3367.76
  597.27,  242.69,  593.15,  257.60,  532.64,  242.55,  641.44,  258.26, 2364.49, 1001.10,4268077893, 3365.58,   2364.49,   1001.10,   3365.58
  597.63,  243.02,  594.42,  257.96,  533.64,  242.91,  642.05,  258.26, 2367.74, 1002.15,4264213046, 3369.89,   2367.74,   1002.15,   3369.89
  599.36,  243.65,  595.58,  258.38,  534.55,  243.03,  642.35,  258.78, 2371.85, 1003.84,4268226485, 3375.69,   2371.85,   1003.84,   3375.69
  600.50,  243.75,  597.16,  258.83,  535.05,  243.32,  642.74,  258.48, 2375.45, 1004.39,4263962502, 3379.84,   2375.45,   1004.39,   3379.84
  598.88,  243.13,  594.72,  258.02,  533.31,  243.03,  640.92,  257.79, 2367.83, 1001.97,4263955985, 3369.81,   2367.83,   1001.97,   3369.81
  597.78,  242.68,  594.13,  257.59,  532.80,  242.61,  641.39,  258.15, 2366.11, 1001.02,4268241774, 3367.14,   2366.11,   1001.02,   3367.14
  598.64,  243.92,  595.13,  258.50,  534.06,  243.75,  641.58,  258.83, 2369.41, 1005.00,4263980726, 3374.41,   2369.41,   1005.00,   3374.41
  593.33,  243.25,  590.04,  257.80,  529.88,  243.10,  636.51,  258.08, 2349.76, 1002.24,4264284160, 3352.00,   2349.76,   1002.24,   3352.00
  596.57,  243.36,  593.56,  258.14,  531.61,  242.79,  639.75,  258.17, 2361.49, 1002.45,4268487383, 3363.95,   2361.49,   1002.45,   3363.95
  596.41,  242.86,  593.38,  258.07,  531.24,  242.54,  639.03,  257.82, 2360.06, 1001.29,4264189588, 3361.35,   2360.06,   1001.29,   3361.35
  596.85,  242.95,  593.50,  258.15,  531.60,  242.56,  639.40,  257.98, 2361.36, 1001.64,4263965989, 3363.01,   2361.36,   1001.64,   3363.01
  597.46,  243.03,  594.52,  258.22,  532.02,  242.43,  640.35,  258.16, 2364.34, 1001.85,4268226187, 3366.19,   2364.34,   1001.85,   3366.19
  597.37,  243.00,  595.01,  258.06,  532.69,  242.78,  640.74,  257.94, 2365.81, 1001.79,4263981899, 3367.59,   2365.81,   1001.79,   3367.59
  600.04,  243.99,  596.46,  258.75,  533.60,  243.28,  642.26,  258.40, 2372.36, 1004.42,4263987454, 3376.77,   2372.36,   1004.42,   3376.77
  598.47,  243.52,  594.70,  257.99,  531.98,  242.66,  641.23,  258.29, 2366.38, 1002.46,4268535593, 3368.84,   2366.38,   1002.46,   3368.84
  598.26,  243.33,  593.77,  257.65,  531.61,  242.14,  640.67,  257.90, 2364.30, 1001.03,4264222772, 3365.33,   2364.30,   1001.03,   3365.33
