TIME 2024-02-13 11:25:08
    CORE         IPC      MISSES     LLC[KB]   MBL[MB/s]   MBR[MB/s]
      23        0.24          1k       480.0        83.3         2.5
      24        0.68         18k         0.0         0.0         0.0
      25        0.16          4k       520.0       205.2         8.2
      26        0.16          3k        80.0        31.9         1.0
      27        0.16          2k         0.0         0.0         0.0
      28        0.15          2k        80.0        35.0         0.3
      29        0.19          1k         0.0         0.0         0.0
      30        0.15          3k       160.0        38.4         0.5
      31        0.14          2k       200.0        23.7         0.2
      32        0.15          1k       240.0        52.0         0.1
      33        0.19          1k       200.0        23.7         0.2
      34        0.18          1k      6040.0       511.3        22.2
      35        0.18          0k       200.0       212.4         4.3
      36        0.18          0k       320.0        70.6         0.7
      37        0.18          0k       200.0         6.0         0.0
      38        0.00          0k       120.0       198.9         9.5
      39        0.00          0k       120.0       198.0         5.5
TIME 2024-02-13 11:25:14
    CORE         IPC      MISSES     LLC[KB]   MBL[MB/s]   MBR[MB/s]
       0        0.99          2k         0.0         0.0         0.0
       1        1.00          2k         0.0         0.0         0.0
       2        0.96          2k         0.0         0.0         0.0
       3        0.99          6k         0.0         0.0         0.0
       4        0.10          1k         0.0         0.0         0.0
       5        0.15          1k       280.0         4.3         0.0
       6        0.10          0k         0.0         0.0         0.0
       7        0.10          0k         0.0         0.0         0.0
       8        0.10          0k         0.0         0.0         0.0
       9        0.10          0k         0.0         0.0         0.0
      10        1.05        127k         0.0         0.0         0.0
      11        0.10          1k       240.0        12.9         0.0
      12        0.10          1k         0.0         0.0         0.0
      13        0.10          1k         0.0         0.0         0.0
      14        0.08          4k       240.0        12.9         0.0
      15        0.19          0k         0.0         0.0         0.0
      16        0.16          0k         0.0         0.0         0.0
      17        0.15          1k       120.0        25.1         0.0
      18        0.12          1k       160.0        62.6         2.5
      19        0.14          1k         0.0         0.0         0.0
      20        0.26          1k         0.0         0.0         0.0
      21        0.22          0k         0.0         0.0         0.0
      22        0.23          0k         0.0         0.0         0.0
      23        0.22          0k         0.0         0.0         0.0
      24        0.16          1k         0.0         0.0         0.0
      25        0.15          1k         0.0         0.0         0.0
      26        0.18          1k       200.0        12.4         0.0
      27        0.20          1k       320.0        16.2         0.1
      28        0.16          1k        80.0         5.2         0.2
      29        0.18          1k       360.0        21.7         1.3
      30        0.26          0k       360.0         8.3         0.4
      31        0.15          0k       280.0        13.0         0.0
      32        0.17          1k       120.0        25.1         0.0
      33        0.25          1k       360.0         8.3         0.4
      34        0.18          1k       240.0        62.6         2.5
      35        0.18          1k       160.0         4.6         0.0
      36        0.20          1k         0.0         0.0         0.0
      37        0.17          1k       240.0        13.1         0.0
      38        0.17          1k      5720.0       169.9         6.5
      39        0.16          1k       160.0         4.5         0.0
TIME 2024-02-13 11:25:15
    CORE         IPC      MISSES     LLC[KB]   MBL[MB/s]   MBR[MB/s]
       0        1.24          4k         0.0 17592186044330.9         0.0
       1        1.00          4k         0.0         0.0         0.0
       2        0.95          3k         0.0         0.0         0.0
       3        0.99          6k       520.0        21.6         2.5
       4        0.10          1k         0.0         0.0         0.0
       5        0.18          1k         0.0 17592186044330.8         0.0
       6        0.11          1k         0.0         0.0         0.0
       7        0.10          1k         0.0         0.0         0.0
       8        0.10          1k       440.0        26.4         0.6
       9        0.10          1k         0.0         0.0         0.0
      10        1.64        121k         0.0 17592186044025.3         0.0
      11        0.13          0k       160.0        66.2         2.5
      12        0.12          1k         0.0         0.0         0.0
      13        0.12          1k        80.0        26.3         0.7
      14        0.43         18k         0.0         0.0         0.0
      15        0.15          0k         0.0         0.0         0.0
      16        0.15          1k         0.0         0.0         0.0
      17        0.17          1k      4600.0       181.4         6.7
      18        0.15          1k         0.0         0.0         0.0
      19        0.14          1k       320.0         9.4         0.1
      20        0.38          1k         0.0         0.0         0.0
      21        0.24          0k       480.0        21.6         2.5
      22        0.89          8k         0.0 17592186044008.8         0.0
      23        0.24          0k         0.0         0.0         0.0
      24        0.08          7k         0.0 17592186043943.8         0.0
      25        0.28          2k         0.0         0.0         0.0
      26        0.19          1k         0.0 17592186043943.8         0.0
      27        0.17          2k         0.0 17592186044330.7         0.0
      28        0.15          1k       120.0        52.4         0.1
      29        0.19          1k        40.0 17592186044372.2         0.3
      30        0.19          2k      4800.0       181.6         6.7
      31        0.15          1k         0.0 17592186044394.6         0.0
      32        0.17          1k         0.0         0.0         0.0
      33        0.33          1k         0.0         0.0         0.0
      34        0.18          1k         0.0 17592186044025.3         0.0
      35        0.18          1k       240.0         9.7         0.0
      36        0.24          2k         0.0 17592186043905.5         0.0
      37        0.17          1k         0.0        21.8         0.0
      38        0.15          1k        80.0        72.7         2.6
      39        0.15          1k         0.0 17592186044394.6         0.0
TIME 2024-02-13 11:25:17
    CORE         IPC      MISSES     LLC[KB]   MBL[MB/s]   MBR[MB/s]
       0        1.00         29k       280.0        80.7         2.9
       1        1.00         30k         0.0         0.0         0.0
       2        0.95         20k         0.0         0.0         0.0
       3        0.99         48k         0.0         0.0         0.0
       4        0.11          6k         0.0         0.0         0.0
       5        0.18         10k         0.0         0.0         0.0
       6        0.11          4k       320.0        80.7         2.9
       7        0.11          5k         0.0         0.0         0.0
       8        0.11          4k         0.0         0.0         0.0
       9        0.11          4k         0.0         0.0         0.0
      10        1.38        759k         0.0         0.0         0.0
      11        0.10          4k         0.0         0.0         0.0
      12        0.11          4k       320.0        94.2         1.4
      13        0.10          4k       160.0       214.1         4.2
