TIME 2024-02-08 12:41:54
    CORE         IPC      MISSES     LLC[KB]   MBL[MB/s]   MBR[MB/s]
      33        0.26          0k         0.0         0.0         0.0
      34        0.01          8k       160.0         0.0         0.0
      35        0.13          1k        40.0         0.0         0.0
      36        0.11          0k         0.0         0.0         0.0
      37        0.06          1k         0.0         0.0         0.0
      38        0.22          0k         0.0         0.0         0.0
      39        0.20          0k       280.0         0.0         0.0
TIME 2024-02-08 12:42:07
    CORE         IPC      MISSES     LLC[KB]   MBL[MB/s]   MBR[MB/s]
       0        1.00         43k       280.0         2.7         0.0
       1        1.03         27k       480.0         0.2         0.2
       2        1.00         28k       320.0         0.1         0.0
       3        1.04         81k       120.0        87.9         0.0
       4        3.04      16492k      2040.0      1226.7         0.0
       5        0.24          2k        80.0         0.1         0.0
       6        0.17          0k         0.0         0.0         0.0
       7        0.09          1k         0.0         0.0         0.0
       8        0.16          0k         0.0         0.0         0.0
       9        0.17          0k        80.0         0.0         0.0
      10        1.48          4k      1480.0         0.0         0.3
      11        0.20          0k       160.0         0.0         0.0
      12        0.18          0k        80.0         0.0         0.0
      13        0.39          0k         0.0         0.0         0.0
      14        0.26         16k       440.0         0.1         0.0
      15        0.21          0k      1120.0         0.0         0.0
      16        0.27          0k      1920.0         0.0         0.0
      17        0.31          1k         0.0         0.0         0.0
      18        0.28          0k        40.0         0.0         0.0
      19        1.93          4k       600.0         0.0         0.1
      20        0.31          0k         0.0         0.0         0.0
      21        0.19          2k        40.0         0.0         0.1
      22        0.30          0k       120.0         0.0         0.0
      23        0.36          0k        40.0         0.0         0.0
      24        0.27          0k       120.0         0.0         0.0
      25        0.30          3k       160.0         0.0         0.0
      26        0.28          1k        80.0         0.0         0.0
      27        0.32          2k       920.0         0.0         0.1
      28        0.18          0k         0.0         0.0         0.0
      29        0.18          0k         0.0         0.0         0.0
      30        0.15          1k        80.0         0.0         0.0
      31        0.31          0k       640.0         0.0         0.0
      32        0.19          0k       280.0         0.0         0.0
      33        0.12          0k        40.0         0.0         0.0
      34        0.00          8k       160.0         0.0         0.0
      35        0.17          0k        40.0         0.0         0.0
      36        0.09          0k         0.0         0.0         0.0
      37        0.06          1k         0.0         0.0         0.0
      38        0.20          0k         0.0         0.0         0.0
      39        0.08          0k       280.0         0.0         0.0
TIME 2024-02-08 12:42:08
    CORE         IPC      MISSES     LLC[KB]   MBL[MB/s]   MBR[MB/s]
       0        0.99          4k       320.0         0.2         0.0
       1        1.01          2k       520.0         0.0         0.0
       2        1.00          2k       400.0         0.0         0.0
       3        1.03          7k       160.0         8.1         0.0
       4        2.92       1108k      2400.0        27.8         0.1
       5        0.28          2k       160.0         0.0         0.0
       6        0.16          0k         0.0         0.0         0.0
       7        0.17          0k         0.0         0.0         0.0
       8        0.17          0k         0.0         0.0         0.0
       9        0.10          0k        80.0         0.0         0.0
      10        1.36         54k      4760.0         6.0         0.6
      11        0.05          0k        80.0         0.0         0.0
      12        0.11          0k        40.0         0.0         0.0
      13        0.34          0k         0.0         0.0         0.0
      14        0.30          2k       320.0         0.0         0.0
      15        0.26          0k       560.0         0.2         0.0
      16        0.25          0k      1200.0         0.0         0.0
      17        0.18          0k         0.0         0.0         0.0
      18        0.16          0k        40.0         0.0         0.0
      19        0.15          0k       480.0         0.0         0.0
      20        0.16          0k         0.0         0.0         0.0
      21        0.62          2k        80.0         0.0         0.1
      22        0.17          0k       120.0         0.0         0.0
      23        0.17          0k        40.0         0.0         0.0
