Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
1,20221264,62496,2868460,6673492,0,14,37380(Total)
1,15654982,0,3234,32270,0,0,37758(Miss)
1,4566282,62496,2865226,6641222,0,14,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,20927648,2333702,180530,24095330,18622982,140,743036(Total)
0,42,797748,11410,494242,18442172,140,747768(Miss)
0,20927606,1535954,169120,23601088,180810,0,0(Hit)
1,20233584,62580,3045504,5790988,0,14,37380(Total)
1,15413902,0,2562,34846,0,0,37786(Miss)
1,4819682,62580,3042942,5756142,0,14,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,20928894,2343824,97356,24077088,18653656,140,741622(Total)
0,14,796796,20944,820736,18430846,0,749014(Miss)
0,20928880,1547028,76412,23256352,222810,140,0(Hit)
1,20232940,62580,2869258,5159098,0,14,37380(Total)
1,15507394,0,2898,37940,0,0,37786(Miss)
1,4725546,62580,2866360,5121158,0,14,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,20904170,2354562,59542,24061142,18622632,140,742966(Total)
0,3668,796796,13538,510608,18439050,0,742322(Miss)
0,20900502,1557766,46004,23550534,183582,140,644(Hit)
1,20237490,62510,2869916,6160168,0,14,37296(Total)
1,15347682,0,2828,107044,0,0,37772(Miss)
1,4889808,62510,2867088,6053124,0,14,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,20843438,2373028,70574,23987670,18622240,154,737744(Total)
0,14,797062,20650,804510,18433002,0,730562(Miss)
0,20843424,1575966,49924,23183160,189238,154,7182(Hit)
1,20217890,62566,2905014,6336358,0,0,37366(Total)
1,15400840,0,2450,60004,0,0,37842(Miss)
1,4817050,62566,2902564,6276354,0,0,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,20911702,2374624,59990,24149650,18622296,154,739536(Total)
0,700,797174,72716,511798,18434094,0,727188(Miss)
0,20911002,1577450,0,23637852,188202,154,12348(Hit)
1,20224498,62566,2940476,5101222,0,0,37408(Total)
1,15413748,0,28224,26278,0,0,37828(Miss)
1,4810750,62566,2912252,5074944,0,0,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,20905472,2403338,284046,24047058,18629520,154,217742(Total)
0,0,796488,344568,589414,18436796,0,299110(Miss)
0,20905472,1606850,0,23457644,192724,154,0(Hit)
1,20233038,62552,2920302,4448570,0,0,37184(Total)
1,15277934,0,26614,24836,0,0,37366(Miss)
1,4955104,62552,2893688,4423734,0,0,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,20539386,2383780,110964,23776732,18625572,154,722148(Total)
0,210,804090,309456,616602,18476892,0,710360(Miss)
0,20539176,1579690,0,23160130,148680,154,11788(Hit)
1,20220158,62636,2833404,6378470,0,0,39998(Total)
1,17103814,0,199052,49294,0,0,37968(Miss)
1,3116344,62636,2634352,6329176,0,0,2030(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,21047558,2403646,292096,23587606,13418216,154,1657502(Total)
0,112,799834,323526,594300,1429974,0,1659868(Miss)
0,21047446,1603812,0,22993306,11988242,154,0(Hit)
1,20256418,62622,2975336,7052080,0,0,191394(Total)
1,16285066,0,48818,16646,0,0,192570(Miss)
1,3971352,62622,2926518,7035434,0,0,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,27020140,10021480,360276,82291034,13461896,308,1666098(Total)
0,14,42,89866,19656,5810,0,1694350(Miss)
0,27020126,10021438,270410,82271378,13456086,308,0(Hit)
1,22513960,347984,2862216,27638730,0,14,190946(Total)
1,9695154,0,87906,19012,0,0,194292(Miss)
1,12818806,347984,2774310,27619718,0,14,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,27018180,10065146,438130,81874674,13468406,224,1662640(Total)
0,14,28,108178,26880,5124,0,1655290(Miss)
0,27018166,10065118,329952,81847794,13463282,224,7350(Hit)
1,22514324,348614,3477992,27853448,0,14,192374(Total)
1,8480906,0,41020,18606,0,0,195566(Miss)
1,14033418,348614,3436972,27834842,0,14,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,27016024,10056368,543410,82024572,13478626,168,1675170(Total)
0,518,70,128534,24626,6664,0,1616944(Miss)
0,27015506,10056298,414876,81999946,13471962,168,58226(Hit)
1,22513064,348544,3586660,26275270,0,14,197876(Total)
1,8702232,0,44520,16688,0,0,192948(Miss)
1,13810832,348544,3542140,26258582,0,14,4928(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,27022898,10051678,1114610,81875570,13465718,168,1682338(Total)
0,7392,490,39018,16702,9660,0,1578024(Miss)
0,27015506,10051188,1075592,81858868,13456058,168,104314(Hit)
1,22517208,348530,3364326,25719554,0,0,193466(Total)
1,8710296,0,39242,7406,0,14,191562(Miss)
1,13806912,348530,3325084,25712148,0,0,1904(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,27011796,10059518,511952,81534614,13470296,140,1674022(Total)
0,938,504,95648,14140,11816,0,1589910(Miss)
0,27010858,10059014,416304,81520474,13458480,140,84112(Hit)
1,22513554,348600,3906000,26755148,0,14,193634(Total)
