Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
1,14663460,689584,3067274,62566476,0,0,220262(Total)
1,0,14,812,69510,0,0,194320(Miss)
1,14663460,689570,3066462,62496966,0,0,25942(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,15303022,12087474,276668,134655038,2501464,0,630462(Total)
0,0,0,8344,33782,0,280,645022(Miss)
0,15303022,12087474,268324,134621256,2501464,0,0(Hit)
1,14797034,678188,3015264,62609638,0,0,206878(Total)
1,0,14,672,21924,0,0,223482(Miss)
1,14797034,678174,3014592,62587714,0,0,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,15201060,12540878,334908,132995646,2434320,196,650846(Total)
0,0,448,5446,27874,0,168,642950(Miss)
0,15201060,12540430,329462,132967772,2434320,28,7896(Hit)
1,15244264,712348,2885624,61901560,0,0,229180(Total)
1,0,14,392,16478,0,0,212142(Miss)
1,15244264,712334,2885232,61885082,0,0,17038(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,15351854,11989908,454426,133677404,2555560,616,635124(Total)
0,0,0,8330,37366,28,196,647948(Miss)
0,15351854,11989908,446096,133640038,2555532,420,0(Hit)
1,15107036,663194,3012604,61764290,0,0,210098(Total)
1,0,14,2464,15610,0,0,224980(Miss)
1,15107036,663180,3010140,61748680,0,0,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,15307306,12456556,98434,133584402,2426214,560,642082(Total)
0,588,0,5684,35392,56,616,650272(Miss)
0,15306718,12456556,92750,133549010,2426158,0,0(Hit)
1,15014118,706874,2815260,61789266,0,0,226366(Total)
1,0,14,2562,15806,0,0,218498(Miss)
1,15014118,706860,2812698,61773460,0,0,7868(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,15406902,12277678,91462,132825224,2530290,532,643958(Total)
0,0,56,6412,39578,84,140,642572(Miss)
0,15406902,12277622,85050,132785646,2530206,392,1386(Hit)
1,15622656,676648,2806132,61345550,0,0,212982(Total)
1,0,14,2660,16800,0,0,219156(Miss)
1,15622656,676634,2803472,61328750,0,0,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,14996786,12047980,99582,132425706,2501492,364,644280(Total)
0,0,0,4942,32578,42,168,637406(Miss)
0,14996786,12047980,94640,132393128,2501450,196,6874(Hit)
1,14412314,666988,2891392,61325936,0,0,217028(Total)
1,0,14,2240,16352,0,0,212702(Miss)
1,14412314,666974,2889152,61309584,0,0,4326(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,15290968,12157670,313488,134020222,2492812,140,632520(Total)
0,0,0,5740,35252,70,252,651812(Miss)
0,15290968,12157670,307748,133984970,2492742,0,0(Hit)
1,14755286,688100,2987362,62230154,0,0,211442(Total)
