System,System,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,SKT0 Core C-State,SKT0 Core C-State,SKT0 Core C-State,SKT0 Core C-State,SKT0 Core C-State,SKT0 Package C-State,SKT0 Package C-State,SKT0 Package C-State,SKT0 Package C-State,SKT0 Package C-State,SKT1 Core C-State,SKT1 Core C-State,SKT1 Core C-State,SKT1 Core C-State,SKT1 Core C-State,SKT1 Package C-State,SKT1 Package C-State,SKT1 Package C-State,SKT1 Package C-State,SKT1 Package C-State,Proc Energy (Joules),Proc Energy (Joules),DRAM Energy (Joules),DRAM Energy (Joules),LLCRDMISSLAT (ns),LLCRDMISSLAT (ns),UncFREQ (Ghz),UncFREQ (Ghz),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),
Date,Time,EXEC,IPC,FREQ,AFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,L3OCC,READ,WRITE,LOCAL,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,EXEC,IPC,FREQ,AFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,L3OCC,READ,WRITE,LOCAL,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,C0res%,C1res%,C3res%,C6res%,C7res%,C0res%,C2res%,C3res%,C6res%,C7res%,C0res%,C1res%,C3res%,C6res%,C7res%,C0res%,C2res%,C3res%,C6res%,C7res%,SKT0,SKT1,SKT0,SKT1,SKT0,SKT1,SKT0,SKT1,EXEC,IPC,FREQ,AFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,L3OCC,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,
2024-02-22,23:19:57.672,0.46,1.94,0.23,1.19,0.13,31.47,1.00,0.31,0.0000,0.0013, 13240,0.16,1.26,99,41,23676.83,12186.07,2597.96,3.89,97.15,0.91,22.78,0.23,1.70,0.13,1.23,0.10,9.27,0.99,0.41,0.0000,0.0008, 23680,1.04,0.01,99,33,11810.07,6956.61,2597.96,3.40,84.88,0.45,11.36,19.79,12.02,0.00,68.19,0.00,100.00,0.00,0.00,0.00,0.00,10.90,14.17,0.00,74.92,0.00,100.00,0.00,0.00,0.00,0.00,57.78,53.46,4.60 ,4.53 ,455750.11 ,865942.03 ,3.00,3.00,3.74,3.16,1.19,1.19,0.00,11.90,1.00,0.22,0.0000,0.0012,  2760,99.82,0.18,0.00,0.00,0.00,43,9723.93,3080.72,2597.96,6.31,157.82,7.49,187.14,
2024-02-22,23:19:58.674,0.48,2.29,0.21,1.17,0.51,31.57,0.98,0.35,0.0000,0.0013, 14920,0.22,1.27,99,41,25000.49,10894.98,2595.75,4.59,114.73,0.96,24.07,0.22,1.45,0.15,1.21,0.26,11.02,0.98,0.41,0.0000,0.0009, 23520,1.05,0.02,98,34,11616.64,7993.48,2595.75,2.91,72.66,0.45,11.19,17.94,18.86,0.00,63.20,0.00,100.00,0.00,0.00,0.00,0.00,12.75,15.59,0.04,71.62,0.00,100.00,0.00,0.00,0.00,0.00,58.70,54.33,4.62 ,4.54 ,0.33 ,0.00 ,3.00,3.00,3.67,3.12,1.18,1.18,0.00,11.37,1.00,0.22,0.0000,0.0012,   800,99.79,0.21,0.00,0.00,0.00,43,9521.28,3056.13,2595.75,6.23,155.77,7.34,183.40,
2024-02-22,23:19:59.672,0.47,2.27,0.21,1.17,0.51,31.22,0.98,0.33,0.0000,0.0013, 14240,0.23,1.30,99,40,24605.49,10829.09,2598.30,4.54,113.61,0.95,23.68,0.23,1.49,0.15,1.21,0.29,10.69,0.97,0.41,0.0000,0.0009, 22520,1.11,0.02,98,32,11692.75,7858.13,2598.30,2.98,74.40,0.45,11.25,17.82,18.05,0.07,64.05,0.00,100.00,0.00,0.00,0.00,0.00,12.49,15.23,0.01,72.27,0.00,100.00,0.00,0.00,0.00,0.00,58.42,54.23,4.62 ,4.55 ,0.00 ,0.00 ,3.00,3.00,3.69,3.13,1.18,1.18,0.00,11.33,1.00,0.22,0.0000,0.0012,  2560,99.74,0.26,0.00,0.00,0.00,43,9578.15,3056.03,2598.30,6.27,156.71,7.37,184.32,
2024-02-22,23:20:00.672,0.49,2.60,0.19,1.19,0.12,31.48,1.00,0.32,0.0000,0.0012, 14280,0.15,1.28,99,41,25494.04,9794.74,2595.69,5.21,130.14,0.98,24.56,0.23,1.70,0.13,1.23,0.05,9.30,0.99,0.41,0.0000,0.0008, 22720,1.04,0.01,99,32,11883.27,7003.51,2595.69,3.39,84.84,0.46,11.45,15.92,15.56,0.01,68.51,0.00,100.00,0.00,0.00,0.00,0.00,10.94,13.26,0.01,75.79,0.00,100.00,0.00,0.00,0.00,0.00,57.84,53.43,4.60 ,4.52 ,0.33 ,0.00 ,3.00,3.00,3.74,3.15,1.19,1.19,0.00,11.97,1.00,0.22,0.0000,0.0012,  2840,99.81,0.19,0.00,0.00,0.00,43,9714.32,3081.61,2595.69,6.30,157.62,7.48,187.12,
2024-02-22,23:20:01.672,0.49,2.63,0.19,1.19,0.10,31.51,1.00,0.32,0.0000,0.0012, 13760,0.15,1.27,99,41,25582.01,9728.22,2598.11,5.26,131.48,0.98,24.62,0.23,1.71,0.13,1.23,0.05,9.40,0.99,0.41,0.0000,0.0008, 22720,1.01,0.01,99,32,11894.82,6975.30,2598.11,3.41,85.26,0.46,11.45,15.78,15.44,0.00,68.77,0.00,100.00,0.00,0.00,0.00,0.00,10.88,13.24,0.00,75.87,0.00,100.00,0.00,0.00,0.00,0.00,57.77,53.54,4.60 ,4.52 ,0.33 ,0.00 ,3.00,3.00,3.75,3.16,1.19,1.19,0.00,12.00,1.00,0.22,0.0000,0.0012,  2720,99.80,0.20,0.00,0.00,0.00,42,9733.46,3084.96,2598.11,6.31,157.76,7.49,187.32,
2024-02-22,23:20:02.672,0.49,2.60,0.19,1.18,0.12,31.61,1.00,0.32,0.0000,0.0012, 13640,0.15,1.27,99,41,25384.68,9779.89,2597.82,5.19,129.78,0.98,24.43,0.23,1.69,0.13,1.23,0.06,9.60,0.99,0.41,0.0000,0.0008, 22880,1.00,0.01,99,33,11809.06,6978.49,2597.82,3.38,84.61,0.45,11.36,15.89,15.89,0.01,68.21,0.00,100.00,0.00,0.00,0.00,0.00,10.95,14.49,0.01,74.55,0.00,100.00,0.00,0.00,0.00,0.00,57.84,53.57,4.60 ,4.52 ,0.33 ,0.03 ,3.00,3.00,3.74,3.15,1.19,1.19,0.00,11.98,1.00,0.22,0.0000,0.0012,  2600,99.74,0.26,0.00,0.00,0.00,43,9708.48,3079.18,2597.82,6.31,157.65,7.47,186.86,
2024-02-22,23:20:03.673,0.49,2.62,0.19,1.18,0.08,31.53,1.00,0.32,0.0000,0.0012, 13800,0.15,1.27,99,41,25409.64,9683.77,2597.94,5.25,131.20,0.98,24.45,0.23,1.71,0.13,1.23,0.06,9.32,0.99,0.41,0.0000,0.0008, 22840,1.00,0.01,99,33,11836.20,6918.88,2597.94,3.42,85.54,0.46,11.39,15.75,16.25,0.01,67.99,0.00,100.00,0.00,0.00,0.00,0.00,10.85,14.36,0.01,74.79,0.00,100.00,0.00,0.00,0.00,0.00,57.86,53.53,4.60 ,4.51 ,0.33 ,0.00 ,3.00,3.00,3.74,3.15,1.19,1.19,0.00,12.01,1.00,0.22,0.0000,0.0012,  2800,99.84,0.16,0.00,0.00,0.00,43,9713.08,3078.75,2597.94,6.31,157.74,7.48,186.94,
2024-02-22,23:20:04.673,0.49,2.63,0.19,1.19,0.11,31.57,1.00,0.32,0.0000,0.0012, 13680,0.15,1.27,99,41,25607.63,9748.70,2597.80,5.25,131.34,0.99,24.64,0.23,1.71,0.13,1.23,0.04,9.29,1.00,0.41,0.0000,0.0008, 22800,0.98,0.01,99,32,11900.31,6959.01,2597.80,3.42,85.50,0.46,11.45,15.82,15.60,0.00,68.57,0.00,100.00,0.00,0.00,0.00,0.00,10.85,13.22,0.00,75.92,0.00,100.00,0.00,0.00,0.00,0.00,57.81,53.48,4.61 ,4.51 ,0.33 ,0.00 ,3.00,3.00,3.75,3.15,1.19,1.19,0.00,12.01,1.00,0.22,0.0000,0.0012,  2760,99.82,0.18,0.00,0.00,0.00,43,9730.88,3084.59,2597.80,6.31,157.73,7.49,187.29,
2024-02-22,23:20:05.673,0.49,2.61,0.19,1.19,0.08,31.51,1.00,0.32,0.0000,0.0012, 13520,0.15,1.27,99,41,25430.25,9724.98,2597.72,5.23,130.75,0.98,24.47,0.23,1.71,0.13,1.23,0.04,9.34,1.00,0.41,0.0000,0.0008, 22720,0.96,0.00,99,32,11902.02,6968.95,2597.72,3.42,85.39,0.46,11.45,15.78,15.53,0.00,68.69,0.00,100.00,0.00,0.00,0.00,0.00,10.87,13.16,0.00,75.97,0.00,100.00,0.00,0.00,0.00,0.00,57.80,53.49,4.61 ,4.51 ,0.33 ,0.00 ,3.00,3.00,3.74,3.15,1.19,1.19,0.00,12.01,1.00,0.22,0.0000,0.0012,  2680,99.82,0.18,0.00,0.00,0.00,43,9726.28,3085.54,2597.72,6.30,157.61,7.49,187.21,
2024-02-22,23:20:06.673,0.49,2.59,0.19,1.18,0.15,31.73,1.00,0.33,0.0000,0.0013, 15560,0.16,1.27,99,41,25308.29,9763.81,2595.20,5.18,129.60,0.98,24.38,0.23,1.70,0.14,1.23,0.11,10.45,0.99,0.42,0.0000,0.0009, 24080,0.97,0.01,99,32,11933.94,7027.38,2595.20,3.40,84.91,0.46,11.50,15.88,15.78,0.00,68.34,0.00,100.00,0.00,0.00,0.00,0.00,10.99,13.46,0.01,75.54,0.00,100.00,0.00,0.00,0.00,0.00,57.78,53.63,4.59 ,4.52 ,0.33 ,0.00 ,3.00,3.00,3.75,3.16,1.19,1.19,0.00,11.93,1.00,0.22,0.0000,0.0012,  2720,99.75,0.25,0.00,0.00,0.00,43,9721.62,3077.11,2595.20,6.32,157.97,7.49,187.30,
2024-02-22,23:20:07.673,0.49,2.62,0.19,1.19,0.07,30.91,1.00,0.32,0.0000,0.0012, 15600,0.23,1.17,99,40,25427.18,9722.43,2598.02,5.23,130.77,0.98,24.47,0.23,1.70,0.13,1.23,0.11,9.41,0.99,0.41,0.0000,0.0008, 23280,1.05,0.01,99,32,11862.35,6974.23,2598.02,3.40,85.04,0.46,11.41,15.77,15.45,0.00,68.77,0.00,100.00,0.00,0.00,0.00,0.00,10.88,13.15,0.00,75.97,0.00,100.00,0.00,0.00,0.00,0.00,57.80,53.48,4.59 ,4.53 ,0.33 ,0.00 ,3.00,3.00,3.78,3.18,1.19,1.19,0.00,11.72,1.00,0.22,0.0000,0.0012,  2960,99.83,0.17,0.00,0.00,0.00,43,9815.90,3086.42,2598.02,6.36,159.02,7.56,188.90,
2024-02-22,23:20:08.673,0.49,2.61,0.19,1.18,0.09,31.13,1.00,0.32,0.0000,0.0012, 15760,0.23,1.17,99,41,25400.41,9721.10,2597.93,5.23,130.65,0.98,24.44,0.23,1.71,0.13,1.23,0.05,9.27,0.99,0.41,0.0000,0.0008, 22840,1.02,0.01,99,31,11810.26,6908.61,2597.93,3.42,85.47,0.45,11.37,15.80,16.08,0.00,68.11,0.00,100.00,0.00,0.00,0.00,0.00,10.83,14.34,0.00,74.82,0.00,100.00,0.00,0.00,0.00,0.00,57.89,53.55,4.61 ,4.51 ,0.33 ,0.33 ,3.00,3.00,3.76,3.17,1.18,1.19,0.00,11.78,1.00,0.22,0.0000,0.0012,  2920,99.79,0.21,0.00,0.00,0.00,43,9772.96,3078.44,2597.93,6.35,158.73,7.52,188.10,
2024-02-22,23:20:09.674,0.48,2.34,0.21,1.17,0.42,31.16,0.99,0.33,0.0000,0.0012, 17240,0.31,1.24,98,41,25038.93,10709.50,2597.62,4.68,116.90,0.96,24.09,0.23,1.47,0.16,1.20,0.70,13.03,0.95,0.45,0.0001,0.0011, 23560,1.15,0.05,97,32,11920.34,8115.85,2597.62,2.94,73.44,0.46,11.47,17.58,18.17,0.07,64.18,0.00,100.00,0.00,0.00,0.00,0.00,12.99,16.67,0.28,70.06,0.00,100.00,0.00,0.00,0.00,0.00,58.49,54.80,4.64 ,4.58 ,0.33 ,0.00 ,3.00,3.00,3.71,3.14,1.18,1.18,0.00,11.04,1.00,0.22,0.0000,0.0011,  2800,99.71,0.29,0.00,0.00,0.00,43,9625.82,3060.75,2597.62,6.29,157.25,7.41,185.26,
2024-02-22,23:20:10.673,0.39,2.11,0.19,1.19,0.12,60.63,1.00,0.34,0.0000,0.0030, 17480,0.32,1.14,99,40,20508.41,9724.24,2596.41,4.22,105.45,0.79,19.75,0.22,1.66,0.13,1.23,0.05,17.40,1.00,0.41,0.0000,0.0015, 23480,0.80,0.01,99,32,11543.65,6941.88,2596.41,3.33,83.14,0.44,11.12,15.79,15.58,0.00,68.63,0.00,100.00,0.00,0.00,0.00,0.00,10.83,13.15,0.00,76.02,0.00,100.00,0.00,0.00,0.00,0.00,57.62,53.44,4.63 ,4.57 ,0.00 ,0.00 ,3.00,3.00,3.03,2.56,1.19,1.19,0.02,22.45,1.00,0.21,0.0000,0.0029,  4280,99.80,0.20,0.00,0.00,0.00,43,7874.18,3081.74,2596.41,5.11,127.76,6.07,151.64,
2024-02-22,23:20:11.674,0.38,2.04,0.19,1.19,0.06,65.98,1.00,0.34,0.0000,0.0034, 17640,0.33,1.07,99,40,19684.54,9653.35,2597.98,4.08,101.96,0.76,18.94,0.22,1.66,0.13,1.24,0.04,18.86,1.00,0.41,0.0000,0.0016, 23320,0.66,0.01,99,32,11505.50,6914.07,2597.98,3.33,83.20,0.44,11.07,15.66,15.54,0.00,68.81,0.00,100.00,0.00,0.00,0.00,0.00,10.77,13.18,0.00,76.05,0.00,100.00,0.00,0.00,0.00,0.00,57.58,53.48,4.59 ,4.58 ,0.33 ,0.00 ,3.00,3.00,2.90,2.44,1.19,1.19,0.01,24.44,1.00,0.21,0.0000,0.0032,  5320,99.82,0.18,0.00,0.00,0.00,44,7533.02,3085.93,2597.98,4.88,122.05,5.80,144.98,
2024-02-22,23:20:12.674,0.37,2.00,0.19,1.19,0.08,66.04,1.00,0.34,0.0000,0.0034, 17880,0.33,1.03,99,40,19444.89,9703.09,2597.30,4.01,100.20,0.75,18.72,0.22,1.66,0.13,1.23,0.04,18.88,1.00,0.41,0.0000,0.0016, 23120,0.62,0.01,99,32,11494.10,6937.95,2597.30,3.31,82.83,0.44,11.06,15.75,15.67,0.00,68.58,0.00,100.00,0.00,0.00,0.00,0.00,10.82,13.28,0.00,75.90,0.00,100.00,0.00,0.00,0.00,0.00,57.59,53.50,4.61 ,4.56 ,0.33 ,0.00 ,3.00,3.00,2.89,2.44,1.19,1.19,0.01,24.42,1.00,0.21,0.0000,0.0033,  5240,99.79,0.21,0.00,0.00,0.00,43,7509.87,3082.74,2597.30,4.87,121.81,5.78,144.57,
2024-02-22,23:20:13.674,0.37,2.01,0.19,1.18,0.06,66.12,1.00,0.34,0.0000,0.0034, 18240,0.33,1.00,99,40,19442.94,9687.94,2597.68,4.01,100.35,0.75,18.71,0.22,1.65,0.13,1.23,0.05,18.91,1.00,0.41,0.0000,0.0017, 23000,0.59,0.01,99,33,11413.46,6926.79,2597.68,3.30,82.39,0.44,10.98,15.75,16.30,0.00,67.95,0.00,100.00,0.00,0.00,0.00,0.00,10.87,14.46,0.00,74.67,0.00,100.00,0.00,0.00,0.00,0.00,57.58,53.56,4.57 ,4.55 ,0.33 ,0.03 ,3.00,3.00,2.88,2.43,1.18,1.19,0.01,24.46,1.00,0.21,0.0000,0.0033,  5600,99.81,0.19,0.00,0.00,0.00,43,7487.88,3077.68,2597.68,4.87,121.65,5.77,144.13,
2024-02-22,23:20:14.674,0.38,2.04,0.19,1.18,0.08,66.26,1.00,0.34,0.0000,0.0033, 18440,0.33,0.98,99,40,19787.73,9687.76,2598.06,4.09,102.13,0.76,19.04,0.22,1.65,0.13,1.23,0.07,18.94,1.00,0.41,0.0000,0.0017, 23120,0.60,0.01,99,33,11423.43,6924.37,2598.06,3.30,82.49,0.44,10.99,15.76,16.46,0.00,67.77,0.00,100.00,0.00,0.00,0.00,0.00,10.85,14.18,0.00,74.97,0.00,100.00,0.00,0.00,0.00,0.00,57.57,53.53,4.59 ,4.56 ,0.00 ,0.00 ,3.00,3.00,2.88,2.43,1.18,1.19,0.01,24.47,1.00,0.21,0.0000,0.0033,  5480,99.78,0.22,0.00,0.00,0.00,44,7486.10,3075.37,2598.06,4.87,121.71,5.76,144.08,
2024-02-22,23:20:15.675,0.38,2.03,0.19,1.19,0.07,66.23,1.00,0.34,0.0000,0.0034, 17920,0.33,0.97,99,40,19613.38,9680.78,2597.71,4.05,101.30,0.76,18.88,0.22,1.66,0.13,1.23,0.05,19.08,1.00,0.41,0.0000,0.0017, 23800,0.59,0.01,99,33,11483.03,6927.22,2597.71,3.32,82.88,0.44,11.05,15.71,15.72,0.02,68.55,0.00,100.00,0.00,0.00,0.00,0.00,10.80,13.40,0.00,75.80,0.00,100.00,0.00,0.00,0.00,0.00,57.60,53.48,4.58 ,4.56 ,0.33 ,0.33 ,3.00,3.00,2.89,2.44,1.19,1.19,0.00,24.47,1.00,0.21,0.0000,0.0033,  5400,99.77,0.23,0.00,0.00,0.00,44,7506.18,3082.53,2597.71,4.87,121.75,5.78,144.47,
2024-02-22,23:20:16.675,0.38,2.04,0.19,1.18,0.14,66.28,1.00,0.34,0.0000,0.0033, 14600,0.34,0.95,99,40,19857.74,9738.00,2597.73,4.08,101.96,0.76,19.11,0.22,1.65,0.13,1.23,0.10,19.90,1.00,0.42,0.0000,0.0017, 24960,0.59,0.01,99,33,11545.52,6995.70,2597.73,3.30,82.52,0.44,11.11,15.82,15.84,0.01,68.34,0.00,100.00,0.00,0.00,0.00,0.00,10.93,13.49,0.00,75.58,0.00,100.00,0.00,0.00,0.00,0.00,57.64,53.64,4.58 ,4.56 ,0.33 ,0.33 ,3.00,3.00,2.89,2.44,1.19,1.19,0.00,24.38,1.00,0.21,0.0000,0.0032,  3560,99.72,0.28,0.00,0.00,0.00,43,7518.37,3078.80,2597.73,4.88,122.10,5.79,144.71,
2024-02-22,23:20:17.675,0.39,2.06,0.19,1.19,0.29,68.79,1.00,0.34,0.0000,0.0034, 14120,0.27,0.53,99,41,20028.17,9743.83,2595.96,4.11,102.77,0.77,19.29,0.22,1.64,0.13,1.23,0.08,18.83,1.00,0.41,0.0000,0.0016, 24680,0.68,0.01,99,33,11468.70,6978.57,2595.96,3.29,82.17,0.44,11.05,15.83,15.66,0.00,68.51,0.00,100.00,0.00,0.00,0.00,0.00,10.90,13.16,0.00,75.94,0.00,100.00,0.00,0.00,0.00,0.00,57.50,53.41,4.40 ,4.57 ,0.33 ,0.33 ,3.00,3.00,2.77,2.34,1.19,1.19,0.01,25.67,1.00,0.21,0.0000,0.0036,  4560,99.75,0.25,0.00,0.00,0.00,44,7195.15,3079.54,2595.96,4.67,116.82,5.54,138.59,
2024-02-22,23:20:18.675,0.39,2.07,0.19,1.19,0.24,69.68,1.00,0.34,0.0000,0.0035, 14320,0.26,0.50,99,40,20159.52,9753.82,2598.20,4.13,103.34,0.78,19.40,0.22,1.65,0.13,1.23,0.05,18.84,1.00,0.41,0.0000,0.0016, 24320,0.64,0.01,99,32,11504.07,6968.96,2598.20,3.30,82.54,0.44,11.07,15.83,15.66,0.00,68.51,0.00,100.00,0.00,0.00,0.00,0.00,10.87,13.23,0.01,75.89,0.00,100.00,0.00,0.00,0.00,0.00,57.67,53.49,4.42 ,4.57 ,0.33 ,0.33 ,3.00,3.00,2.74,2.31,1.19,1.19,0.01,26.04,1.00,0.21,0.0000,0.0037,  4760,99.79,0.21,0.00,0.00,0.00,44,7128.95,3083.63,2598.20,4.62,115.59,5.49,137.19,
2024-02-22,23:20:19.675,0.38,1.86,0.20,1.17,0.63,68.08,0.99,0.34,0.0000,0.0034, 13400,0.32,0.58,97,41,19746.93,10621.10,2595.52,3.72,92.96,0.76,19.02,0.22,1.43,0.15,1.20,0.66,22.70,0.97,0.43,0.0001,0.0020, 24920,0.81,0.05,95,33,11408.75,7985.88,2595.52,2.86,71.43,0.44,10.99,17.48,18.44,0.02,64.06,0.00,100.00,0.00,0.00,0.00,0.00,12.85,17.94,0.07,69.15,0.00,100.00,0.00,0.00,0.00,0.00,58.07,54.72,4.42 ,4.62 ,0.33 ,0.33 ,3.00,3.00,2.73,2.32,1.17,1.18,0.01,24.59,1.00,0.20,0.0000,0.0035,  4000,99.66,0.34,0.00,0.00,0.00,44,7078.75,3049.24,2595.52,4.64,116.07,5.45,136.36,
2024-02-22,23:20:20.675,0.39,2.05,0.19,1.18,0.23,69.53,1.00,0.34,0.0000,0.0035, 13760,0.26,0.52,99,42,20146.77,9810.88,2598.72,4.11,102.68,0.78,19.38,0.22,1.64,0.13,1.23,0.09,18.80,1.00,0.41,0.0000,0.0016, 23800,0.73,0.01,99,32,11493.87,7002.53,2598.72,3.28,82.07,0.44,11.06,15.93,15.69,0.01,68.37,0.00,100.00,0.00,0.00,0.00,0.00,10.92,13.19,0.00,75.89,0.00,100.00,0.00,0.00,0.00,0.00,57.71,53.49,4.39 ,4.59 ,0.33 ,0.33 ,3.00,3.00,2.75,2.32,1.19,1.19,0.01,25.93,1.00,0.21,0.0000,0.0036,  4400,99.76,0.24,0.00,0.00,0.00,44,7139.93,3082.12,2598.72,4.63,115.83,5.50,137.38,
2024-02-22,23:20:21.676,0.39,2.06,0.19,1.19,0.18,69.90,1.00,0.34,0.0000,0.0035, 13080,0.25,0.51,99,41,20096.91,9740.96,2598.29,4.13,103.16,0.77,19.34,0.22,1.65,0.13,1.23,0.04,18.90,1.00,0.41,0.0000,0.0016, 23520,0.66,0.01,99,32,11500.41,6974.47,2598.29,3.30,82.45,0.44,11.07,15.80,15.45,0.00,68.75,0.00,100.00,0.00,0.00,0.00,0.00,10.88,13.23,0.00,75.89,0.00,100.00,0.00,0.00,0.00,0.00,57.60,53.53,4.37 ,4.58 ,0.33 ,0.33 ,3.00,3.00,2.73,2.30,1.19,1.19,0.01,26.18,1.00,0.21,0.0000,0.0037,  4200,99.84,0.16,0.00,0.00,0.00,43,7106.08,3086.80,2598.29,4.60,115.10,5.47,136.75,
2024-02-22,23:20:22.675,0.39,2.06,0.19,1.19,0.20,69.82,1.00,0.34,0.0000,0.0035, 13720,0.25,0.51,99,40,20071.37,9733.50,2595.50,4.12,103.10,0.77,19.33,0.22,1.65,0.13,1.23,0.04,18.90,1.00,0.41,0.0000,0.0016, 23480,0.63,0.01,99,32,11483.78,6951.17,2595.50,3.30,82.60,0.44,11.06,15.81,15.46,0.00,68.73,0.00,100.00,0.00,0.00,0.00,0.00,10.85,13.24,0.00,75.90,0.00,100.00,0.00,0.00,0.00,0.00,57.55,53.38,4.41 ,4.56 ,0.33 ,0.33 ,3.00,3.00,2.73,2.30,1.19,1.19,0.01,26.14,1.00,0.21,0.0000,0.0037,  4560,99.82,0.18,0.00,0.00,0.00,44,7085.50,3081.87,2595.50,4.60,114.95,5.46,136.50,
2024-02-22,23:20:23.676,0.39,2.05,0.19,1.19,0.19,69.92,1.00,0.34,0.0000,0.0035, 13880,0.25,0.51,99,40,20065.37,9776.11,2598.07,4.10,102.62,0.77,19.31,0.22,1.64,0.14,1.23,0.06,19.03,1.00,0.41,0.0000,0.0017, 23840,0.61,0.01,99,32,11496.27,7022.66,2598.07,3.27,81.85,0.44,11.06,15.87,15.62,0.00,68.50,0.00,100.00,0.00,0.00,0.00,0.00,10.97,13.40,0.00,75.63,0.00,100.00,0.00,0.00,0.00,0.00,57.73,53.51,4.41 ,4.56 ,0.33 ,0.33 ,3.00,3.00,2.73,2.30,1.19,1.19,0.01,26.15,1.00,0.21,0.0000,0.0037,  4560,99.79,0.21,0.00,0.00,0.00,43,7088.02,3083.79,2598.07,4.60,114.92,5.46,136.41,
2024-02-22,23:20:24.676,0.39,2.05,0.19,1.18,0.23,69.89,1.00,0.34,0.0000,0.0035, 13840,0.26,0.51,99,41,20063.43,9793.53,2598.15,4.10,102.43,0.77,19.31,0.22,1.64,0.13,1.23,0.05,19.03,1.00,0.41,0.0000,0.0017, 23200,0.60,0.01,98,33,11474.97,6976.32,2598.15,3.29,82.24,0.44,11.04,15.92,16.01,0.01,68.07,0.00,100.00,0.00,0.00,0.00,0.00,10.89,13.47,0.00,75.64,0.00,100.00,0.00,0.00,0.00,0.00,57.65,53.55,4.39 ,4.56 ,0.33 ,0.33 ,3.00,3.00,2.73,2.31,1.19,1.19,0.01,26.05,1.00,0.21,0.0000,0.0037,  4240,99.74,0.26,0.00,0.00,0.00,44,7103.96,3079.00,2598.15,4.61,115.36,5.47,136.71,
2024-02-22,23:20:25.676,0.39,2.06,0.19,1.18,0.17,69.95,1.00,0.34,0.0000,0.0035, 14080,0.25,0.50,99,41,20030.39,9726.61,2595.59,4.12,102.97,0.77,19.29,0.22,1.65,0.13,1.23,0.05,18.78,1.00,0.41,0.0000,0.0016, 23280,0.59,0.01,99,32,11458.84,6947.35,2595.59,3.30,82.47,0.44,11.04,15.82,15.90,0.01,68.27,0.00,100.00,0.00,0.00,0.00,0.00,10.86,13.55,0.00,75.59,0.00,100.00,0.00,0.00,0.00,0.00,57.58,53.39,4.39 ,4.56 ,0.33 ,0.33 ,3.00,3.00,2.73,2.30,1.19,1.19,0.01,26.16,1.00,0.21,0.0000,0.0037,  4440,99.80,0.20,0.00,0.00,0.00,43,7076.67,3078.36,2595.59,4.60,114.94,5.45,136.32,
2024-02-22,23:20:26.675,0.39,2.06,0.19,1.19,0.20,69.87,1.00,0.34,0.0000,0.0035, 13480,0.25,0.51,99,41,20055.40,9743.32,2595.54,4.12,102.92,0.77,19.32,0.22,1.64,0.14,1.23,0.07,19.66,1.00,0.42,0.0000,0.0017, 24680,0.58,0.01,98,32,11532.61,7010.91,2595.54,3.29,82.25,0.44,11.11,15.83,15.64,0.00,68.52,0.00,100.00,0.00,0.00,0.00,0.00,10.96,13.37,0.00,75.67,0.00,100.00,0.00,0.00,0.00,0.00,57.63,53.56,4.40 ,4.55 ,0.33 ,0.33 ,3.00,3.00,2.73,2.30,1.19,1.19,0.01,26.11,1.00,0.21,0.0000,0.0037,  3960,99.77,0.23,0.00,0.00,0.00,44,7092.67,3079.17,2595.54,4.61,115.17,5.47,136.63,
