System-Date,System-Time,Socket 0-EXEC,Socket 0-IPC,Socket 0-FREQ,Socket 0-AFREQ,Socket 0-L3MISS,Socket 0-L2MISS,Socket 0-L3HIT,Socket 0-L2HIT,Socket 0-L3MPI,Socket 0-L2MPI,Socket 0-L3OCC,Socket 0-READ,Socket 0-WRITE,Socket 0-LOCAL,Socket 0-TEMP,Socket 0-INST,Socket 0-ACYC,Socket 0-TIME(ticks),Socket 0-PhysIPC,Socket 0-PhysIPC%,Socket 0-INSTnom,Socket 0-INSTnom%,Socket 1-EXEC,Socket 1-IPC,Socket 1-FREQ,Socket 1-AFREQ,Socket 1-L3MISS,Socket 1-L2MISS,Socket 1-L3HIT,Socket 1-L2HIT,Socket 1-L3MPI,Socket 1-L2MPI,Socket 1-L3OCC,Socket 1-READ,Socket 1-WRITE,Socket 1-LOCAL,Socket 1-TEMP,Socket 1-INST,Socket 1-ACYC,Socket 1-TIME(ticks),Socket 1-PhysIPC,Socket 1-PhysIPC%,Socket 1-INSTnom,Socket 1-INSTnom%,SKT0 Core C-State-C0res%,SKT0 Core C-State-C1res%,SKT0 Core C-State-C3res%,SKT0 Core C-State-C6res%,SKT0 Core C-State-C7res%,SKT0 Package C-State-C0res%,SKT0 Package C-State-C2res%,SKT0 Package C-State-C3res%,SKT0 Package C-State-C6res%,SKT0 Package C-State-C7res%,SKT1 Core C-State-C0res%,SKT1 Core C-State-C1res%,SKT1 Core C-State-C3res%,SKT1 Core C-State-C6res%,SKT1 Core C-State-C7res%,SKT1 Package C-State-C0res%,SKT1 Package C-State-C2res%,SKT1 Package C-State-C3res%,SKT1 Package C-State-C6res%,SKT1 Package C-State-C7res%,Proc Energy (Joules)-SKT0,Proc Energy (Joules)-SKT1,DRAM Energy (Joules)-SKT0,DRAM Energy (Joules)-SKT1,LLCRDMISSLAT (ns)-SKT0,LLCRDMISSLAT (ns)-SKT1,UncFREQ (Ghz)-SKT0,UncFREQ (Ghz)-SKT1,Core3 (Socket 0)-EXEC,Core3 (Socket 0)-IPC,Core3 (Socket 0)-FREQ,Core3 (Socket 0)-AFREQ,Core3 (Socket 0)-L3MISS,Core3 (Socket 0)-L2MISS,Core3 (Socket 0)-L3HIT,Core3 (Socket 0)-L2HIT,Core3 (Socket 0)-L3MPI,Core3 (Socket 0)-L2MPI,Core3 (Socket 0)-L3OCC,Core3 (Socket 0)-C0res%,Core3 (Socket 0)-C1res%,Core3 (Socket 0)-C3res%,Core3 (Socket 0)-C6res%,Core3 (Socket 0)-C7res%,Core3 (Socket 0)-TEMP,Core3 (Socket 0)-INST,Core3 (Socket 0)-ACYC,Core3 (Socket 0)-TIME(ticks),Core3 (Socket 0)-PhysIPC,Core3 (Socket 0)-PhysIPC%,Core3 (Socket 0)-INSTnom,Core3 (Socket 0)-INSTnom%,-
2024-02-22,23:40:53.428,0.36,1.94,0.19,1.19,0.14,157.47,1.00,0.31,0.0000,0.0084,  9200,0.03,0.01,70,46,18726.39,9645.19,2598.81,3.88,97.08,0.72,18.01,0.18,1.33,0.13,1.23,0.20,64.88,1.00,0.48,0.0000,0.0071, 17520,0.02,0.02,82,38,9171.39,6899.57,2598.81,2.66,66.46,0.35,8.82,15.64,15.79,0.01,68.56,0.00,100.00,0.00,0.00,0.00,0.00,10.77,13.88,0.14,75.22,0.00,100.00,0.00,0.00,0.00,0.00,57.23,52.17,4.08 ,4.23 ,1112325.61 ,1119822.13 ,3.00,3.00,2.36,1.99,1.19,1.19,0.01,47.15,1.00,0.11,0.0000,0.0077,   920,99.79,0.21,0.00,0.00,0.00,47,6128.95,3084.34,2598.81,3.97,99.36,4.72,117.91,
2024-02-22,23:40:54.428,0.32,1.74,0.19,1.19,0.10,178.09,1.00,0.31,0.0000,0.0106, 11160,0.02,0.01,68,43,16777.96,9623.16,2597.19,3.49,87.17,0.65,16.15,0.18,1.36,0.13,1.23,0.09,72.10,1.00,0.41,0.0000,0.0077, 18160,0.01,0.01,64,39,9353.34,6876.75,2597.19,2.72,68.01,0.36,9.00,15.61,15.64,0.00,68.75,0.00,100.00,0.00,0.00,0.00,0.00,10.72,13.43,0.00,75.85,0.00,100.00,0.00,0.00,0.00,0.00,57.02,52.12,4.11 ,4.20 ,0.00 ,0.00 ,3.00,3.00,2.06,1.73,1.19,1.19,0.01,53.13,1.00,0.11,0.0000,0.0099,   720,99.78,0.22,0.00,0.00,0.00,47,5345.21,3083.13,2597.19,3.47,86.68,4.12,102.90,
2024-02-22,23:40:55.428,0.32,1.74,0.19,1.19,0.09,178.12,1.00,0.31,0.0000,0.0107, 10800,0.02,0.01,66,44,16717.69,9611.74,2596.97,3.48,86.96,0.64,16.09,0.18,1.36,0.13,1.23,0.08,72.25,1.00,0.41,0.0000,0.0077, 18840,0.01,0.01,66,38,9381.78,6892.26,2596.97,2.72,68.06,0.36,9.03,15.61,15.96,0.01,68.42,0.00,100.00,0.00,0.00,0.00,0.00,10.75,13.41,0.01,75.84,0.00,100.00,0.00,0.00,0.00,0.00,56.96,52.09,4.09 ,4.19 ,0.00 ,0.00 ,3.00,3.00,2.06,1.74,1.19,1.19,0.01,53.11,1.00,0.11,0.0000,0.0099,   560,99.75,0.25,0.00,0.00,0.00,48,5347.19,3078.20,2596.97,3.47,86.86,4.12,102.95,
2024-02-22,23:40:56.428,0.32,1.74,0.19,1.19,0.09,177.59,1.00,0.31,0.0000,0.0106, 11360,0.02,0.01,69,44,16758.17,9630.67,2597.01,3.48,87.00,0.65,16.13,0.18,1.36,0.13,1.23,0.08,72.34,1.00,0.41,0.0000,0.0077, 19240,0.01,0.01,64,37,9348.83,6898.81,2597.01,2.71,67.76,0.36,9.00,15.63,15.73,0.00,68.64,0.00,100.00,0.00,0.00,0.00,0.00,10.76,13.45,0.00,75.79,0.00,100.00,0.00,0.00,0.00,0.00,57.07,52.16,4.12 ,4.20 ,0.00 ,0.00 ,3.00,3.00,2.06,1.74,1.19,1.19,0.01,52.97,1.00,0.11,0.0000,0.0099,   960,99.79,0.21,0.00,0.00,0.00,47,5351.64,3082.32,2597.01,3.47,86.81,4.12,103.03,
2024-02-22,23:40:57.429,0.32,1.75,0.18,1.19,0.07,177.92,1.00,0.31,0.0000,0.0106, 11640,0.02,0.01,65,44,16791.48,9610.23,2599.42,3.49,87.36,0.65,16.15,0.18,1.36,0.13,1.24,0.07,72.20,1.00,0.41,0.0000,0.0077, 18680,0.01,0.01,69,38,9359.12,6889.05,2599.42,2.72,67.93,0.36,9.00,15.57,15.59,0.00,68.83,0.00,100.00,0.00,0.00,0.00,0.00,10.73,13.31,0.00,75.97,0.00,100.00,0.00,0.00,0.00,0.00,57.14,52.18,4.13 ,4.20 ,0.00 ,0.00 ,3.00,3.00,2.06,1.74,1.19,1.19,0.01,53.03,1.00,0.11,0.0000,0.0099,   880,99.79,0.21,0.00,0.00,0.00,46,5359.29,3086.66,2599.42,3.47,86.81,4.12,103.09,
2024-02-22,23:40:58.429,0.32,1.74,0.18,1.18,0.11,177.17,1.00,0.31,0.0000,0.0106, 12160,0.02,0.01,69,44,16723.69,9599.23,2596.86,3.48,87.11,0.64,16.10,0.18,1.35,0.13,1.23,0.09,71.55,1.00,0.41,0.0000,0.0077, 18720,0.01,0.01,65,38,9257.01,6833.36,2596.86,2.71,67.73,0.36,8.91,15.65,17.10,0.01,67.24,0.00,100.00,0.00,0.00,0.00,0.00,10.74,14.99,0.02,74.25,0.00,100.00,0.00,0.00,0.00,0.00,57.02,52.21,4.11 ,4.19 ,0.33 ,0.33 ,3.00,3.00,2.05,1.74,1.18,1.18,0.01,52.89,1.00,0.11,0.0000,0.0099,   680,99.78,0.22,0.00,0.00,0.00,46,5322.95,3067.57,2596.86,3.47,86.76,4.10,102.49,
2024-02-22,23:40:59.428,0.32,1.74,0.18,1.19,0.08,178.17,1.00,0.31,0.0000,0.0106, 12200,0.02,0.01,64,45,16756.50,9603.61,2596.86,3.49,87.24,0.65,16.13,0.18,1.36,0.13,1.23,0.08,72.34,1.00,0.41,0.0000,0.0077, 18680,0.01,0.01,68,39,9357.06,6880.91,2596.86,2.72,67.99,0.36,9.01,15.58,15.65,0.01,68.76,0.00,100.00,0.00,0.00,0.00,0.00,10.73,13.43,0.00,75.84,0.00,100.00,0.00,0.00,0.00,0.00,57.11,52.15,4.10 ,4.20 ,0.00 ,0.00 ,3.00,3.00,2.06,1.74,1.19,1.19,0.01,53.11,1.00,0.11,0.0000,0.0099,  1280,99.80,0.20,0.00,0.00,0.00,47,5351.03,3083.77,2596.86,3.47,86.76,4.12,103.03,
2024-02-22,23:41:00.429,0.32,1.66,0.19,1.18,0.43,175.39,1.00,0.31,0.0000,0.0105, 13840,0.08,0.04,52,44,16747.93,10118.21,2597.02,3.31,82.76,0.64,16.12,0.18,1.28,0.14,1.21,0.69,73.85,0.99,0.42,0.0001,0.0078, 21880,0.07,0.04,76,37,9501.12,7416.83,2597.02,2.56,64.05,0.37,9.14,16.55,17.53,0.11,65.82,0.00,100.00,0.00,0.00,0.00,0.00,11.78,16.26,0.03,71.94,0.00,100.00,0.00,0.00,0.00,0.00,57.47,52.93,4.12 ,4.25 ,0.00 ,0.00 ,3.00,3.00,2.02,1.71,1.18,1.18,0.01,51.64,1.00,0.11,0.0000,0.0099,   160,99.58,0.42,0.00,0.00,0.00,47,5233.78,3059.45,2597.02,3.42,85.53,4.03,100.76,
2024-02-22,23:41:01.429,0.32,1.73,0.19,1.19,0.13,178.34,1.00,0.31,0.0000,0.0106, 12760,0.03,0.01,60,44,16746.38,9701.32,2597.57,3.45,86.31,0.64,16.12,0.18,1.35,0.13,1.23,0.18,73.66,1.00,0.42,0.0000,0.0078, 22440,0.02,0.01,80,37,9440.54,7008.40,2597.57,2.69,67.35,0.36,9.09,15.75,15.71,0.01,68.53,0.00,100.00,0.00,0.00,0.00,0.00,10.96,13.73,0.00,75.31,0.00,100.00,0.00,0.00,0.00,0.00,57.16,52.38,4.11 ,4.22 ,0.00 ,0.00 ,3.00,3.00,2.06,1.74,1.19,1.19,0.01,52.95,1.00,0.11,0.0000,0.0099,   280,99.73,0.27,0.00,0.00,0.00,47,5345.14,3080.38,2597.57,3.47,86.76,4.12,102.89,
2024-02-22,23:41:02.429,0.32,1.73,0.19,1.19,0.10,178.64,1.00,0.31,0.0000,0.0107, 13400,0.02,0.01,69,44,16717.59,9647.52,2597.28,3.47,86.64,0.64,16.09,0.18,1.37,0.13,1.23,0.10,72.58,1.00,0.41,0.0000,0.0077, 21040,0.01,0.01,70,37,9416.21,6895.42,2597.28,2.73,68.28,0.36,9.06,15.66,15.75,0.00,68.59,0.00,100.00,0.00,0.00,0.00,0.00,10.75,13.40,0.01,75.85,0.00,100.00,0.00,0.00,0.00,0.00,57.21,52.23,4.11 ,4.19 ,0.00 ,0.00 ,3.00,3.00,2.06,1.74,1.19,1.19,0.01,53.11,1.00,0.11,0.0000,0.0099,   480,99.74,0.26,0.00,0.00,0.00,48,5352.67,3080.22,2597.28,3.48,86.89,4.12,103.05,
2024-02-22,23:41:03.429,0.32,1.74,0.19,1.19,0.09,178.75,1.00,0.31,0.0000,0.0107, 13760,0.02,0.01,67,44,16755.25,9628.50,2597.12,3.48,87.01,0.65,16.13,0.18,1.37,0.13,1.23,0.08,72.66,1.00,0.41,0.0000,0.0077, 21360,0.01,0.01,64,37,9434.96,6893.28,2597.12,2.74,68.44,0.36,9.08,15.62,15.65,0.01,68.72,0.00,100.00,0.00,0.00,0.00,0.00,10.75,13.49,0.00,75.76,0.00,100.00,0.00,0.00,0.00,0.00,57.19,52.24,4.11 ,4.18 ,0.00 ,0.00 ,3.00,3.00,2.06,1.74,1.19,1.19,0.01,53.13,1.00,0.11,0.0000,0.0099,  1160,99.78,0.22,0.00,0.00,0.00,48,5354.17,3082.88,2597.12,3.47,86.84,4.12,103.08,
2024-02-22,23:41:04.429,0.32,1.75,0.18,1.18,0.09,177.58,1.00,0.31,0.0000,0.0106, 14360,0.02,0.01,64,44,16724.53,9577.44,2597.15,3.49,87.31,0.64,16.10,0.18,1.37,0.13,1.22,0.10,72.00,1.00,0.41,0.0000,0.0077, 21080,0.01,0.01,71,36,9326.80,6820.35,2597.15,2.73,68.37,0.36,8.98,15.61,17.07,0.00,67.32,0.00,100.00,0.00,0.00,0.00,0.00,10.74,15.36,0.00,73.90,0.00,100.00,0.00,0.00,0.00,0.00,57.10,52.27,4.11 ,4.18 ,0.00 ,0.00 ,3.00,3.00,2.05,1.74,1.18,1.18,0.01,52.87,1.00,0.11,0.0000,0.0099,  1040,99.74,0.26,0.00,0.00,0.00,47,5331.14,3067.13,2597.15,3.48,86.91,4.11,102.64,
2024-02-22,23:41:05.430,0.32,1.74,0.19,1.19,0.09,178.64,1.00,0.31,0.0000,0.0107, 14040,0.02,0.01,67,44,16757.84,9639.26,2599.52,3.48,86.92,0.64,16.12,0.18,1.37,0.13,1.24,0.07,72.53,1.00,0.41,0.0000,0.0077, 21320,0.01,0.01,63,37,9417.60,6890.33,2599.52,2.73,68.34,0.36,9.06,15.61,15.52,0.00,68.87,0.00,100.00,0.00,0.00,0.00,0.00,10.73,13.44,0.01,75.83,0.00,100.00,0.00,0.00,0.00,0.00,57.29,52.30,4.12 ,4.18 ,0.10 ,0.00 ,3.00,3.00,2.06,1.74,1.19,1.19,0.01,53.11,1.00,0.11,0.0000,0.0099,  1120,99.83,0.17,0.00,0.00,0.00,48,5367.28,3088.37,2599.52,3.48,86.90,4.13,103.24,
2024-02-22,23:41:06.430,0.32,1.74,0.19,1.19,0.10,178.62,1.00,0.31,0.0000,0.0107, 14800,0.02,0.01,69,44,16717.01,9626.81,2597.08,3.47,86.83,0.64,16.09,0.18,1.37,0.13,1.24,0.06,72.51,1.00,0.41,0.0000,0.0077, 21280,0.01,0.01,57,37,9448.38,6880.70,2597.08,2.75,68.66,0.36,9.09,15.62,15.72,0.00,68.65,0.00,100.00,0.00,0.00,0.00,0.00,10.72,13.41,0.01,75.86,0.00,100.00,0.00,0.00,0.00,0.00,57.21,52.27,4.13 ,4.17 ,0.00 ,0.00 ,3.00,3.00,2.06,1.74,1.19,1.19,0.01,52.86,1.00,0.11,0.0000,0.0099,  1080,99.74,0.26,0.00,0.00,0.00,46,5357.76,3080.70,2597.08,3.48,86.96,4.13,103.15,
2024-02-22,23:41:07.430,0.32,1.74,0.19,1.19,0.08,179.51,1.00,0.31,0.0000,0.0107, 13960,0.02,0.01,66,44,16702.25,9617.41,2597.10,3.47,86.83,0.64,16.08,0.18,1.37,0.13,1.24,0.06,72.57,1.00,0.41,0.0000,0.0077, 21600,0.01,0.01,62,36,9452.10,6878.68,2597.10,2.75,68.71,0.36,9.10,15.60,15.66,0.01,68.73,0.00,100.00,0.00,0.00,0.00,0.00,10.72,13.33,0.00,75.95,0.00,100.00,0.00,0.00,0.00,0.00,57.28,52.26,4.10 ,4.16 ,0.00 ,0.00 ,3.00,3.00,2.06,1.74,1.19,1.19,0.01,53.19,1.00,0.11,0.0000,0.0099,  1000,99.79,0.21,0.00,0.00,0.00,47,5362.80,3083.20,2597.10,3.48,86.97,4.13,103.25,
2024-02-22,23:41:08.430,0.44,2.33,0.19,1.19,0.12,55.48,1.00,0.34,0.0000,0.0024, 11000,0.26,1.01,99,42,22652.41,9729.68,2597.24,4.66,116.41,0.87,21.80,0.22,1.67,0.13,1.23,0.07,18.56,1.00,0.41,0.0000,0.0016, 20760,0.65,0.01,99,37,11604.65,6958.11,2597.24,3.34,83.39,0.45,11.17,15.80,15.76,0.00,68.43,0.00,100.00,0.00,0.00,0.00,0.00,10.86,13.36,0.00,75.78,0.00,100.00,0.00,0.00,0.00,0.00,57.33,52.37,4.55 ,4.44 ,0.00 ,0.00 ,3.00,3.00,3.22,2.72,1.19,1.19,0.00,19.84,1.00,0.15,0.0000,0.0024,  3400,99.74,0.26,0.00,0.00,0.00,45,8364.71,3080.18,2597.24,5.43,135.78,6.44,161.02,
2024-02-22,23:41:09.431,0.45,2.39,0.19,1.18,0.09,40.72,1.00,0.35,0.0000,0.0018, 11360,0.27,1.13,99,43,23165.40,9675.71,2597.61,4.79,119.71,0.89,22.30,0.23,1.70,0.13,1.22,0.09,12.05,0.99,0.41,0.0000,0.0010, 21040,0.79,0.01,99,36,11733.84,6918.41,2597.61,3.39,84.80,0.45,11.29,15.79,17.30,0.00,66.91,0.00,100.00,0.00,0.00,0.00,0.00,10.89,15.28,0.00,73.82,0.00,100.00,0.00,0.00,0.00,0.00,57.27,52.54,4.60 ,4.49 ,0.33 ,0.33 ,3.00,3.00,3.33,2.82,1.18,1.18,0.01,15.91,1.00,0.16,0.0000,0.0018,  4080,99.79,0.21,0.00,0.00,0.00,45,8660.77,3066.04,2597.61,5.65,141.24,6.67,166.71,
2024-02-22,23:41:10.431,0.45,2.23,0.20,1.17,0.43,40.57,0.99,0.35,0.0000,0.0017, 12600,0.33,1.16,98,42,23313.08,10473.62,2598.02,4.45,111.29,0.90,22.43,0.23,1.54,0.15,1.20,0.71,15.21,0.95,0.45,0.0001,0.0013, 24040,0.97,0.04,97,36,11823.49,7680.39,2598.02,3.08,76.97,0.46,11.38,17.18,17.84,0.07,64.90,0.00,100.00,0.00,0.00,0.00,0.00,12.29,17.07,0.03,70.61,0.00,100.00,0.00,0.00,0.00,0.00,57.94,53.31,4.62 ,4.55 ,0.00 ,0.00 ,3.00,3.00,3.29,2.80,1.18,1.18,0.00,14.99,1.00,0.16,0.0000,0.0018,  2600,99.67,0.33,0.00,0.00,0.00,46,8559.94,3057.36,2598.02,5.60,139.99,6.59,164.73,
2024-02-22,23:41:11.431,0.44,2.26,0.19,1.18,1.06,37.16,0.97,0.38,0.0000,0.0016,  5520,0.39,1.25,99,42,22626.15,10020.04,2596.68,4.52,112.90,0.87,21.78,0.23,1.66,0.14,1.23,0.13,12.27,0.99,0.41,0.0000,0.0010, 24120,1.01,0.01,98,37,11807.69,7095.30,2596.68,3.33,83.21,0.45,11.37,16.29,15.43,0.01,68.27,0.00,100.00,0.00,0.00,0.00,0.00,11.11,13.59,0.00,75.30,0.00,100.00,0.00,0.00,0.00,0.00,57.10,52.50,4.67 ,4.54 ,0.00 ,0.00 ,3.00,3.00,3.57,3.02,1.19,1.19,0.01,13.66,1.00,0.16,0.0000,0.0015,   280,99.69,0.31,0.00,0.00,0.00,46,9282.80,3077.19,2596.68,6.03,150.83,7.15,178.75,
2024-02-22,23:41:12.431,0.42,2.15,0.19,1.18,2.10,32.29,0.93,0.37,0.0001,0.0015,  5440,0.50,1.39,99,43,21568.49,10010.58,2597.08,4.31,107.73,0.83,20.76,0.23,1.65,0.14,1.23,0.08,12.22,0.99,0.41,0.0000,0.0010, 23560,0.97,0.01,98,37,11824.62,7150.50,2597.08,3.31,82.68,0.46,11.38,16.30,15.70,0.00,68.00,0.00,100.00,0.00,0.00,0.00,0.00,11.21,13.53,0.00,75.26,0.00,100.00,0.00,0.00,0.00,0.00,56.48,52.58,4.74 ,4.54 ,0.00 ,0.00 ,3.00,3.00,3.73,3.15,1.18,1.19,0.02,12.09,1.00,0.15,0.0000,0.0012,   200,99.72,0.28,0.00,0.00,0.00,46,9679.11,3076.62,2597.08,6.29,157.30,7.45,186.35,
2024-02-22,23:41:13.431,0.42,2.16,0.19,1.18,2.08,32.46,0.94,0.37,0.0001,0.0015,  5200,0.50,1.39,99,43,21638.48,10020.51,2597.11,4.32,107.97,0.83,20.83,0.23,1.65,0.14,1.23,0.07,12.04,0.99,0.41,0.0000,0.0010, 24200,0.95,0.01,98,36,11818.60,7158.69,2597.11,3.30,82.55,0.46,11.38,16.30,15.55,0.00,68.15,0.00,100.00,0.00,0.00,0.00,0.00,11.22,13.45,0.00,75.33,0.00,100.00,0.00,0.00,0.00,0.00,56.56,52.55,4.75 ,4.52 ,0.00 ,0.00 ,3.00,3.00,3.73,3.15,1.19,1.19,0.02,12.10,1.00,0.16,0.0000,0.0012,    80,99.74,0.26,0.00,0.00,0.00,45,9692.70,3079.04,2597.11,6.30,157.40,7.46,186.61,
2024-02-22,23:41:14.432,0.42,2.16,0.19,1.18,2.10,32.54,0.94,0.37,0.0001,0.0015,  5400,0.50,1.39,99,43,21616.82,10029.72,2599.12,4.31,107.76,0.83,20.79,0.23,1.65,0.14,1.23,0.07,12.05,0.99,0.41,0.0000,0.0010, 23560,0.94,0.01,98,37,11840.92,7166.08,2599.12,3.30,82.62,0.46,11.39,16.32,15.80,0.00,67.87,0.00,100.00,0.00,0.00,0.00,0.00,11.21,13.37,0.00,75.42,0.00,100.00,0.00,0.00,0.00,0.00,56.66,52.55,4.74 ,4.53 ,0.00 ,0.00 ,3.00,3.00,3.72,3.14,1.18,1.19,0.02,12.16,1.00,0.15,0.0000,0.0013,   160,99.70,0.30,0.00,0.00,0.00,46,9666.77,3077.73,2599.12,6.28,157.04,7.44,185.95,
2024-02-22,23:41:15.432,0.42,2.17,0.19,1.18,2.06,32.59,0.94,0.36,0.0001,0.0015,  5240,0.50,1.38,99,44,21580.74,9955.87,2596.57,4.34,108.38,0.83,20.78,0.23,1.65,0.14,1.22,0.09,12.13,0.99,0.41,0.0000,0.0010, 23080,0.94,0.01,98,37,11765.30,7132.68,2596.57,3.30,82.47,0.45,11.33,16.24,16.40,0.00,67.36,0.00,100.00,0.00,0.00,0.00,0.00,11.21,14.16,0.00,74.63,0.00,100.00,0.00,0.00,0.00,0.00,56.56,52.64,4.73 ,4.52 ,0.00 ,0.03 ,3.00,3.00,3.71,3.14,1.18,1.19,0.02,12.21,1.00,0.16,0.0000,0.0013,   160,99.72,0.28,0.00,0.00,0.00,45,9626.76,3069.73,2596.57,6.27,156.80,7.41,185.37,
2024-02-22,23:41:16.432,0.42,2.16,0.19,1.18,2.09,32.47,0.94,0.37,0.0001,0.0015,  5720,0.50,1.38,99,43,21613.74,10017.03,2596.87,4.32,107.88,0.83,20.81,0.23,1.65,0.14,1.23,0.10,12.26,0.99,0.41,0.0000,0.0010, 23360,0.94,0.01,98,36,11774.52,7149.71,2596.87,3.29,82.34,0.45,11.34,16.32,15.88,0.00,67.80,0.00,100.00,0.00,0.00,0.00,0.00,11.20,13.47,0.00,75.33,0.00,100.00,0.00,0.00,0.00,0.00,56.61,52.60,4.74 ,4.53 ,0.00 ,0.00 ,3.00,3.00,3.72,3.14,1.18,1.19,0.02,12.12,1.00,0.15,0.0000,0.0013,   760,99.69,0.31,0.00,0.00,0.00,45,9661.87,3074.16,2596.87,6.29,157.15,7.44,186.04,
2024-02-22,23:41:17.432,0.42,2.15,0.19,1.18,2.09,32.68,0.94,0.37,0.0001,0.0015,  5640,0.50,1.38,99,44,21576.62,10021.59,2596.27,4.31,107.65,0.83,20.78,0.23,1.66,0.14,1.23,0.07,12.08,0.99,0.41,0.0000,0.0010, 24120,0.95,0.01,98,36,11814.31,7138.06,2596.27,3.31,82.76,0.46,11.38,16.31,15.49,0.00,68.20,0.00,100.00,0.00,0.00,0.00,0.00,11.18,13.34,0.00,75.47,0.00,100.00,0.00,0.00,0.00,0.00,56.50,52.62,4.74 ,4.52 ,0.00 ,0.00 ,3.00,3.00,3.73,3.14,1.19,1.19,0.02,12.16,1.00,0.15,0.0000,0.0013,   200,99.73,0.27,0.00,0.00,0.00,45,9680.21,3078.07,2596.27,6.29,157.24,7.46,186.42,
2024-02-22,23:41:18.432,0.42,2.16,0.19,1.18,2.09,32.65,0.94,0.37,0.0001,0.0015,  5640,0.50,1.39,99,43,21616.09,10025.69,2597.01,4.31,107.80,0.83,20.81,0.23,1.65,0.14,1.23,0.06,12.03,0.99,0.41,0.0000,0.0010, 24320,0.94,0.01,98,36,11838.18,7157.93,2597.01,3.31,82.69,0.46,11.40,16.33,15.87,0.01,67.79,0.00,100.00,0.00,0.00,0.00,0.00,11.21,13.41,0.01,75.37,0.00,100.00,0.00,0.00,0.00,0.00,56.61,52.71,4.73 ,4.53 ,0.00 ,0.00 ,3.00,3.00,3.72,3.14,1.18,1.19,0.02,12.19,1.00,0.15,0.0000,0.0013,   200,99.69,0.31,0.00,0.00,0.00,45,9651.34,3073.98,2597.01,6.28,156.98,7.43,185.83,
2024-02-22,23:41:19.432,0.42,2.15,0.19,1.18,2.07,32.67,0.94,0.37,0.0001,0.0015,  5560,0.50,1.38,99,43,21588.42,10022.37,2596.81,4.31,107.70,0.83,20.78,0.23,1.66,0.14,1.23,0.07,12.04,0.99,0.41,0.0000,0.0010, 24800,0.93,0.01,98,36,11821.19,7138.51,2596.81,3.31,82.80,0.46,11.38,16.30,15.39,0.00,68.31,0.00,100.00,0.00,0.00,0.00,0.00,11.18,13.48,0.01,75.32,0.00,100.00,0.00,0.00,0.00,0.00,56.54,52.75,4.74 ,4.52 ,0.33 ,0.00 ,3.00,3.00,3.72,3.14,1.19,1.19,0.02,12.21,1.00,0.16,0.0000,0.0013,   240,99.78,0.22,0.00,0.00,0.00,45,9661.56,3080.90,2596.81,6.27,156.80,7.44,186.02,
2024-02-22,23:41:20.432,0.41,2.02,0.20,1.17,2.32,32.03,0.93,0.39,0.0001,0.0015,  6360,0.53,1.36,98,43,21178.92,10498.45,2596.79,4.03,100.87,0.82,20.39,0.23,1.55,0.15,1.21,0.52,14.75,0.97,0.44,0.0000,0.0012, 25280,0.98,0.04,97,36,11917.02,7668.95,2596.79,3.11,77.70,0.46,11.47,17.30,18.72,0.04,63.94,0.00,100.00,0.00,0.00,0.00,0.00,12.23,16.73,0.11,70.92,0.00,100.00,0.00,0.00,0.00,0.00,56.88,53.53,4.73 ,4.54 ,0.33 ,0.33 ,3.00,3.00,3.66,3.13,1.17,1.18,0.02,11.32,1.00,0.16,0.0000,0.0012,    40,99.64,0.36,0.00,0.00,0.00,45,9511.67,3043.32,2596.79,6.25,156.27,7.33,183.13,
2024-02-22,23:41:21.431,0.41,2.05,0.20,1.18,1.92,34.69,0.94,0.40,0.0001,0.0016,  7560,0.48,1.32,99,43,21433.37,10474.32,2596.51,4.09,102.31,0.83,20.64,0.23,1.60,0.14,1.22,0.25,12.85,0.98,0.41,0.0000,0.0011, 23200,1.05,0.02,98,35,11742.38,7337.59,2596.51,3.20,80.02,0.45,11.31,17.13,16.38,0.01,66.49,0.00,100.00,0.00,0.00,0.00,0.00,11.56,14.19,0.02,74.23,0.00,100.00,0.00,0.00,0.00,0.00,56.90,52.90,4.72 ,4.54 ,0.33 ,0.00 ,3.00,3.00,3.63,3.07,1.18,1.18,0.02,12.26,1.00,0.16,0.0000,0.0013,   680,99.57,0.43,0.00,0.00,0.00,45,9414.14,3061.55,2596.51,6.15,153.75,7.25,181.29,
2024-02-22,23:41:22.432,0.45,2.34,0.19,1.18,0.44,40.16,0.99,0.35,0.0000,0.0017,  8520,0.27,1.13,99,43,23166.58,9891.68,2598.76,4.68,117.10,0.89,22.29,0.23,1.67,0.14,1.23,0.08,12.09,0.99,0.41,0.0000,0.0010, 23640,0.98,0.01,98,36,11845.38,7086.18,2598.76,3.34,83.58,0.46,11.40,16.08,15.76,0.00,68.16,0.00,100.00,0.00,0.00,0.00,0.00,11.07,13.26,0.00,75.66,0.00,100.00,0.00,0.00,0.00,0.00,57.43,52.72,4.60 ,4.54 ,0.33 ,0.00 ,3.00,3.00,3.36,2.84,1.19,1.19,0.01,15.65,1.00,0.16,0.0000,0.0018,  1200,99.74,0.26,0.00,0.00,0.00,45,8742.35,3080.63,2598.76,5.68,141.89,6.73,168.20,
