SKT0-Ch0Read,SKT0-Ch0Write,SKT0-Ch1Read,SKT0-Ch1Write,SKT0-Ch2Read,SKT0-Ch2Write,SKT0-Ch3Read,SKT0-Ch3Write,SKT0-Mem Read (MB/s),SKT0-Mem Write (MB/s),SKT0-P. Write (T/s),SKT0-Memory (MB/s),System-Read,System-Write,System-Memory
  604.70,  258.37,  621.15,  260.17,  556.47,  248.19,  672.62,  265.17, 2454.95, 1031.89,    125385, 3486.85,   2454.95,   1031.89,   3486.85
  606.63,  259.24,  623.19,  260.88,  558.06,  248.62,  673.66,  265.71, 2461.54, 1034.45,    125473, 3495.99,   2461.54,   1034.45,   3495.99
  604.45,  258.25,  622.01,  260.55,  556.45,  247.95,  671.10,  264.72, 2454.02, 1031.46,    125334, 3485.48,   2454.02,   1031.46,   3485.48
  605.95,  258.90,  623.04,  260.90,  556.62,  248.22,  673.27,  265.76, 2458.87, 1033.78,    125516, 3492.66,   2458.87,   1033.78,   3492.66
  605.48,  258.60,  622.19,  260.58,  556.11,  247.84,  673.12,  265.41, 2456.90, 1032.44,    125359, 3489.34,   2456.90,   1032.44,   3489.34
  608.08,  259.68,  624.67,  261.48,  558.78,  248.93,  676.12,  266.31, 2467.65, 1036.41,    125391, 3504.06,   2467.65,   1036.41,   3504.06
  606.21,  259.11,  622.68,  260.56,  556.76,  248.02,  675.04,  265.95, 2460.69, 1033.64,    125502, 3494.34,   2460.69,   1033.64,   3494.34
  605.95,  258.62,  622.18,  260.57,  557.18,  248.31,  674.72,  265.82, 2460.04, 1033.32,    125399, 3493.36,   2460.04,   1033.32,   3493.36
  604.79,  257.93,  620.82,  259.91,  555.59,  247.65,  673.38,  265.55, 2454.57, 1031.04,    125377, 3485.61,   2454.57,   1031.04,   3485.61
  606.47,  258.74,  622.96,  260.79,  557.00,  248.46,  674.47,  266.24, 2460.91, 1034.24,    125534, 3495.14,   2460.91,   1034.24,   3495.14
  607.14,  258.89,  624.42,  261.68,  558.55,  248.86,  675.09,  266.19, 2465.20, 1035.63,    125394, 3500.83,   2465.20,   1035.63,   3500.83
  606.10,  258.42,  622.65,  260.96,  556.47,  247.86,  673.30,  265.60, 2458.52, 1032.84,    125361, 3491.35,   2458.52,   1032.84,   3491.35
  605.84,  258.46,  622.05,  260.85,  555.80,  247.46,  673.12,  266.00, 2456.81, 1032.76,    125515, 3489.57,   2456.81,   1032.76,   3489.57
  604.81,  258.22,  620.62,  260.51,  554.92,  247.13,  671.90,  265.49, 2452.24, 1031.34,    125370, 3483.58,   2452.24,   1031.34,   3483.58
  606.85,  259.08,  623.09,  261.36,  557.85,  248.35,  674.33,  266.00, 2462.12, 1034.79,    125533, 3496.91,   2462.12,   1034.79,   3496.91
  604.74,  258.20,  621.14,  260.70,  556.61,  248.09,  673.47,  265.99, 2455.96, 1032.99,    125385, 3488.95,   2455.96,   1032.99,   3488.95
  605.26,  258.73,  622.30,  261.02,  555.74,  247.77,  672.94,  265.40, 2456.25, 1032.92,    125347, 3489.17,   2456.25,   1032.92,   3489.17
  603.16,  258.08,  620.21,  260.23,  554.53,  247.61,  670.56,  264.36, 2448.46, 1030.28,    125458, 3478.75,   2448.46,   1030.28,   3478.75
  611.59,  261.08,  628.38,  263.42,  561.96,  250.31,  678.39,  268.04, 2480.31, 1042.85,    125411, 3523.16,   2480.31,   1042.85,   3523.16
  603.52,  257.99,  620.28,  259.73,  553.97,  247.17,  669.72,  264.53, 2447.49, 1029.43,    125398, 3476.92,   2447.49,   1029.43,   3476.92
  606.35,  258.87,  623.13,  260.74,  556.41,  247.80,  672.92,  265.67, 2458.81, 1033.07,    125492, 3491.88,   2458.81,   1033.07,   3491.88
  605.28,  258.27,  622.15,  260.55,  555.60,  247.58,  671.72,  264.92, 2454.75, 1031.33,    125378, 3486.08,   2454.75,   1031.33,   3486.08
  605.14,  258.40,  621.64,  260.18,  555.24,  247.78,  672.61,  265.31, 2454.62, 1031.67,    125382, 3486.29,   2454.62,   1031.67,   3486.29
  606.19,  258.83,  621.59,  260.14,  556.35,  248.29,  673.05,  265.67, 2457.18, 1032.93,    125557, 3490.11,   2457.18,   1032.93,   3490.11
  604.87,  258.33,  621.58,  260.20,  555.92,  247.83,  672.29,  265.33, 2454.66, 1031.69,    125372, 3486.35,   2454.66,   1031.69,   3486.35
  605.34,  258.81,  621.35,  260.22,  555.46,  247.34,  671.51,  265.49, 2453.66, 1031.87,    125509, 3485.53,   2453.66,   1031.87,   3485.53
  605.22,  258.66,  622.35,  260.79,  556.43,  247.85,  673.14,  265.92, 2457.14, 1033.21,    125395, 3490.36,   2457.14,   1033.21,   3490.36
  604.24,  258.08,  620.47,  259.98,  555.43,  247.68,  671.94,  265.20, 2452.07, 1030.95,    125389, 3483.02,   2452.07,   1030.95,   3483.02
  603.36,  259.00,  620.21,  261.32,  556.04,  248.88,  670.86,  266.41, 2450.47, 1035.61,    125490, 3486.08,   2450.47,   1035.61,   3486.08
  597.06,  258.67,  613.79,  260.57,  550.14,  247.97,  663.91,  266.03, 2424.90, 1033.23,    125409, 3458.13,   2424.90,   1033.23,   3458.13
  599.47,  257.57,  617.51,  260.57,  551.46,  247.04,  667.03,  265.22, 2435.47, 1030.40,    125371, 3465.87,   2435.47,   1030.40,   3465.87
  602.51,  258.25,  620.63,  261.01,  553.77,  247.88,  669.79,  265.46, 2446.70, 1032.59,    125507, 3479.29,   2446.70,   1032.59,   3479.29
  603.07,  258.12,  621.35,  261.12,  553.58,  247.79,  670.12,  265.36, 2448.12, 1032.39,    125358, 3480.51,   2448.12,   1032.39,   3480.51
  603.62,  258.44,  622.40,  261.34,  554.19,  247.77,  671.55,  265.87, 2451.76, 1033.42,    125385, 3485.18,   2451.76,   1033.42,   3485.18
  602.68,  258.12,  619.86,  260.45,  553.00,  247.33,  670.35,  265.50, 2445.88, 1031.40,    125510, 3477.28,   2445.88,   1031.40,   3477.28
  601.80,  257.76,  619.67,  260.66,  553.23,  247.14,  669.86,  265.31, 2444.56, 1030.87,    125390, 3475.43,   2444.56,   1030.87,   3475.43
  604.06,  258.43,  622.35,  261.35,  556.05,  248.38,  672.77,  266.16, 2455.23, 1034.33,    125422, 3489.56,   2455.23,   1034.33,   3489.56
  604.35,  258.12,  621.94,  260.58,  555.58,  248.36,  672.02,  265.95, 2453.89, 1033.02,    125505, 3486.91,   2453.89,   1033.02,   3486.91
  604.65,  258.32,  621.34,  260.32,  554.87,  247.86,  671.84,  265.67, 2452.70, 1032.16,    125406, 3484.86,   2452.70,   1032.16,   3484.86
  603.42,  257.98,  621.21,  260.12,  554.66,  247.51,  671.33,  265.47, 2450.62, 1031.08,    125395, 3481.70,   2450.62,   1031.08,   3481.70
  603.46,  257.94,  621.61,  260.79,  555.60,  248.05,  671.57,  265.99, 2452.23, 1032.77,    125523, 3485.00,   2452.23,   1032.77,   3485.00
  602.63,  257.55,  620.21,  260.23,  554.82,  247.75,  669.75,  264.94, 2447.42, 1030.47,    125385, 3477.88,   2447.42,   1030.47,   3477.88
  603.92,  258.13,  621.60,  260.52,  556.38,  248.50,  671.87,  265.50, 2453.76, 1032.65,    125498, 3486.42,   2453.76,   1032.65,   3486.42
  601.79,  257.47,  620.09,  260.07,  554.35,  247.51,  669.99,  264.81, 2446.23, 1029.86,    125394, 3476.09,   2446.23,   1029.86,   3476.09
  602.25,  257.53,  620.09,  260.09,  555.19,  248.03,  670.00,  265.00, 2447.53, 1030.66,    125427, 3478.18,   2447.53,   1030.66,   3478.18
  602.92,  257.54,  621.63,  260.71,  555.73,  248.17,  670.81,  265.21, 2451.09, 1031.64,    125543, 3482.72,   2451.09,   1031.64,   3482.72
  604.49,  258.15,  622.63,  261.31,  557.35,  248.90,  671.53,  265.32, 2456.01, 1033.68,    125370, 3489.68,   2456.01,   1033.68,   3489.68
  602.53,  257.29,  620.10,  260.13,  555.28,  248.06,  669.97,  264.63, 2447.88, 1030.10,    125380, 3477.98,   2447.88,   1030.10,   3477.98
  603.62,  257.60,  621.67,  260.49,  554.93,  247.91,  670.74,  264.95, 2450.96, 1030.95,    125468, 3481.91,   2450.96,   1030.95,   3481.91
  603.46,  257.79,  620.56,  260.30,  553.66,  247.41,  669.55,  264.97, 2447.23, 1030.47,    125377, 3477.70,   2447.23,   1030.47,   3477.70
  603.60,  257.74,  620.18,  260.19,  553.96,  247.67,  669.99,  264.94, 2447.73, 1030.55,    125417, 3478.28,   2447.73,   1030.55,   3478.28
  603.12,  257.29,  620.39,  260.43,  553.92,  247.65,  669.71,  264.77, 2447.13, 1030.14,    125535, 3477.27,   2447.13,   1030.14,   3477.27
  601.76,  257.14,  618.86,  259.87,  552.38,  246.77,  668.63,  264.32, 2441.62, 1028.10,    125415, 3469.72,   2441.62,   1028.10,   3469.72
  603.68,  258.34,  620.16,  260.16,  554.04,  247.48,  670.14,  264.79, 2448.01, 1030.77,    125540, 3478.78,   2448.01,   1030.77,   3478.78
  602.83,  257.89,  618.58,  259.44,  553.05,  247.24,  668.72,  264.28, 2443.18, 1028.84,    125411, 3472.02,   2443.18,   1028.84,   3472.02
  601.45,  257.55,  618.29,  259.11,  552.42,  247.08,  667.58,  263.95, 2439.74, 1027.69,    125364, 3467.43,   2439.74,   1027.69,   3467.43
  603.37,  257.93,  619.82,  259.94,  554.72,  247.77,  670.33,  265.02, 2448.24, 1030.67,    125510, 3478.91,   2448.24,   1030.67,   3478.91
  602.67,  257.71,  620.01,  259.95,  554.24,  247.51,  669.71,  264.46, 2446.63, 1029.63,    125384, 3476.26,   2446.63,   1029.63,   3476.26
  602.10,  257.34,  618.08,  259.49,  552.51,  247.03,  667.82,  264.58, 2440.51, 1028.45,    125382, 3468.96,   2440.51,   1028.45,   3468.96
  603.06,  257.56,  619.69,  259.87,  553.63,  247.30,  669.86,  264.92, 2446.24, 1029.64,    125486, 3475.88,   2446.24,   1029.64,   3475.88
  603.21,  257.68,  619.76,  260.44,  554.43,  247.60,  670.09,  264.98, 2447.49, 1030.69,    125345, 3478.18,   2447.49,   1030.69,   3478.18
  603.96,  258.15,  620.78,  260.63,  554.87,  247.71,  670.46,  264.89, 2450.07, 1031.38,    125378, 3481.45,   2450.07,   1031.38,   3481.45
  603.19,  257.74,  619.71,  260.13,  554.17,  247.71,  670.08,  265.68, 2447.14, 1031.26,    125493, 3478.41,   2447.14,   1031.26,   3478.41
  601.77,  257.88,  618.43,  260.53,  554.14,  248.15,  669.73,  265.68, 2444.07, 1032.24,    125358, 3476.31,   2444.07,   1032.24,   3476.31
  602.46,  258.54,  618.60,  260.68,  553.94,  248.08,  670.32,  265.86, 2445.31, 1033.17,    125508, 3478.48,   2445.31,   1033.17,   3478.48
  632.04,  279.90,  651.23,  285.47,  583.55,  268.56,  695.68,  287.03, 2562.50, 1120.95,    125471, 3683.46,   2562.50,   1120.95,   3683.46
  602.18,  260.42,  619.50,  262.43,  555.11,  249.82,  668.42,  267.32, 2445.21, 1039.99,    125398, 3485.20,   2445.21,   1039.99,   3485.20
  604.40,  260.01,  621.80,  261.95,  556.80,  249.33,  670.90,  266.69, 2453.90, 1037.98,    125506, 3491.89,   2453.90,   1037.98,   3491.89
  601.38,  258.40,  619.37,  260.50,  554.21,  247.93,  668.32,  265.36, 2443.28, 1032.19,    125366, 3475.48,   2443.28,   1032.19,   3475.48
  608.54,  265.09,  626.37,  267.43,  561.89,  254.35,  674.07,  271.67, 2470.87, 1058.55,    125399, 3529.42,   2470.87,   1058.55,   3529.42
  602.34,  259.36,  620.11,  261.66,  556.09,  249.27,  670.03,  266.79, 2448.57, 1037.08,    125402, 3485.65,   2448.57,   1037.08,   3485.65
  602.94,  259.28,  620.18,  261.65,  555.67,  249.13,  670.96,  267.25, 2449.75, 1037.32,    125514, 3487.06,   2449.75,   1037.32,   3487.06
  603.88,  259.24,  620.26,  261.46,  555.54,  248.84,  671.15,  267.10, 2450.84, 1036.64,    125368, 3487.47,   2450.84,   1036.64,   3487.47
  604.88,  259.62,  620.13,  261.10,  555.08,  248.70,  671.18,  267.03, 2451.26, 1036.46,    125430, 3487.72,   2451.26,   1036.46,   3487.72
  604.26,  260.02,  620.85,  261.31,  554.98,  248.72,  670.76,  266.94, 2450.85, 1037.00,    125527, 3487.85,   2450.85,   1037.00,   3487.85
  604.63,  259.22,  620.66,  260.97,  555.28,  248.57,  670.22,  266.29, 2450.79, 1035.05,    125394, 3485.84,   2450.79,   1035.05,   3485.84
  603.77,  259.10,  618.69,  260.39,  553.56,  248.05,  668.66,  265.67, 2444.69, 1033.21,    125400, 3477.91,   2444.69,   1033.21,   3477.91
  610.86,  261.88,  626.35,  263.76,  560.66,  250.63,  676.54,  268.43, 2474.42, 1044.70,    125524, 3519.12,   2474.42,   1044.70,   3519.12
  605.30,  259.34,  621.85,  261.49,  554.75,  247.83,  671.37,  266.06, 2453.27, 1034.72,    125371, 3487.99,   2453.27,   1034.72,   3487.99
  604.86,  259.21,  621.84,  261.38,  555.15,  248.16,  670.11,  265.76, 2451.96, 1034.51,    125399, 3486.47,   2451.96,   1034.51,   3486.47
  607.10,  260.08,  623.45,  262.06,  557.28,  249.34,  672.59,  266.48, 2460.43, 1037.96,    125545, 3498.38,   2460.43,   1037.96,   3498.38
  607.24,  259.97,  624.18,  262.12,  557.37,  249.30,  673.81,  266.66, 2462.60, 1038.04,    125421, 3500.64,   2462.60,   1038.04,   3500.64
  606.11,  259.36,  622.87,  261.71,  556.77,  249.20,  673.07,  266.48, 2458.82, 1036.76,    125375, 3495.58,   2458.82,   1036.76,   3495.58
  607.15,  259.74,  624.90,  262.60,  558.76,  249.92,  674.19,  266.52, 2464.99, 1038.78,    125510, 3503.76,   2464.99,   1038.78,   3503.76
  603.80,  258.70,  621.48,  261.39,  556.18,  248.62,  671.32,  265.80, 2452.78, 1034.52,    125386, 3487.30,   2452.78,   1034.52,   3487.30
  603.13,  258.83,  620.89,  260.72,  556.19,  248.42,  670.93,  265.49, 2451.14, 1033.45,    125342, 3484.59,   2451.14,   1033.45,   3484.59
  605.30,  259.46,  622.32,  261.44,  556.30,  248.60,  671.98,  266.01, 2455.90, 1035.51,    125517, 3491.41,   2455.90,   1035.51,   3491.41
  606.28,  260.08,  622.41,  261.62,  557.39,  249.48,  672.42,  266.23, 2458.49, 1037.42,    125380, 3495.91,   2458.49,   1037.42,   3495.91
  604.46,  259.21,  621.49,  261.33,  555.84,  248.89,  671.08,  265.80, 2452.87, 1035.22,    125410, 3488.10,   2452.87,   1035.22,   3488.10
  605.68,  259.66,  621.41,  261.26,  555.59,  248.86,  670.88,  266.16, 2453.56, 1035.94,    125543, 3489.50,   2453.56,   1035.94,   3489.50
  604.79,  259.41,  619.66,  260.36,  553.51,  248.00,  669.18,  265.20, 2447.14, 1032.97,    125390, 3480.11,   2447.14,   1032.97,   3480.11
  605.99,  259.81,  620.38,  260.50,  554.05,  248.18,  669.35,  265.02, 2449.77, 1033.52,    125401, 3483.29,   2449.77,   1033.52,   3483.29
  605.48,  259.87,  620.31,  260.81,  554.52,  248.31,  670.12,  265.23, 2450.43, 1034.21,    125504, 3484.65,   2450.43,   1034.21,   3484.65
  604.14,  259.43,  619.54,  260.54,  554.75,  248.16,  670.49,  265.70, 2448.92, 1033.84,    125373, 3482.76,   2448.92,   1033.84,   3482.76
  604.36,  259.27,  619.73,  260.70,  554.66,  248.52,  669.79,  265.49, 2448.54, 1033.99,    125370, 3482.53,   2448.54,   1033.99,   3482.53
  604.16,  259.17,  619.92,  260.67,  553.75,  248.18,  670.31,  265.63, 2448.15, 1033.66,    125513, 3481.80,   2448.15,   1033.66,   3481.80
  603.60,  258.77,  619.48,  260.75,  554.57,  248.65,  669.91,  265.48, 2447.57, 1033.65,    125349, 3481.22,   2447.57,   1033.65,   3481.22
  604.97,  259.43,  620.53,  261.12,  554.82,  248.78,  671.29,  266.11, 2451.61, 1035.44,    125370, 3487.05,   2451.61,   1035.44,   3487.05
  606.64,  260.41,  622.06,  262.44,  558.31,  250.23,  674.37,  267.73, 2461.38, 1040.82,    125513, 3502.19,   2461.38,   1040.82,   3502.19
  605.02,  259.82,  619.75,  261.23,  557.20,  249.59,  671.56,  266.68, 2453.52, 1037.32,    125394, 3490.85,   2453.52,   1037.32,   3490.85
  606.41,  260.29,  621.54,  261.78,  557.19,  249.50,  673.04,  267.07, 2458.17, 1038.63,    125526, 3496.80,   2458.17,   1038.63,   3496.80
  607.00,  260.41,  622.61,  262.11,  556.87,  249.61,  673.14,  267.30, 2459.62, 1039.43,    125395, 3499.04,   2459.62,   1039.43,   3499.04
  606.03,  259.78,  621.04,  261.65,  555.79,  249.00,  671.40,  266.61, 2454.25, 1037.04,    125445, 3491.29,   2454.25,   1037.04,   3491.29
  608.17,  260.68,  623.57,  262.18,  556.88,  249.35,  673.20,  267.20, 2461.82, 1039.40,    125517, 3501.22,   2461.82,   1039.40,   3501.22
  606.49,  260.38,  622.52,  262.02,  556.64,  249.61,  672.71,  267.02, 2458.37, 1039.03,    125384, 3497.40,   2458.37,   1039.03,   3497.40
  605.40,  260.07,  622.06,  261.94,  557.37,  250.20,  673.03,  267.12, 2457.86, 1039.32,    125407, 3497.18,   2457.86,   1039.32,   3497.18
  606.49,  260.13,  622.89,  262.28,  557.28,  250.10,  673.86,  267.01, 2460.51, 1039.52,    125500, 3500.03,   2460.51,   1039.52,   3500.03
  607.33,  260.68,  622.96,  262.30,  556.79,  250.22,  673.02,  266.97, 2460.11, 1040.16,    125374, 3500.27,   2460.11,   1040.16,   3500.27
  606.97,  260.47,  622.85,  262.40,  557.07,  249.83,  673.09,  267.22, 2459.98, 1039.92,    125412, 3499.91,   2459.98,   1039.92,   3499.91
  607.31,  260.85,  623.58,  262.59,  557.97,  250.20,  673.60,  267.05, 2462.45, 1040.68,    125514, 3503.14,   2462.45,   1040.68,   3503.14
  606.24,  260.61,  622.33,  262.11,  556.57,  249.46,  673.02,  266.64, 2458.15, 1038.82,    125392, 3496.97,   2458.15,   1038.82,   3496.97
  605.71,  260.31,  621.40,  261.83,  556.01,  249.27,  673.31,  266.84, 2456.43, 1038.25,    125530, 3494.68,   2456.43,   1038.25,   3494.68
  606.59,  260.62,  623.19,  262.23,  557.47,  249.98,  674.44,  267.19, 2461.69, 1040.02,    125416, 3501.70,   2461.69,   1040.02,   3501.70
  605.66,  260.74,  623.39,  262.28,  557.22,  249.84,  673.55,  267.13, 2459.81, 1039.98,    125366, 3499.80,   2459.81,   1039.98,   3499.80
  604.79,  260.05,  622.75,  262.22,  556.34,  249.55,  672.65,  266.84, 2456.54, 1038.65,    125493, 3495.18,   2456.54,   1038.65,   3495.18
  604.96,  260.30,  622.46,  261.91,  556.46,  249.67,  672.04,  266.57, 2455.92, 1038.45,    125394, 3494.37,   2455.92,   1038.45,   3494.37
  605.98,  260.83,  622.06,  261.80,  557.12,  249.87,  671.70,  266.68, 2456.85, 1039.19,    125395, 3496.04,   2456.85,   1039.19,   3496.04
  605.03,  260.21,  621.51,  261.57,  556.29,  249.54,  672.14,  266.71, 2454.97, 1038.02,    125524, 3492.99,   2454.97,   1038.02,   3492.99
  605.35,  260.36,  621.95,  261.81,  557.60,  250.17,  671.80,  266.44, 2456.71, 1038.77,    125390, 3495.48,   2456.71,   1038.77,   3495.48
  603.35,  259.57,  620.27,  261.23,  555.37,  249.24,  669.87,  266.17, 2448.86, 1036.20,    125387, 3485.07,   2448.86,   1036.20,   3485.07
  605.54,  260.78,  622.28,  261.81,  556.73,  249.74,  671.48,  266.81, 2456.04, 1039.14,    125535, 3495.19,   2456.04,   1039.14,   3495.19
  607.62,  261.29,  623.50,  262.33,  556.86,  249.73,  672.73,  267.24, 2460.71, 1040.58,    125392, 3501.29,   2460.71,   1040.58,   3501.29
  606.07,  260.37,  622.28,  261.65,  555.32,  248.95,  671.30,  266.62, 2454.97, 1037.59,    125363, 3492.56,   2454.97,   1037.59,   3492.56
  608.48,  261.20,  624.35,  262.42,  558.07,  250.20,  674.14,  267.59, 2465.04, 1041.42,    125517, 3506.46,   2465.04,   1041.42,   3506.46
  606.45,  260.26,  621.74,  261.66,  556.60,  249.30,  672.05,  266.71, 2456.84, 1037.92,    125366, 3494.77,   2456.84,   1037.92,   3494.77
  606.84,  260.29,  621.63,  261.54,  557.00,  249.34,  672.57,  266.86, 2458.04, 1038.04,    125371, 3496.08,   2458.04,   1038.04,   3496.08
  605.59,  260.15,  620.61,  261.51,  555.45,  249.46,  671.63,  266.69, 2453.30, 1037.80,    125543, 3491.09,   2453.30,   1037.80,   3491.09
  607.07,  260.21,  622.67,  261.93,  557.62,  249.82,  673.34,  266.97, 2460.69, 1038.94,    125401, 3499.63,   2460.69,   1038.94,   3499.63
  607.34,  260.38,  623.88,  262.51,  557.72,  250.07,  674.15,  267.34, 2463.08, 1040.31,    125519, 3503.39,   2463.08,   1040.31,   3503.39
  608.47,  260.95,  623.98,  262.45,  558.54,  250.44,  675.11,  267.81, 2466.09, 1041.64,    125367, 3507.74,   2466.09,   1041.64,   3507.74
  605.46,  259.89,  620.73,  261.28,  555.52,  248.94,  672.50,  266.79, 2454.21, 1036.90,    125380, 3491.11,   2454.21,   1036.90,   3491.11
  607.74,  260.46,  622.59,  261.88,  557.53,  249.48,  675.24,  267.32, 2463.10, 1039.13,    125482, 3502.22,   2463.10,   1039.13,   3502.22
  607.14,  260.41,  621.22,  261.74,  556.77,  249.20,  675.27,  267.49, 2460.39, 1038.85,    125420, 3499.24,   2460.39,   1038.85,   3499.24
  608.08,  261.11,  621.72,  262.11,  557.40,  249.39,  675.48,  267.78, 2462.69, 1040.39,    125428, 3503.07,   2462.69,   1040.39,   3503.07
  606.93,  260.47,  620.44,  261.49,  555.89,  248.93,  674.41,  267.25, 2457.67, 1038.14,    125500, 3495.82,   2457.67,   1038.14,   3495.82
